world_key,graph_regime,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected
E3:ring:p0.7:cv1.0:r3,medium,52,6.5,3,5,1,0.4998686748791524,True
E3:ring:p0.7:cv1.0:r4,medium,58,7.25,3,3,1,1.6018135240249802,True
E3:ring:p0.7:cv1.0:r5,medium,45,5.625,4,4,1,1.068571152996957,True
E3:ring:p0.7:cv1.0:r6,medium,43,5.375,2,4,1,0.5545625388657608,True
E3:ring:p0.7:cv1.0:r7,medium,53,6.625,4,3,1,1.089992289283997,True
E3:ring:p0.7:cv1.0:r8,medium,91,11.375,7,2,1,4.819082714436709,True
E3:ring:p0.7:cv1.0:r9,medium,72,9.0,3,3,1,2.05780421864678,True
E3:ring:p0.7:cv1.0:r10,medium,45,5.625,3,4,1,0.8450544645593467,True
E3:ring:p0.7:cv1.0:r11,medium,50,6.25,4,3,1,1.1638111337282213,True
E3:ring:p0.7:cv1.0:r12,medium,58,7.25,2,4,1,1.175624459098846,True
E3:ring:p0.7:cv1.0:r13,medium,62,7.75,5,3,1,2.3319088985269554,True
E3:ring:p0.7:cv1.0:r14,medium,68,8.5,4,3,1,2.182830669333095,True
E3:ring:p0.7:cv1.0:r15,medium,57,7.125,5,3,1,2.09238600075662,True
E3:ring:p0.7:cv1.0:r16,medium,75,9.375,5,2,1,4.024941690402489,True
E3:ring:p0.7:cv1.0:r17,medium,55,6.875,4,3,1,1.5499407005733188,True
E3:ring:p0.7:cv1.0:r18,medium,47,5.875,3,3,1,1.0301415080223637,True
E3:ring:p0.7:cv1.0:r19,medium,50,6.25,2,5,1,0.7986888810639812,True
E3:ring:p0.7:cv1.0:r20,medium,34,4.25,3,4,1,0.6375929010818255,True
E3:ring:p0.7:cv1.0:r21,medium,46,5.75,3,4,1,1.0221791371737736,True
E3:ring:p0.7:cv1.0:r22,medium,76,9.5,4,3,1,2.5434918629733154,True
E3:ring:p0.7:cv1.0:r23,medium,45,5.625,4,4,1,0.47115720594408494,True
E3:ring:p0.7:cv1.0:r24,medium,59,7.375,4,3,1,1.5523167113420773,True
E3:ring:p0.7:cv1.0:r25,medium,80,10.0,7,2,1,3.8134009967709717,True
E3:ring:p0.7:cv1.0:r26,medium,51,6.375,3,5,1,0.6996044062047541,True
E3:ring:p0.7:cv1.0:r27,medium,50,6.25,4,3,1,1.2586181924335675,True
E3:ring:p0.7:cv1.0:r28,medium,50,6.25,4,3,1,0.8919960027374289,True
E3:ring:p0.7:cv1.0:r29,medium,71,8.875,6,3,1,3.635867846383314,True
E3:ring:p0.85:cv1.0:r0,medium,46,5.75,3,3,1,1.3054716568470053,True
E3:ring:p0.85:cv1.0:r1,medium,66,8.25,6,3,1,1.7769641731865256,True
E3:ring:p0.85:cv1.0:r2,medium,50,6.25,3,4,1,0.6824093598775647,True
E3:ring:p0.85:cv1.0:r3,medium,78,9.75,8,2,1,4.560643239724814,True
E3:ring:p0.85:cv1.0:r4,medium,61,7.625,4,3,1,1.588066617026901,True
E3:ring:p0.85:cv1.0:r5,medium,47,5.875,3,4,1,0.5456013607832744,True
E3:ring:p0.85:cv1.0:r6,medium,68,8.5,4,3,1,1.4433951473833513,True
E3:ring:p0.85:cv1.0:r7,medium,57,7.125,4,3,1,2.0348507837227814,True
E3:ring:p0.85:cv1.0:r8,medium,47,5.875,4,4,1,0.3780457043087304,True
E3:ring:p0.85:cv1.0:r9,medium,53,6.625,5,3,1,0.9201726674783478,True
E3:ring:p0.85:cv1.0:r10,medium,71,8.875,4,3,1,2.5822237658019556,True
E3:ring:p0.85:cv1.0:r11,medium,63,7.875,4,3,1,2.105539824582377,True
E3:ring:p0.85:cv1.0:r12,medium,114,14.25,12,2,1,11.186393497351661,True
E3:ring:p0.85:cv1.0:r13,medium,61,7.625,3,4,1,0.9518524535122675,True
E3:ring:p0.85:cv1.0:r14,medium,60,7.5,3,3,1,1.5068814762074425,True
E3:ring:p0.85:cv1.0:r15,medium,75,9.375,4,3,1,1.607886099296831,True
E3:ring:p0.85:cv1.0:r16,medium,48,6.0,4,5,1,0.4432301674911502,True
E3:ring:p0.85:cv1.0:r17,medium,61,7.625,2,4,1,1.279522174878027,True
E3:ring:p0.85:cv1.0:r18,medium,94,11.75,4,2,1,3.7339798121613694,True
E3:ring:p0.85:cv1.0:r19,medium,55,6.875,5,3,1,2.040810877408702,True
E3:ring:p0.85:cv1.0:r20,medium,90,11.25,8,2,1,5.682712803746787,True
E3:ring:p0.85:cv1.0:r21,medium,56,7.0,4,3,1,1.5619088321546966,True
E3:ring:p0.85:cv1.0:r22,medium,60,7.5,3,3,1,1.9534581542651581,True
E3:ring:p0.85:cv1.0:r23,medium,40,5.0,2,7,1,0.3275263063166112,True
E3:ring:p0.85:cv1.0:r24,medium,57,7.125,3,4,1,0.7834258118658454,True
E3:ring:p0.85:cv1.0:r25,medium,55,6.875,5,4,1,0.9131122232961492,True
E3:ring:p0.85:cv1.0:r26,medium,61,7.625,5,3,1,1.1871720616875754,True
E3:ring:p0.85:cv1.0:r27,medium,48,6.0,3,3,1,0.8492880762599682,True
E3:ring:p0.85:cv1.0:r28,medium,49,6.125,4,3,1,0.9252128622506763,True
E3:ring:p0.85:cv1.0:r29,medium,105,13.125,10,2,1,8.842696207668485,True
E3:corridor:p0.7:cv0.0:r0,medium,56,7.0,2,4,1,0.6946902836997091,True
E3:corridor:p0.7:cv0.0:r1,medium,45,5.625,4,5,1,0.4349363112943578,True
E3:corridor:p0.7:cv0.0:r2,medium,56,7.0,5,4,1,0.8049437901736924,True
E3:corridor:p0.7:cv0.0:r3,medium,46,5.75,2,6,1,0.2343909558718558,True
E3:corridor:p0.7:cv0.0:r4,medium,53,6.625,3,4,1,1.0373840423296183,True
E3:corridor:p0.7:cv0.0:r5,medium,36,4.5,2,7,1,0.21475799816877866,True
E3:corridor:p0.7:cv0.0:r6,medium,45,5.625,3,5,1,0.5068053924072523,True
E3:corridor:p0.7:cv0.0:r7,medium,55,6.875,2,5,1,0.5712422535116308,True
E3:corridor:p0.7:cv0.0:r8,medium,54,6.75,3,4,1,0.8571844171414823,True
E3:corridor:p0.7:cv0.0:r9,medium,61,7.625,4,4,1,0.9092078402343002,True
E3:corridor:p0.7:cv0.0:r10,medium,68,8.5,5,3,1,1.2011071866836736,True
E3:corridor:p0.7:cv0.0:r11,medium,69,8.625,5,3,1,1.8231251129833164,True
E3:corridor:p0.7:cv0.0:r12,medium,68,8.5,6,3,1,1.53897061277911,True
E3:corridor:p0.7:cv0.0:r13,medium,71,8.875,5,3,1,2.364726814034471,True
E3:corridor:p0.7:cv0.0:r14,medium,33,4.125,2,7,1,0.252247093474017,True
E3:corridor:p0.7:cv0.0:r15,medium,56,7.0,3,4,1,0.6457550645519927,True
E3:corridor:p0.7:cv0.0:r16,medium,72,9.0,3,4,1,1.3556811911771849,True
E3:corridor:p0.7:cv0.0:r17,medium,42,5.25,4,5,1,0.36932844606482834,True
E3:corridor:p0.7:cv0.0:r18,medium,50,6.25,3,5,1,0.39084238838464586,True
E3:corridor:p0.7:cv0.0:r19,medium,67,8.375,5,3,1,1.2375540505297207,True
E3:corridor:p0.7:cv0.0:r20,medium,63,7.875,2,5,1,1.2088711567364796,True
E3:corridor:p0.7:cv0.0:r21,medium,64,8.0,4,3,1,1.3723787208182734,True
E3:corridor:p0.7:cv0.0:r22,medium,49,6.125,3,5,1,0.4880510850159149,True
E3:corridor:p0.7:cv0.0:r23,medium,91,11.375,4,3,1,3.2121735563510896,True
E3:corridor:p0.7:cv0.0:r24,medium,48,6.0,4,4,1,0.6202278607834539,True
E3:corridor:p0.7:cv0.0:r25,medium,60,7.5,4,4,1,0.8351181820498694,True
E3:corridor:p0.7:cv0.0:r26,medium,67,8.375,3,4,1,0.9171324535785719,True
E3:corridor:p0.7:cv0.0:r27,medium,59,7.375,6,4,1,0.6091599648017355,True
E3:corridor:p0.7:cv0.0:r28,medium,79,9.875,3,3,1,2.5697061195474573,True
E3:corridor:p0.7:cv0.0:r29,medium,50,6.25,4,4,1,0.41517027255523836,True
E3:corridor:p0.85:cv0.0:r0,medium,46,5.75,4,5,1,0.3793119023322489,True
E3:corridor:p0.85:cv0.0:r1,medium,53,6.625,3,4,1,0.5719681046186105,True
E3:corridor:p0.85:cv0.0:r2,medium,45,5.625,2,6,1,0.32305083037327925,True
E3:corridor:p0.85:cv0.0:r3,medium,56,7.0,4,5,1,0.5724778216297963,True
E3:corridor:p0.85:cv0.0:r4,medium,96,12.0,6,3,1,5.058694502042703,True
E3:corridor:p0.85:cv0.0:r5,medium,55,6.875,3,5,1,0.6223730691739163,True
E3:corridor:p0.85:cv0.0:r6,medium,50,6.25,3,5,1,0.6721003948417454,True
E3:corridor:p0.85:cv0.0:r7,medium,59,7.375,4,3,1,0.9323624853296708,True
E3:corridor:p0.85:cv0.0:r8,medium,45,5.625,2,5,1,0.6144040528609843,True
E3:corridor:p0.85:cv0.0:r9,medium,44,5.5,4,5,1,0.3687972590585955,True
E3:corridor:p0.85:cv0.0:r10,medium,85,10.625,8,2,1,3.9999999999999987,True
E3:corridor:p0.85:cv0.0:r11,medium,64,8.0,5,3,1,1.4831867866157042,True
E3:corridor:p0.85:cv0.0:r12,medium,105,13.125,3,2,1,2.9738366845353092,True
E3:corridor:p0.85:cv0.0:r13,medium,49,6.125,2,6,1,0.47095843865612447,True
E3:corridor:p0.85:cv0.0:r14,medium,56,7.0,5,4,1,0.636514129401542,True
E3:corridor:p0.85:cv0.0:r15,medium,70,8.75,5,3,1,1.93619220286631,True
E3:corridor:p0.85:cv0.0:r16,medium,60,7.5,2,4,1,0.8527595379887573,True
E3:corridor:p0.85:cv0.0:r17,medium,61,7.625,3,4,1,1.0547553235152844,True
E3:corridor:p0.85:cv0.0:r18,medium,65,8.125,3,4,1,1.022678357718059,True
E3:corridor:p0.85:cv0.0:r19,medium,61,7.625,1,5,1,0.778296701793058,True
E3:corridor:p0.85:cv0.0:r20,medium,53,6.625,2,5,1,0.7838542512283381,True
E3:corridor:p0.85:cv0.0:r21,medium,58,7.25,3,5,1,0.23098914288604028,True
E3:corridor:p0.85:cv0.0:r22,medium,55,6.875,3,4,1,0.5196561425401174,True
E3:corridor:p0.85:cv0.0:r23,medium,50,6.25,3,5,1,0.833850550195468,True
E3:corridor:p0.85:cv0.0:r24,medium,49,6.125,3,4,1,0.35110990953209875,True
E3:corridor:p0.85:cv0.0:r25,medium,57,7.125,4,4,1,0.6436798495479136,True
E3:corridor:p0.85:cv0.0:r26,medium,72,9.0,3,3,1,2.0493995661627027,True
E3:corridor:p0.85:cv0.0:r27,medium,75,9.375,3,3,1,2.3116071823700812,True
E3:corridor:p0.85:cv0.0:r28,medium,56,7.0,2,5,1,0.7996713716632958,True
E3:corridor:p0.85:cv0.0:r29,medium,55,6.875,5,4,1,0.7936807229077076,True
E3:corridor:p0.7:cv0.35:r0,medium,56,7.0,2,4,1,0.6946902836997091,True
E3:corridor:p0.7:cv0.35:r1,medium,45,5.625,4,5,1,0.4349363112943578,True
E3:corridor:p0.7:cv0.35:r2,medium,56,7.0,5,4,1,0.8049437901736924,True
E3:corridor:p0.7:cv0.35:r3,medium,46,5.75,2,6,1,0.2343909558718558,True
E3:corridor:p0.7:cv0.35:r4,medium,53,6.625,3,4,1,1.0373840423296183,True
E3:corridor:p0.7:cv0.35:r5,medium,36,4.5,2,7,1,0.21475799816877866,True
E3:corridor:p0.7:cv0.35:r6,medium,45,5.625,3,5,1,0.5068053924072523,True
E3:corridor:p0.7:cv0.35:r7,medium,55,6.875,2,5,1,0.5712422535116308,True
E3:corridor:p0.7:cv0.35:r8,medium,54,6.75,3,4,1,0.8571844171414823,True
E3:corridor:p0.7:cv0.35:r9,medium,61,7.625,4,4,1,0.9092078402343002,True
E3:corridor:p0.7:cv0.35:r10,medium,68,8.5,5,3,1,1.2011071866836736,True
E3:corridor:p0.7:cv0.35:r11,medium,69,8.625,5,3,1,1.8231251129833164,True
E3:corridor:p0.7:cv0.35:r12,medium,68,8.5,6,3,1,1.53897061277911,True
E3:corridor:p0.7:cv0.35:r13,medium,71,8.875,5,3,1,2.364726814034471,True
E3:corridor:p0.7:cv0.35:r14,medium,33,4.125,2,7,1,0.252247093474017,True
E3:corridor:p0.7:cv0.35:r15,medium,56,7.0,3,4,1,0.6457550645519927,True
E3:corridor:p0.7:cv0.35:r16,medium,72,9.0,3,4,1,1.3556811911771849,True
E3:corridor:p0.7:cv0.35:r17,medium,42,5.25,4,5,1,0.36932844606482834,True
E3:corridor:p0.7:cv0.35:r18,medium,50,6.25,3,5,1,0.39084238838464586,True
E3:corridor:p0.7:cv0.35:r19,medium,67,8.375,5,3,1,1.2375540505297207,True
E3:corridor:p0.7:cv0.35:r20,medium,63,7.875,2,5,1,1.2088711567364796,True
E3:corridor:p0.7:cv0.35:r21,medium,64,8.0,4,3,1,1.3723787208182734,True
E3:corridor:p0.7:cv0.35:r22,medium,49,6.125,3,5,1,0.4880510850159149,True
E3:corridor:p0.7:cv0.35:r23,medium,91,11.375,4,3,1,3.2121735563510896,True
E3:corridor:p0.7:cv0.35:r24,medium,48,6.0,4,4,1,0.6202278607834539,True
E3:corridor:p0.7:cv0.35:r25,medium,60,7.5,4,4,1,0.8351181820498694,True
E3:corridor:p0.7:cv0.35:r26,medium,67,8.375,3,4,1,0.9171324535785719,True
E3:corridor:p0.7:cv0.35:r27,medium,59,7.375,6,4,1,0.6091599648017355,True
E3:corridor:p0.7:cv0.35:r28,medium,79,9.875,3,3,1,2.5697061195474573,True
E3:corridor:p0.7:cv0.35:r29,medium,50,6.25,4,4,1,0.41517027255523836,True
E3:corridor:p0.85:cv0.35:r0,medium,46,5.75,4,5,1,0.3793119023322489,True
E3:corridor:p0.85:cv0.35:r1,medium,53,6.625,3,4,1,0.5719681046186105,True
E3:corridor:p0.85:cv0.35:r2,medium,45,5.625,2,6,1,0.32305083037327925,True
E3:corridor:p0.85:cv0.35:r3,medium,56,7.0,4,5,1,0.5724778216297963,True
E3:corridor:p0.85:cv0.35:r4,medium,96,12.0,6,3,1,5.058694502042703,True
E3:corridor:p0.85:cv0.35:r5,medium,55,6.875,3,5,1,0.6223730691739163,True
E3:corridor:p0.85:cv0.35:r6,medium,50,6.25,3,5,1,0.6721003948417454,True
E3:corridor:p0.85:cv0.35:r7,medium,59,7.375,4,3,1,0.9323624853296708,True
E3:corridor:p0.85:cv0.35:r8,medium,45,5.625,2,5,1,0.6144040528609843,True
E3:corridor:p0.85:cv0.35:r9,medium,44,5.5,4,5,1,0.3687972590585955,True
E3:corridor:p0.85:cv0.35:r10,medium,85,10.625,8,2,1,3.9999999999999987,True
E3:corridor:p0.85:cv0.35:r11,medium,64,8.0,5,3,1,1.4831867866157042,True
E3:corridor:p0.85:cv0.35:r12,medium,105,13.125,3,2,1,2.9738366845353092,True
E3:corridor:p0.85:cv0.35:r13,medium,49,6.125,2,6,1,0.47095843865612447,True
E3:corridor:p0.85:cv0.35:r14,medium,56,7.0,5,4,1,0.636514129401542,True
E3:corridor:p0.85:cv0.35:r15,medium,70,8.75,5,3,1,1.93619220286631,True
E3:corridor:p0.85:cv0.35:r16,medium,60,7.5,2,4,1,0.8527595379887573,True
E3:corridor:p0.85:cv0.35:r17,medium,61,7.625,3,4,1,1.0547553235152844,True
E3:corridor:p0.85:cv0.35:r18,medium,65,8.125,3,4,1,1.022678357718059,True
E3:corridor:p0.85:cv0.35:r19,medium,61,7.625,1,5,1,0.778296701793058,True
E3:corridor:p0.85:cv0.35:r20,medium,53,6.625,2,5,1,0.7838542512283381,True
E3:corridor:p0.85:cv0.35:r21,medium,58,7.25,3,5,1,0.23098914288604028,True
E3:corridor:p0.85:cv0.35:r22,medium,55,6.875,3,4,1,0.5196561425401174,True
E3:corridor:p0.85:cv0.35:r23,medium,50,6.25,3,5,1,0.833850550195468,True
E3:corridor:p0.85:cv0.35:r24,medium,49,6.125,3,4,1,0.35110990953209875,True
E3:corridor:p0.85:cv0.35:r25,medium,57,7.125,4,4,1,0.6436798495479136,True
E3:corridor:p0.85:cv0.35:r26,medium,72,9.0,3,3,1,2.0493995661627027,True
E3:corridor:p0.85:cv0.35:r27,medium,75,9.375,3,3,1,2.3116071823700812,True
E3:corridor:p0.85:cv0.35:r28,medium,56,7.0,2,5,1,0.7996713716632958,True
E3:corridor:p0.85:cv0.35:r29,medium,55,6.875,5,4,1,0.7936807229077076,True
E3:corridor:p0.7:cv0.65:r0,medium,56,7.0,2,4,1,0.6946902836997091,True
E3:corridor:p0.7:cv0.65:r1,medium,45,5.625,4,5,1,0.4349363112943578,True
E3:corridor:p0.7:cv0.65:r2,medium,56,7.0,5,4,1,0.8049437901736924,True
E3:corridor:p0.7:cv0.65:r3,medium,46,5.75,2,6,1,0.2343909558718558,True
E3:corridor:p0.7:cv0.65:r4,medium,53,6.625,3,4,1,1.0373840423296183,True
E3:corridor:p0.7:cv0.65:r5,medium,36,4.5,2,7,1,0.21475799816877866,True
E3:corridor:p0.7:cv0.65:r6,medium,45,5.625,3,5,1,0.5068053924072523,True
E3:corridor:p0.7:cv0.65:r7,medium,55,6.875,2,5,1,0.5712422535116308,True
E3:corridor:p0.7:cv0.65:r8,medium,54,6.75,3,4,1,0.8571844171414823,True
E3:corridor:p0.7:cv0.65:r9,medium,61,7.625,4,4,1,0.9092078402343002,True
E3:corridor:p0.7:cv0.65:r10,medium,68,8.5,5,3,1,1.2011071866836736,True
E3:corridor:p0.7:cv0.65:r11,medium,69,8.625,5,3,1,1.8231251129833164,True
E3:corridor:p0.7:cv0.65:r12,medium,68,8.5,6,3,1,1.53897061277911,True
E3:corridor:p0.7:cv0.65:r13,medium,71,8.875,5,3,1,2.364726814034471,True
E3:corridor:p0.7:cv0.65:r14,medium,33,4.125,2,7,1,0.252247093474017,True
E3:corridor:p0.7:cv0.65:r15,medium,56,7.0,3,4,1,0.6457550645519927,True
E3:corridor:p0.7:cv0.65:r16,medium,72,9.0,3,4,1,1.3556811911771849,True
E3:corridor:p0.7:cv0.65:r17,medium,42,5.25,4,5,1,0.36932844606482834,True
E3:corridor:p0.7:cv0.65:r18,medium,50,6.25,3,5,1,0.39084238838464586,True
E3:corridor:p0.7:cv0.65:r19,medium,67,8.375,5,3,1,1.2375540505297207,True
E3:corridor:p0.7:cv0.65:r20,medium,63,7.875,2,5,1,1.2088711567364796,True
E3:corridor:p0.7:cv0.65:r21,medium,64,8.0,4,3,1,1.3723787208182734,True
E3:corridor:p0.7:cv0.65:r22,medium,49,6.125,3,5,1,0.4880510850159149,True
E3:corridor:p0.7:cv0.65:r23,medium,91,11.375,4,3,1,3.2121735563510896,True
E3:corridor:p0.7:cv0.65:r24,medium,48,6.0,4,4,1,0.6202278607834539,True
E3:corridor:p0.7:cv0.65:r25,medium,60,7.5,4,4,1,0.8351181820498694,True
E3:corridor:p0.7:cv0.65:r26,medium,67,8.375,3,4,1,0.9171324535785719,True
E3:corridor:p0.7:cv0.65:r27,medium,59,7.375,6,4,1,0.6091599648017355,True
E3:corridor:p0.7:cv0.65:r28,medium,79,9.875,3,3,1,2.5697061195474573,True
E3:corridor:p0.7:cv0.65:r29,medium,50,6.25,4,4,1,0.41517027255523836,True
E3:corridor:p0.85:cv0.65:r0,medium,46,5.75,4,5,1,0.3793119023322489,True
E3:corridor:p0.85:cv0.65:r1,medium,53,6.625,3,4,1,0.5719681046186105,True
E3:corridor:p0.85:cv0.65:r2,medium,45,5.625,2,6,1,0.32305083037327925,True
E3:corridor:p0.85:cv0.65:r3,medium,56,7.0,4,5,1,0.5724778216297963,True
E3:corridor:p0.85:cv0.65:r4,medium,96,12.0,6,3,1,5.058694502042703,True
E3:corridor:p0.85:cv0.65:r5,medium,55,6.875,3,5,1,0.6223730691739163,True
E3:corridor:p0.85:cv0.65:r6,medium,50,6.25,3,5,1,0.6721003948417454,True
E3:corridor:p0.85:cv0.65:r7,medium,59,7.375,4,3,1,0.9323624853296708,True
E3:corridor:p0.85:cv0.65:r8,medium,45,5.625,2,5,1,0.6144040528609843,True
E3:corridor:p0.85:cv0.65:r9,medium,44,5.5,4,5,1,0.3687972590585955,True
E3:corridor:p0.85:cv0.65:r10,medium,85,10.625,8,2,1,3.9999999999999987,True
E3:corridor:p0.85:cv0.65:r11,medium,64,8.0,5,3,1,1.4831867866157042,True
E3:corridor:p0.85:cv0.65:r12,medium,105,13.125,3,2,1,2.9738366845353092,True
E3:corridor:p0.85:cv0.65:r13,medium,49,6.125,2,6,1,0.47095843865612447,True
E3:corridor:p0.85:cv0.65:r14,medium,56,7.0,5,4,1,0.636514129401542,True
E3:corridor:p0.85:cv0.65:r15,medium,70,8.75,5,3,1,1.93619220286631,True
E3:corridor:p0.85:cv0.65:r16,medium,60,7.5,2,4,1,0.8527595379887573,True
E3:corridor:p0.85:cv0.65:r17,medium,61,7.625,3,4,1,1.0547553235152844,True
E3:corridor:p0.85:cv0.65:r18,medium,65,8.125,3,4,1,1.022678357718059,True
E3:corridor:p0.85:cv0.65:r19,medium,61,7.625,1,5,1,0.778296701793058,True
E3:corridor:p0.85:cv0.65:r20,medium,53,6.625,2,5,1,0.7838542512283381,True
E3:corridor:p0.85:cv0.65:r21,medium,58,7.25,3,5,1,0.23098914288604028,True
E3:corridor:p0.85:cv0.65:r22,medium,55,6.875,3,4,1,0.5196561425401174,True
E3:corridor:p0.85:cv0.65:r23,medium,50,6.25,3,5,1,0.833850550195468,True
E3:corridor:p0.85:cv0.65:r24,medium,49,6.125,3,4,1,0.35110990953209875,True
E3:corridor:p0.85:cv0.65:r25,medium,57,7.125,4,4,1,0.6436798495479136,True
E3:corridor:p0.85:cv0.65:r26,medium,72,9.0,3,3,1,2.0493995661627027,True
E3:corridor:p0.85:cv0.65:r27,medium,75,9.375,3,3,1,2.3116071823700812,True
E3:corridor:p0.85:cv0.65:r28,medium,56,7.0,2,5,1,0.7996713716632958,True
E3:corridor:p0.85:cv0.65:r29,medium,55,6.875,5,4,1,0.7936807229077076,True
E3:corridor:p0.7:cv1.0:r0,medium,56,7.0,2,4,1,0.6946902836997091,True
E3:corridor:p0.7:cv1.0:r1,medium,45,5.625,4,5,1,0.4349363112943578,True
E3:corridor:p0.7:cv1.0:r2,medium,56,7.0,5,4,1,0.8049437901736924,True
E3:corridor:p0.7:cv1.0:r3,medium,46,5.75,2,6,1,0.2343909558718558,True
E3:corridor:p0.7:cv1.0:r4,medium,53,6.625,3,4,1,1.0373840423296183,True
E3:corridor:p0.7:cv1.0:r5,medium,36,4.5,2,7,1,0.21475799816877866,True
E3:corridor:p0.7:cv1.0:r6,medium,45,5.625,3,5,1,0.5068053924072523,True
E3:corridor:p0.7:cv1.0:r7,medium,55,6.875,2,5,1,0.5712422535116308,True
E3:corridor:p0.7:cv1.0:r8,medium,54,6.75,3,4,1,0.8571844171414823,True
E3:corridor:p0.7:cv1.0:r9,medium,61,7.625,4,4,1,0.9092078402343002,True
E3:corridor:p0.7:cv1.0:r10,medium,68,8.5,5,3,1,1.2011071866836736,True
E3:corridor:p0.7:cv1.0:r11,medium,69,8.625,5,3,1,1.8231251129833164,True
E3:corridor:p0.7:cv1.0:r12,medium,68,8.5,6,3,1,1.53897061277911,True
E3:corridor:p0.7:cv1.0:r13,medium,71,8.875,5,3,1,2.364726814034471,True
E3:corridor:p0.7:cv1.0:r14,medium,33,4.125,2,7,1,0.252247093474017,True
E3:corridor:p0.7:cv1.0:r15,medium,56,7.0,3,4,1,0.6457550645519927,True
E3:corridor:p0.7:cv1.0:r16,medium,72,9.0,3,4,1,1.3556811911771849,True
E3:corridor:p0.7:cv1.0:r17,medium,42,5.25,4,5,1,0.36932844606482834,True
E3:corridor:p0.7:cv1.0:r18,medium,50,6.25,3,5,1,0.39084238838464586,True
E3:corridor:p0.7:cv1.0:r19,medium,67,8.375,5,3,1,1.2375540505297207,True
E3:corridor:p0.7:cv1.0:r20,medium,63,7.875,2,5,1,1.2088711567364796,True
E3:corridor:p0.7:cv1.0:r21,medium,64,8.0,4,3,1,1.3723787208182734,True
E3:corridor:p0.7:cv1.0:r22,medium,49,6.125,3,5,1,0.4880510850159149,True
E3:corridor:p0.7:cv1.0:r23,medium,91,11.375,4,3,1,3.2121735563510896,True
E3:corridor:p0.7:cv1.0:r24,medium,48,6.0,4,4,1,0.6202278607834539,True
E3:corridor:p0.7:cv1.0:r25,medium,60,7.5,4,4,1,0.8351181820498694,True
E3:corridor:p0.7:cv1.0:r26,medium,67,8.375,3,4,1,0.9171324535785719,True
E3:corridor:p0.7:cv1.0:r27,medium,59,7.375,6,4,1,0.6091599648017355,True
E3:corridor:p0.7:cv1.0:r28,medium,79,9.875,3,3,1,2.5697061195474573,True
E3:corridor:p0.7:cv1.0:r29,medium,50,6.25,4,4,1,0.41517027255523836,True
E3:corridor:p0.85:cv1.0:r0,medium,46,5.75,4,5,1,0.3793119023322489,True
E3:corridor:p0.85:cv1.0:r1,medium,53,6.625,3,4,1,0.5719681046186105,True
E3:corridor:p0.85:cv1.0:r2,medium,45,5.625,2,6,1,0.32305083037327925,True
E3:corridor:p0.85:cv1.0:r3,medium,56,7.0,4,5,1,0.5724778216297963,True
E3:corridor:p0.85:cv1.0:r4,medium,96,12.0,6,3,1,5.058694502042703,True
E3:corridor:p0.85:cv1.0:r5,medium,55,6.875,3,5,1,0.6223730691739163,True
E3:corridor:p0.85:cv1.0:r6,medium,50,6.25,3,5,1,0.6721003948417454,True
E3:corridor:p0.85:cv1.0:r7,medium,59,7.375,4,3,1,0.9323624853296708,True
E3:corridor:p0.85:cv1.0:r8,medium,45,5.625,2,5,1,0.6144040528609843,True
E3:corridor:p0.85:cv1.0:r9,medium,44,5.5,4,5,1,0.3687972590585955,True
E3:corridor:p0.85:cv1.0:r10,medium,85,10.625,8,2,1,3.9999999999999987,True
E3:corridor:p0.85:cv1.0:r11,medium,64,8.0,5,3,1,1.4831867866157042,True
E3:corridor:p0.85:cv1.0:r12,medium,105,13.125,3,2,1,2.9738366845353092,True
E3:corridor:p0.85:cv1.0:r13,medium,49,6.125,2,6,1,0.47095843865612447,True
E3:corridor:p0.85:cv1.0:r14,medium,56,7.0,5,4,1,0.636514129401542,True
E3:corridor:p0.85:cv1.0:r15,medium,70,8.75,5,3,1,1.93619220286631,True
E3:corridor:p0.85:cv1.0:r16,medium,60,7.5,2,4,1,0.8527595379887573,True
E3:corridor:p0.85:cv1.0:r17,medium,61,7.625,3,4,1,1.0547553235152844,True
E3:corridor:p0.85:cv1.0:r18,medium,65,8.125,3,4,1,1.022678357718059,True
E3:corridor:p0.85:cv1.0:r19,medium,61,7.625,1,5,1,0.778296701793058,True
E3:corridor:p0.85:cv1.0:r20,medium,53,6.625,2,5,1,0.7838542512283381,True
E3:corridor:p0.85:cv1.0:r21,medium,58,7.25,3,5,1,0.23098914288604028,True
E3:corridor:p0.85:cv1.0:r22,medium,55,6.875,3,4,1,0.5196561425401174,True
E3:corridor:p0.85:cv1.0:r23,medium,50,6.25,3,5,1,0.833850550195468,True
E3:corridor:p0.85:cv1.0:r24,medium,49,6.125,3,4,1,0.35110990953209875,True
E3:corridor:p0.85:cv1.0:r25,medium,57,7.125,4,4,1,0.6436798495479136,True
E3:corridor:p0.85:cv1.0:r26,medium,72,9.0,3,3,1,2.0493995661627027,True
E3:corridor:p0.85:cv1.0:r27,medium,75,9.375,3,3,1,2.3116071823700812,True
E3:corridor:p0.85:cv1.0:r28,medium,56,7.0,2,5,1,0.7996713716632958,True
E3:corridor:p0.85:cv1.0:r29,medium,55,6.875,5,4,1,0.7936807229077076,True
