source,source_record_id,query_id,window_id,candidate_id,identity_key,v1_match,match_method,title,doi
openalex,https://openalex.org/W4385417519,F15,primary,C27067BB3D0EC,doi:10.1145/3611652,no,new,Swarm Robotics: A Survey from a Multi-Tasking Perspective,10.1145/3611652
openalex,https://openalex.org/W2025888225,F15,primary,CA5912A5EBBB0,doi:10.1016/j.artint.2015.02.004,no,new,"Modular robotic systems: Methods and algorithms for abstraction, planning, control, and synchronization",10.1016/j.artint.2015.02.004
openalex,https://openalex.org/W2799915630,F15,primary,CDF49B36290A1,doi:10.1038/s41578-018-0005-z,no,new,Accelerating the discovery of materials for clean energy in the era of smart automation,10.1038/s41578-018-0005-z
openalex,https://openalex.org/W3031802354,F15,primary,C1CFFB8743D82,doi:10.1016/j.jnca.2020.102693,yes,doi_exact,Blockchain for 5G and beyond networks: A state of the art survey,10.1016/j.jnca.2020.102693
openalex,https://openalex.org/W2885657717,F15,primary,CC59ABFF961F3,doi:10.1016/j.sysarc.2019.02.009,no,new,All one needs to know about fog computing and related edge computing paradigms: A complete survey,10.1016/j.sysarc.2019.02.009
openalex,https://openalex.org/W2159005471,F15,primary,CFD97417C96C8,doi:10.1016/j.robot.2012.05.007,no,new,Robotic clusters: Multi-robot systems as computer clusters,10.1016/j.robot.2012.05.007
openalex,https://openalex.org/W3160217390,F15,primary,CD9E8C3865AB6,doi:10.1109/access.2021.3076919,yes,doi_exact,Spatially-Distributed Missions With Heterogeneous Multi-Robot Teams,10.1109/access.2021.3076919
openalex,https://openalex.org/W1482031469,F15,primary,CEED215BB1F7D,doi:10.1007/978-3-540-30475-3_30,no,new,Applying KAoS Services to Ensure Policy Compliance for Semantic Web Services Workflow Composition and Enactment,10.1007/978-3-540-30475-3_30
openalex,https://openalex.org/W2792557859,F15,primary,C99746A1E85B0,doi:10.1002/net.21818,yes,doi_exact,Optimization approaches for civil applications of unmanned aerial vehicles (UAVs) or aerial drones: A survey,10.1002/net.21818
openalex,https://openalex.org/W4392502449,F15,primary,CA0500A04DBAD,doi:10.1109/tvt.2024.3373638,no,new,Network Selection Over 5G-Advanced Heterogeneous Networks Based on Federated Learning and Cooperative Game Theory,10.1109/tvt.2024.3373638
openalex,https://openalex.org/W4413165183,F15,primary,C69F63374AA41,doi:10.3390/drones9080574,yes,doi_exact,Task Allocation Algorithm for Heterogeneous UAV Swarm with Temporal Task Chains,10.3390/drones9080574
openalex,https://openalex.org/W4378529141,F15,primary,C421EC1A61E1B,doi:10.3390/s23115103,no,new,A Convex Optimization Approach to Multi-Robot Task Allocation and Path Planning,10.3390/s23115103
openalex,https://openalex.org/W2804106771,F15,primary,C84ED428B57A4,doi:10.1155/2018/4607493,no,new,Design and Profit Allocation in Two-Echelon Heterogeneous Cooperative Logistics Network Optimization,10.1155/2018/4607493
openalex,https://openalex.org/W3005838581,F15,primary,CAC7E676E72A1,doi:10.2316/j.2020.206-0166,no,new,AN ADVICE MECHANISM FOR HETEROGENEOUS ROBOT TEAMS,10.2316/j.2020.206-0166
openalex,https://openalex.org/W4316506832,F16,primary,CDCA67857F762,doi:10.1007/s11370-022-00452-4,no,new,"Unmanned aerial vehicles (UAVs): practical aspects, applications, open challenges, security issues, and future trends",10.1007/s11370-022-00452-4
openalex,https://openalex.org/W3001576933,F16,primary,C24C16A25BBE6,doi:10.1109/access.2020.2968402,no,new,"Microgrid Transactive Energy: Review, Architectures, Distributed Ledger Technologies, and Market Analysis",10.1109/access.2020.2968402
openalex,https://openalex.org/W2905867785,F16,primary,CFD9EE83D3906,doi:10.1109/access.2019.2896108,no,new,A Survey on Consensus Mechanisms and Mining Strategy Management in Blockchain Networks,10.1109/access.2019.2896108
openalex,https://openalex.org/W4308783958,F16,primary,C46D0E01AEFFB,doi:10.3390/s22218397,no,new,Energy Internet Opportunities in Distributed Peer-to-Peer Energy Trading Reveal by Blockchain for Future Smart Grid 2.0,10.3390/s22218397
openalex,https://openalex.org/W2188632736,F16,primary,C7D0A24E514C6,doi:10.1109/tii.2015.2491267,no,new,Using Cognitive Radio for Interference-Resistant Industrial Wireless Sensor Networks: An Overview,10.1109/tii.2015.2491267
openalex,https://openalex.org/W4382370124,F16,primary,CD70EA2F29700,doi:10.1109/jiot.2023.3290508,no,new,Unmanned Aerial Vehicles for Air Pollution Monitoring: A Survey,10.1109/jiot.2023.3290508
openalex,https://openalex.org/W2990204812,F16,primary,C3A38B6F9A149,doi:10.3390/s19235170,yes,doi_exact,A Survey on Machine-Learning Techniques for UAV-Based Communications,10.3390/s19235170
openalex,https://openalex.org/W4412699268,F16,primary,CBF37DD79947D,doi:10.3390/drones9080530,no,new,Comparative Analysis of Centralized and Distributed Multi-UAV Task Allocation Algorithms: A Unified Evaluation Framework,10.3390/drones9080530
openalex,https://openalex.org/W4404207697,F16,primary,C88C3A6768A98,doi:10.1007/s40747-024-01644-4,yes,doi_exact,Construction of kill webs with heterogeneous UAV swarms in dynamic contested environments,10.1007/s40747-024-01644-4
openalex,https://openalex.org/W4381982856,F16,primary,C38B46764B4D0,doi:10.1109/access.2023.3273123,no,new,Distillation and Ordinary Federated Learning Actor-Critic Algorithms in Heterogeneous UAV-Aided Networks,10.1109/access.2023.3273123
openalex,https://openalex.org/W4410378584,F16,primary,CB41D7FB18316,doi:10.1007/s10462-025-11254-2,no,new,Carrier platform-enhanced multiple-UAV cooperative task assignment with dual heterogeneities,10.1007/s10462-025-11254-2
openalex,https://openalex.org/W3152770304,F16,primary,C8620A2DF94BF,doi:10.1007/s10846-021-01378-2,yes,doi_exact,"Multi-Robot Coordination Analysis, Taxonomy, Challenges and Future Scope",10.1007/s10846-021-01378-2
openalex,https://openalex.org/W7212171555,F16,primary,C5CAC0FB7AACC,doi:10.5267/j.ijiec.2026.7.008,no,new,Coalition formation game-based distributed optimization for heterogeneous UAV swarm fire strike task allocation,10.5267/j.ijiec.2026.7.008
openalex,https://openalex.org/W1501611996,F16,primary,C2D5180B4C1AD,tav:creating a distributed field robot architecture for multiple robots|2004,no,new,Creating a distributed field robot architecture for multiple robots,
openalex,https://openalex.org/W4210673662,F16,primary,CF6D624C51428,doi:10.1016/j.jnca.2022.103341,no,new,Survey on computation offloading in UAV-Enabled mobile edge computing,10.1016/j.jnca.2022.103341
openalex,https://openalex.org/W1992412373,F16,primary,CB09133CC0B31,doi:10.1007/s13740-014-0038-4,no,new,"Knowledge-Intensive Processes: Characteristics, Requirements and Analysis of Contemporary Approaches",10.1007/s13740-014-0038-4
openalex,https://openalex.org/W3203932036,F16,primary,C32A64D3AEBA8,doi:10.1109/access.2021.3118642,no,new,"Federated Deep Learning for Cyber Security in the Internet of Things: Concepts, Applications, and Experimental Analysis",10.1109/access.2021.3118642
openalex,https://openalex.org/W3023867911,F16,primary,C50DEEC6018D6,doi:10.1109/jiot.2020.2992449,yes,doi_exact,"Millimeter-Wave Communication for Internet of Vehicles: Status, Challenges, and Perspectives",10.1109/jiot.2020.2992449
openalex,https://openalex.org/W1508222191,F16,primary,C3D8992FB27DA,tav:information theoretic control of multiple sensor platforms|2002,no,new,Information-Theoretic Control of Multiple Sensor Platforms,
openalex,https://openalex.org/W4413736352,F16,primary,CE3EC521638F5,doi:10.1007/s10462-025-11340-5,yes,doi_exact,Multi-agent reinforcement learning for resources allocation optimization: a survey,10.1007/s10462-025-11340-5
openalex,https://openalex.org/W4409607195,F16,primary,CCDCB929964FA,doi:10.3390/vehicles7020035,no,new,Game-Theoretic Cooperative Task Allocation for Multiple-Mobile-Robot Systems,10.3390/vehicles7020035
openalex,https://openalex.org/W4212866866,F16,primary,C844CC59BE8B4,doi:10.3390/s22031032,no,new,Game Theory in Defence Applications: A Review,10.3390/s22031032
openalex,https://openalex.org/W7212131217,F16,primary,C662266E2CC3C,doi:10.5267/j.ijiec.2026.9.002,no,new,A distributed coalition formation algorithm for large-scale resource assignment under nonlinear coupling constraints,10.5267/j.ijiec.2026.9.002
openalex,https://openalex.org/W2802827463,F16,primary,C8E0FAEC6DF0C,doi:10.3390/su10051358,no,new,Implementation of Cooperation for Recycling Vehicle Routing Optimization in Two-Echelon Reverse Logistics Networks,10.3390/su10051358
openalex,https://openalex.org/W4386025570,F16,primary,C68061C83FCDE,doi:10.1109/jiot.2023.3307002,no,new,A Systematic Survey of Control Techniques and Applications in Connected and Automated Vehicles,10.1109/jiot.2023.3307002
semantic_scholar,29c60a7b376a87abda12277f5eab430193544337,F01,primary,C892F518F8C64,doi:10.1109/tase.2024.3395283,yes,doi_exact,A Self-Learning Approach to Heterogeneous Multi-Robot Coalition Formation Under Uncertainty,10.1109/tase.2024.3395283
semantic_scholar,d1cc9359ae16d1ed5233ac824714de4dee53cb1b,F01,primary,CB3570F2FB1C1,doi:10.1109/tro.2006.878948,yes,doi_exact,Multi-robot coalition formation,10.1109/tro.2006.878948
semantic_scholar,91db2c68be219874ba68a003372391e0e94b2c17,F01,primary,CC07155ACCF62,doi:10.12700/aph.19.10.2022.10.13,no,new,Dynamic Multi-Robot Coalition Formation: Precision Agriculture Case Study,10.12700/aph.19.10.2022.10.13
semantic_scholar,7a7ecea4d23d888472c4d679d69841058daf9205,F01,primary,C5E40CCD2D219,doi:10.1109/smc.2016.7844232,yes,doi_exact,Multi-robot coalition formation problem: Task allocation with adaptive immigrants based genetic algorithms,10.1109/smc.2016.7844232
semantic_scholar,22da0814dfc6ca30ca7043a820cf12b8e2d61c64,F01,primary,C736083E37BA7,doi:10.1007/978-3-030-34409-2_12,no,new,Multi-Robot Coalition Formation and Task Allocation Using Immigrant Based Adaptive Genetic Algorithms,10.1007/978-3-030-34409-2_12
semantic_scholar,668eb69e2de58a4189d0252d62d244101dda055a,F01,primary,CF1331F6D8F85,doi:10.3390/robotics14070093,yes,doi_exact,Optimizing Coalition Formation Strategies for Scalable Multi-Robot Task Allocation: A Comprehensive Survey of Methods and Mechanisms,10.3390/robotics14070093
semantic_scholar,0d1f0cb991c38884808c31cbdac8102535088b98,F01,primary,C785B8257D0F1,doi:10.1007/978-981-15-5580-0_27,no,new,Multi-robot Coalition Formation for Precision Agriculture Scenario Based on Gazebo Simulator,10.1007/978-981-15-5580-0_27
semantic_scholar,e3e6eedd13c4227e0b3168ad58e4935dbdad7875,F01,primary,CE8795427B04A,doi:10.1016/j.eswa.2015.05.032,no,new,Parallel multi-objective multi-robot coalition formation,10.1016/j.eswa.2015.05.032
semantic_scholar,6485a02465a2ed30e641d50638ce1c9c0f7adc2e,F01,primary,C96F294D621AC,doi:10.1007/s10846-025-02287-4,yes,doi_exact,CF-HMRTA: Coalition Formation for Heterogeneous Multi-Robot Task Allocation,10.1007/s10846-025-02287-4
semantic_scholar,40669dc78925d8e19b0eb81ae3b7b3a7367240ce,F01,primary,CF36EA7CBA57B,doi:10.1109/mrs66243.2025.11357248,yes,doi_exact,Bandwidth-Aware Multi-Robot Coordination with Utility-Guided Coalition Formation,10.1109/mrs66243.2025.11357248
semantic_scholar,7f586517515c6e0966972ef2107ef3162ac1f496,F01,primary,C1758BD935FD5,doi:10.1007/4-431-35881-1_23,yes,doi_exact,Market-Based Multi-robot Coalition Formation,10.1007/4-431-35881-1_23
semantic_scholar,5c9d35f3145506fa7835320be750f0af1d0dc00d,F01,primary,CBA3E285FA233,doi:10.1016/j.robot.2012.06.004,yes,doi_exact,Multi-robot coalition formation in real-time scenarios,10.1016/j.robot.2012.06.004
semantic_scholar,0d70bb0ba248f810d8b4cf8caeb98a4d4cddd11c,F01,primary,C4649C0749E2E,doi:10.1109/lra.2025.3592080,yes,doi_exact,Learning Policies for Dynamic Coalition Formation in Multi-Robot Task Allocation,10.1109/lra.2025.3592080
semantic_scholar,1aed1de8791387749bf6f5c36ebce0811df1bf7d,F01,primary,C92F67FDFA73C,doi:10.1109/iros58592.2024.10801429,yes,doi_exact,Coalition Formation Game Approach for Task Allocation in Heterogeneous Multi-Robot Systems under Resource Constraints,10.1109/iros58592.2024.10801429
semantic_scholar,4a323ffa303cf0b381df3f817519d1c501470851,F01,primary,CE1EDAB533524,doi:10.1145/1543834.1543874,no,new,Quantum evolutionary algorithm for multi-robot coalition formation,10.1145/1543834.1543874
semantic_scholar,9e01024c83ac869ddb7da143588a5a0cdbcc024c,F01,primary,C93FF4C9DA235,doi:10.1007/1-4020-3389-3_2,yes,doi_exact,Issues in Multi-Robot Coalition Formation,10.1007/1-4020-3389-3_2
semantic_scholar,064250d1067ae37668a50f6362109cdcdcb35d55,F01,primary,CC97EB59E8454,tav:a framework for multi robot coalition formation|2005,no,new,A Framework for Multi-Robot Coalition Formation,
semantic_scholar,c0b43a5a8f11022254288a80b71d8912393204a3,F01,primary,CCF0155D630D6,doi:10.32473/flairs.37.1.135575,yes,doi_exact,Matching-based Coalition Formation for Multi-robot Task Assignment Under Partial Uncertainty,10.32473/flairs.37.1.135575
semantic_scholar,1bbb64445105e602eb48f0f3c644e8605b2c3ed5,F01,primary,CE3194399FC2C,doi:10.1108/ijius-12-2020-0070,no,new,Robot coalition formation against time-extended multi-robot tasks,10.1108/ijius-12-2020-0070
semantic_scholar,64d1809c04a7d58990ee6a67285f7630669b4ecd,F01,primary,CC1697E0C2E40,doi:10.1109/access.2021.3061149,yes,doi_exact,Distributed and Communication-Aware Coalition Formation and Task Assignment in Multi-Robot Systems,10.1109/access.2021.3061149
semantic_scholar,25c8434e1a6670eb7eba8972c107e6c342759503,F01,primary,CC2F964EE4059,doi:10.1109/iecon.2014.7049046,no,new,Multi-robot coalition formation based on credit mechanism,10.1109/iecon.2014.7049046
semantic_scholar,69067593f2e4d4ab5b42c10a3f6cbd7033bff9e9,F01,primary,C493F6289109E,tav:multi robot coalition formation regular paper|2005,no,new,Multi-Robot Coalition Formation (REGULAR PAPER),
semantic_scholar,bf02bd6f42247fa5bfcf18b0bb15ffb62e2fbeeb,F01,primary,CBC5B0B8D8660,doi:10.1109/icra.2019.8793855,yes,doi_exact,One-to-many bipartite matching based coalition formation for multi-robot task allocation,10.1109/icra.2019.8793855
semantic_scholar,7db5c68cbfa49419d32a019a6563bc97155c526f,F01,primary,CAE5853470E5F,doi:10.1080/01969722.2019.1677334,yes,doi_exact,Coalition Formation for Multi-Robot Task Allocation via Correlation Clustering,10.1080/01969722.2019.1677334
semantic_scholar,4ab814952c45b3723fdfb3224c359d98c1cdc3ad,F01,primary,CAAAE1784EBA9,doi:10.1109/case49439.2021.9551582,yes,doi_exact,Distributed Hedonic Coalition Formation for Multi-Robot Task Allocation,10.1109/case49439.2021.9551582
semantic_scholar,2baf5fc029effc9a6b3790a7221dc84dba9a0f8e,F02,primary,CBC25DA3A52CA,doi:10.1109/lra.2025.3534682,yes,doi_exact,Heterogeneous Multi-robot Task Allocation and Scheduling via Reinforcement Learning,10.1109/lra.2025.3534682
semantic_scholar,6485a02465a2ed30e641d50638ce1c9c0f7adc2e,F02,primary,C96F294D621AC,doi:10.1007/s10846-025-02287-4,yes,doi_exact,CF-HMRTA: Coalition Formation for Heterogeneous Multi-Robot Task Allocation,10.1007/s10846-025-02287-4
semantic_scholar,5de67b4d7f797ceb55a6ed23d70b2a830a4b3f63,F02,primary,CA8C1701D70AB,doi:10.1109/irce62232.2024.10739829,yes,doi_exact,Hierarchically Decentralized Heterogeneous Multi-Robot Task Allocation System,10.1109/irce62232.2024.10739829
semantic_scholar,5e3fe2b0565574cc151d57f52f2ceb4eaa478761,F02,primary,C4A6581F51E5F,doi:10.1109/icaace69793.2026.11508922,no,new,EA-ALNS: An Energy-Aware Adaptive Large Neighborhood Search for Heterogeneous Multi-Robot Task Allocation,10.1109/icaace69793.2026.11508922
semantic_scholar,1ec4efc02ad393d698d044330c69168c9e05aabe,F02,primary,CCEF0580554DE,doi:10.1049/csy2.70067,no,new,Learning‐Guided Bidding Weight Selection for Dynamic Heterogeneous Multi‐Robot Task Allocation,10.1049/csy2.70067
semantic_scholar,ef8aa18db400e38de1f3b53c4dd1e8cb47ec8c72,F02,primary,C9B97ECDD4F25,doi:10.3390/electronics15163562,yes,doi_exact,Semantic Feasibility Reasoning for Heterogeneous Multi-Robot Task Allocation,10.3390/electronics15163562
semantic_scholar,f2bbb135f53de5d89f21b225024ba550397bae92,F02,primary,C0FB1976DF85F,doi:10.1007/s40747-025-02062-w,no,new,An enhanced genetic algorithm for optimized task allocation and planning in heterogeneous multi-robot systems,10.1007/s40747-025-02062-w
semantic_scholar,8db7b2f62f454f8ef123b0ba2f8dd1b63af469ee,F02,primary,C05DEB5D65D0A,doi:10.1109/case56687.2023.10260437,no,new,Heterogeneous Multi-Robot Task Allocation for Garment Transformable Production using Deep Reinforcement Learning,10.1109/case56687.2023.10260437
semantic_scholar,8ac14e90ff1f6ac04bb9623a6c144d3487485ee2,F02,primary,C8E901D1895BA,doi:10.1016/j.neucom.2026.135060,yes,doi_exact,DODRL-HMRTA: A learning-based optimization framework for heterogeneous multi-robot task allocation with dynamic uncertainties,10.1016/j.neucom.2026.135060
semantic_scholar,161efb704fa418883f5e87e79c11f84e8ca20430,F02,primary,CFE9C838FE4E9,tav:distributed heterogeneous multi robot task allocation in communication limited environments|2024,no,new,Distributed Heterogeneous Multi-robot Task Allocation in Communication-limited Environments,
semantic_scholar,4392718f85d84f145bdc963936c26e736493c190,F02,primary,C43EB4526308E,doi:10.48550/arxiv.2502.16079,no,new,Together We Rise: Optimizing Real-Time Multi-Robot Task Allocation using Coordinated Heterogeneous Plays,10.48550/arxiv.2502.16079
semantic_scholar,b8516f6e92a5746dc648ef7a833b64f3a44bd8b2,F02,primary,C96A59087BE49,doi:10.48550/arxiv.2501.01531,no,new,A Global Games-Inspired Approach to Multi-Robot Task Allocation for Heterogeneous Teams,10.48550/arxiv.2501.01531
semantic_scholar,8322bf42a5a4e2e6fa5b8646f25071539a346a2d,F02,primary,CFE7D36D0AC10,doi:10.5772/acrt.20250014,no,new,MTU-LLM: LLM-based Multi-Robot Task Allocation and Path Planning for Heterogeneous Robots in Search and Rescue Operations,10.5772/acrt.20250014
semantic_scholar,08839fd126de177434f54118e5bb966d5a8c6d15,F02,primary,CA9701A35CE7A,doi:10.1177/02783649241278372,no,new,Real-time reactive task allocation and planning of large heterogeneous multi-robot systems with temporal logic specifications,10.1177/02783649241278372
semantic_scholar,4aa3b425ecaf47673affafa845076640a77a08f6,F02,primary,CDD9F390F6B09,doi:10.1109/tits.2025.3578626,no,new,Variable Fractional Network Evolutionary Game for Distributed Resilient Task Allocation in Heterogeneous Multi-Robot Systems,10.1109/tits.2025.3578626
semantic_scholar,52afd5efa99cf06d842d25b31f415733f4f33c89,F02,primary,CE60207F52AD0,doi:10.52202/085713-3031,no,new,Heterogeneous Graph Transformers for Simultaneous Mobile Multi-Robot Task Allocation and Scheduling under Temporal Constraints,10.52202/085713-3031
semantic_scholar,131c715b1ab71cb0e0948cb797f05868a16cfb5e,F02,primary,C2B69D5FBFB16,doi:10.1109/aiac68175.2025.11332435,no,new,Diffusion Policy-Driven Cooperative Path Planning and Task Allocation for Heterogeneous Multi-Robot Systems,10.1109/aiac68175.2025.11332435
semantic_scholar,f05e3e8a652bb0625a9f6a65cda36daa97fe71fe,F02,primary,C8631BCC3FDD1,doi:10.65521/ijasret.v9i7.1550,no,new,A Unified Decentralized Framework for Task Allocation in Heterogeneous Multi-Robot Systems,10.65521/ijasret.v9i7.1550
semantic_scholar,6125734abadb64b6f2e6f469fca599b532dd669f,F02,primary,CC3710DD2FEA4,doi:10.1109/automation66991.2025.11389874,no,new,Multi-Objective Task Allocation and Path Planning in Heterogeneous Multi-Robot Systems Using Hierarchical Framework and Reinforcement Learning,10.1109/automation66991.2025.11389874
semantic_scholar,aa7195022d0b9383184ad9a72dc2a5dae9082265,F02,primary,C1F04FD0BD507,doi:10.1109/irac67707.2025.11381124,yes,doi_exact,Heterogeneous Graph Attention Networks for Multi-Robot Task Allocation,10.1109/irac67707.2025.11381124
semantic_scholar,8b1e620c50bd14633d469f4926dd9fc96ba6a7b2,F02,primary,C0ADBDA6B5417,doi:10.1109/icra57147.2024.10611147,no,new,Optimal Task Allocation for Heterogeneous Multi-robot Teams with Battery Constraints,10.1109/icra57147.2024.10611147
semantic_scholar,6fc55107e56d58045d6d027605b25816e09242b7,F02,primary,C3DB8B8B6E688,doi:10.1109/icra57147.2024.10611476,no,new,Task Allocation in Heterogeneous Multi-Robot Systems Based on Preference-Driven Hedonic Game,10.1109/icra57147.2024.10611476
semantic_scholar,1aed1de8791387749bf6f5c36ebce0811df1bf7d,F02,primary,C92F67FDFA73C,doi:10.1109/iros58592.2024.10801429,yes,doi_exact,Coalition Formation Game Approach for Task Allocation in Heterogeneous Multi-Robot Systems under Resource Constraints,10.1109/iros58592.2024.10801429
semantic_scholar,3e4a9c698fe8ee3321b3ff7767cca3a3b3a5bff2,F02,primary,CFF94AB8DA748,doi:10.1109/lra.2025.3632086,yes,doi_exact,Collaborative Task Allocation for Heterogeneous Multi-Robot Systems Through Iterative Clustering,10.1109/lra.2025.3632086
semantic_scholar,a268b46ac322ce0d96df265363449eed98e47d83,F02,primary,C51CF3909F847,doi:10.23919/iccas63016.2024.10773254,no,new,Task Allocation for Heterogeneous Multi-Robot Systems with Diverse Capabilities,10.23919/iccas63016.2024.10773254
openaire,10.1109/icmlc.2006.258820,F01,primary,C7356DB6C78C9,doi:10.1109/icmlc.2006.258820,no,new,Multi-Robot Cooperation Coalition Formation Based on Genetic Algorithm,10.1109/icmlc.2006.258820
openaire,10.1109/tro.2006.878948,F01,primary,CB3570F2FB1C1,doi:10.1109/tro.2006.878948,yes,doi_exact,Multi-robot coalition formation,10.1109/tro.2006.878948
openaire,10.1109/mrs66243.2025.11357248,F01,primary,CF36EA7CBA57B,doi:10.1109/mrs66243.2025.11357248,yes,doi_exact,Bandwidth-Aware Multi-Robot Coordination with Utility-Guided Coalition Formation,10.1109/mrs66243.2025.11357248
openaire,10.1109/iecon.2014.7049046,F01,primary,CC2F964EE4059,doi:10.1109/iecon.2014.7049046,no,new,Multi-robot coalition formation based on credit mechanism,10.1109/iecon.2014.7049046
openaire,10.1145/1543834.1543874,F01,primary,CE1EDAB533524,doi:10.1145/1543834.1543874,no,new,Quantum evolutionary algorithm for multi-robot coalition formation,10.1145/1543834.1543874
openaire,10.1007/s10846-012-9654-0,F01,primary,C9012EE4E8508,doi:10.1007/s10846-012-9654-0,no,new,MuRoCo: A Framework for Capability- and Situation-Aware Coalition Formation in Cooperative Multi-Robot Systems,10.1007/s10846-012-9654-0
openaire,10.1007/s10846-007-9150-0,F01,primary,C0D1915A815A8,doi:10.1007/s10846-007-9150-0,no,new,Coalition Formation: From Software Agents to Robots,10.1007/s10846-007-9150-0
openaire,10.1109/iros58592.2024.10801429,F01,primary,C92F67FDFA73C,doi:10.1109/iros58592.2024.10801429,yes,doi_exact,Coalition Formation Game Approach for Task Allocation in Heterogeneous Multi-Robot Systems under Resource Constraints,10.1109/iros58592.2024.10801429
openaire,10.25549/usctheses-m778,F01,primary,C10735964B6A6,doi:10.25549/usctheses-m778,no,new,Coalition formation for multi-robot systems,10.25549/usctheses-m778
openaire,10.1016/j.eswa.2015.05.032,F01,primary,CE8795427B04A,doi:10.1016/j.eswa.2015.05.032,no,new,Parallel multi-objective multi-robot coalition formation,10.1016/j.eswa.2015.05.032
openaire,10.1109/tase.2024.3395283,F01,primary,C892F518F8C64,doi:10.1109/tase.2024.3395283,yes,doi_exact,A Self-Learning Approach to Heterogeneous Multi-Robot Coalition Formation Under Uncertainty,10.1109/tase.2024.3395283
openaire,10.13140/rg.2.2.34240.53762,F01,primary,CCC0D4CA343EA,doi:10.13140/rg.2.2.34240.53762,no,new,Parallel Multi-objective Multi-robot coalition formation,10.13140/rg.2.2.34240.53762
openaire,10.1109/lra.2025.3592080,F01,primary,C946700BE6BC4,doi:10.48550/arxiv.2412.20397,yes,title_exact,Learning Policies for Dynamic Coalition Formation in Multi-Robot Task Allocation,10.48550/arxiv.2412.20397
openaire,10.1145/3297280.3297369,F01,primary,C3E86DC7D190C,doi:10.48550/arxiv.1805.08629,yes,title_exact,Correlation clustering based coalition formation for multi-robot task allocation,10.48550/arxiv.1805.08629
openaire,10.1016/j.eswa.2013.11.044,F01,primary,C377D9D07E9CA,doi:10.1016/j.eswa.2013.11.044,yes,doi_exact,Non-additive multi-objective robot coalition formation,10.1016/j.eswa.2013.11.044
openaire,10.1007/1-4020-3389-3_2,F01,primary,C93FF4C9DA235,doi:10.1007/1-4020-3389-3_2,yes,doi_exact,Issues in Multi-Robot Coalition Formation,10.1007/1-4020-3389-3_2
openaire,10.1109/icscn.2015.7219891,F01,primary,CB1775C144C07,doi:10.1109/icscn.2015.7219891,no,new,Coalition formation and Task Allocation of multiple autonomous robots,10.1109/icscn.2015.7219891
openaire,10.1007/s10458-010-9123-8,F01,primary,CF65653A58DE3,doi:10.1007/s10458-010-9123-8,yes,doi_exact,Coalition formation for task allocation: theory and algorithms,10.1007/s10458-010-9123-8
openaire,10.12700/aph.19.10.2022.10.13,F01,primary,CC07155ACCF62,doi:10.12700/aph.19.10.2022.10.13,no,new,Dynamic Multi-Robot Coalition Formation: Precision Agriculture Case Study,10.12700/aph.19.10.2022.10.13
openaire,10.1080/01969722.2019.1677334,F01,primary,CAE5853470E5F,doi:10.1080/01969722.2019.1677334,yes,doi_exact,Coalition Formation for Multi-Robot Task Allocation via Correlation Clustering,10.1080/01969722.2019.1677334
openaire,10.1007/4-431-35881-1_23,F01,primary,C1758BD935FD5,doi:10.1007/4-431-35881-1_23,yes,doi_exact,Market-Based Multi-robot Coalition Formation,10.1007/4-431-35881-1_23
openaire,10.1109/iwcmc.2017.7986575,F01,primary,C4FC59F405BC0,doi:10.48550/arxiv.1704.05905,yes,title_exact,A coalition formation algorithm for Multi-Robot Task Allocation in large-scale natural disasters,10.48550/arxiv.1704.05905
openaire,10.1007/978-3-642-25486-4_35,F01,primary,C0E11977FBE49,doi:10.1007/978-3-642-25486-4_35,no,new,Multi-objective Robot Coalition Formation for Non-additive Environments,10.1007/978-3-642-25486-4_35
openaire,10.1109/access.2021.3061149,F01,primary,CC1697E0C2E40,doi:10.1109/access.2021.3061149,yes,doi_exact,Distributed and Communication-Aware Coalition Formation and Task Assignment in Multi-Robot Systems,10.1109/access.2021.3061149
openaire,10.1109/wi-iat.2010.277,F01,primary,CAFE44C9469B1,doi:10.1109/wi-iat.2010.277,no,new,Multi-agent Coalition Formation for Distributed Area Coverage: Analysis and Evaluation,10.1109/wi-iat.2010.277
openaire,10.1109/icra57147.2024.10611147,F02,primary,C0ADBDA6B5417,doi:10.1109/icra57147.2024.10611147,no,new,Optimal Task Allocation for Heterogeneous Multi-robot Teams with Battery Constraints,10.1109/icra57147.2024.10611147
openaire,10.1109/itaic.2019.8785546,F02,primary,CC37F5E57E782,doi:10.1109/itaic.2019.8785546,no,new,Multi-robot system task allocation mechanism for smart factory,10.1109/itaic.2019.8785546
openaire,10.1109/iros55552.2023.10341837,F02,primary,CB50EDC430E5F,doi:10.1109/iros55552.2023.10341837,no,new,Risk-Tolerant Task Allocation and Scheduling in Heterogeneous Multi-Robot Teams,10.1109/iros55552.2023.10341837
openaire,10.1109/case58245.2025.11164022,F02,primary,C9292C25EFBE6,doi:10.1109/case58245.2025.11164022,no,new,A Gossip-Based Approach for Measurement Task Allocation and Routing in Multi-Robot Systems with Heterogeneous Sensing,10.1109/case58245.2025.11164022
openaire,10.1115/dscc2018-9161,F02,primary,C11F1D1480178,doi:10.48550/arxiv.1810.11541,no,new,Human-Robot Trust Integrated Task Allocation and Symbolic Motion Planning for Heterogeneous Multi-Robot Systems,10.48550/arxiv.1810.11541
