source_path,locator,label,type,assumptions,domain,units,proof_status,dependencies,counterexample_check,claim_id,evidence_id,verdict,rationale,auditor,result_id,title,recommended_destination,source_audit,source_verdict,normalized_verdict,promotion_decision,normalization_note
paper/sec_mision.tex,L299-L345,th:testigo,teorema,"Testigo completo seguro, envolvente de coste restante decreciente, resets composables, no Zeno y reemplazos no crecientes.","Ejecucion concurrente con optimizacion; los objetos testigo, coste y tubo se definen solo verbalmente.","V es coste, ell_0 debe ser coste/s y delta coste; consistente si se declara.","MISSING: no hay proof; seguridad, tiempo y coste se afirman desde una definicion informal sin desigualdad telescopica formal.",def:testigo; mayorga2026m1.,"Si V decrece por tiempo pero no contabiliza el coste acumulado, T<=V0/ell0 no implica J<=V0. Un reset seguro por tramo no asegura composicion sin mapa de entrada-salida preciso.",NONE_IN_DOCS_04,SOURCE_STATEMENT_ONLY:paper/sec_mision.tex:L299-L345,CONJECTURE,"La idea puede convertirse en un teorema de MPC seguro, pero requiere definir la funcion de valor, la telescopia de coste y los mapas de reset; hoy no tiene prueba completa.",formal_audit_b,PAPER-FR-0094-th:testigo,Seguridad y progreso con testigo vigente,monograph,semantic-b.csv,CONJECTURE,CONJECTURE,monograph-candidate-with-explicit-limitation,identity
paper/sec_mision.tex,L356-L404,th:bellman-residual,teorema,"W no negativa y fija, costes/duraciones no negativos, tau>=tau_min>0, ell_0>rho>=0, integrabilidad y ejecucion continuable hasta objetivo.",Proceso de decision semi-Markov hasta hitting time; no hereda seguridad fisica.,"c y W son coste, ell_0 y rho coste/s, tau s; las cotas resultan s y coste.","COMPLETE: telescopia por esperanza iterada, cota de coste/duracion y convergencia monotona.",def:testigo solo para la interpretacion de seguridad.,"No se encontro contraejemplo bajo integrabilidad y tau_min; si W cambia durante la ejecucion o hay parada no terminal, el argumento no aplica.",NONE_IN_DOCS_04,SOURCE_PROOF_ONLY:paper/sec_mision.tex:L356-L404,PASS,Las cotas esperadas y llegada casi segura se siguen del residual por unidad de tiempo bajo el contrato semi-Markov declarado.,formal_audit_b,PAPER-FR-0095-th:bellman-residual,Progreso esperado con residual por unidad de duracion,monograph,semantic-b.csv,PASS,PASS,proof-pass-but-claim-or-independent-evidence-unmapped,identity
paper/sec_mision.tex,L406-L428,pr:presupuesto-error,proposicion,P y P_hat deben ser kernels/filas estocasticas con norma l1 igual a uno; W y W_hat acotadas en el mismo espacio. La condicion sobre P_hat se omite.,Error de un residual de Bellman discreto/local.,Todos los terminos son coste; epsilon_P es adimensional.,MISSING: no hay proof; la cota se obtiene solo si ||P_hat||_1<=1 para controlar P_hat(W_hat-W).,th:bellman-residual.,"Si P_hat no es estocastica, puede tener norma l1 arbitraria aunque ||P_hat-P|| sea pequena respecto de una escala no fijada; el coeficiente epsilon_V deja de ser uno.",NONE_IN_DOCS_04,SOURCE_STATEMENT_ONLY:paper/sec_mision.tex:L406-L428,LIMITED,"La desigualdad es correcta para kernels de probabilidad normalizados, pero ese supuesto esencial y la convencion de norma deben explicitarse.",formal_audit_b,PAPER-FR-0096-pr:presupuesto-error,Presupuesto de error de una evaluacion local,monograph,semantic-b.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
paper/sec_mision.tex,L445-L486,th:mision,teorema,"Acumula admision, conectividad, compatibilidad, guarda espectral, frenado y small-gain; no declara mapas de reset ni una condicion de progreso/entrega.",Sistema hibrido completo a traves de todas las fases.,"Mezcla margenes, espectros y tiempos sin una funcion comun o normalizacion.","INVALID_DEPENDENCY_CHAIN: el proof solo remite a resultados previos, incluidos pr:anidados, le:astop, co:invariancia-incondicional, co:guarda y pr:extincion con fallos materiales.",pr:factorizada; pr:rigidez; co:guarda; le:astop; th:smallgain; th:dwell; pr:extincion.,Seguridad por fase no garantiza seguridad de los resets; precio que tiende a cero no implica entrega ni liberacion. Los contraejemplos de le:astop y pr:extincion rompen (i) y (iv).,NONE_IN_DOCS_04,SOURCE_PROOF_ONLY:paper/sec_mision.tex:L445-L486,FAIL,"El teorema de sistema no se obtiene concatenando referencias locales; faltan invariancia de guardas/reset, progreso y una prueba hibrida autocontenida.",formal_audit_b,PAPER-FR-0097-th:mision,Propiedades de la mision encadenada,archive-only,semantic-b.csv,FAIL,FAIL,reject-as-formal-support,identity
paper/sec_modelo_fisico.tex,L73-L113,pr:disco-friccion,proposicion,"M positiva definida, A fijo durante el subpaso, normales/impulsos normales conocidos, D producto de discos compacto y paso de impulso sin impacto normal.",Subproblema convexo de friccion de maxima disipacion para dos ruedas; no es integrador completo de contacto.,"j en N s, A v en m/s y AM^-1A^T produce energia; radio mu N Delta t en N s.","MISSING_DERIVATION: no hay proof; la formulacion coincide con minimizar energia cinetica postimpulso, pero esa equivalencia no se desarrolla.",Modelo lagrangiano local; mayorga2026m1.,"Con normales variables, impacto/restitucion o acoplamiento simultaneo a otros contactos, congelar D puede no representar el paso fisico completo; el texto lo limita.",NONE_IN_DOCS_04,SOURCE_STATEMENT_ONLY:paper/sec_modelo_fisico.tex:L73-L113,LIMITED,"QP plausible y dimensionalmente correcto para el subpaso congelado, pero necesita derivacion variacional y no debe llamarse implementacion completa de impulso-momento.",formal_audit_b,PAPER-FR-0098-pr:disco-friccion,Paso de friccion de maxima disipacion,monograph,semantic-b.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
paper/sec_modelo_fisico.tex,L117-L164,pr:propiedades-el,proposicion,"Modelo mecanico estandar, coordenadas en dominio compacto o cota uniforme de M, C de Christoffel y parametros inerciales constantes; varios no se enuncian.",Propiedades de dinamica rigida Euler-Lagrange; no todo sistema arbitrario con friccion/potencial es lineal en un Theta finito conocido.,M y C conservan unidades generalizadas; YTheta debe igualar fuerza generalizada. La mezcla traslacion-rotacion requiere matrices con unidades por coordenada.,MISSING: no hay proof; se cita una fuente y una comprobacion numerica de un ejemplo.,cai2022cooperative; eq:lagrange.,M(q) positiva definida punto a punto no implica una cota uniforme k_m>0 en dominio no compacto. Una fuerza no parametrizada linealmente rompe (iii).,NONE_IN_DOCS_04,SOURCE_STATEMENT_ONLY:paper/sec_modelo_fisico.tex:L117-L164,LIMITED,"Las propiedades son validas para una clase mecanica estandar bien definida, no para el modelo generico tal como esta escrito; deben acotarse dominio y parametrizacion.",formal_audit_b,PAPER-FR-0099-pr:propiedades-el,Propiedades estructurales,background,semantic-b.csv,LIMITED,LIMITED,monograph-candidate-with-explicit-limitation,identity
paper/sec_modelo_fisico.tex,L166-L218,pr:balance-adaptativo,proposicion,"Rama regular, entrada realizable, M positiva definida, parametrizacion lineal exacta, antisimetria, K y Gamma positivas, referencia diferenciable.","Control adaptativo continuo de una planta Euler-Lagrange; no prueba convergencia de parametros, ISS completo ni actuacion subactuada.",V es energia generalizada; K y Gamma deben llevar unidades compatibles. s^T r es potencia y la desigualdad es consistente.,COMPLETE: derivacion cancela Coriolis y error parametrico; Young da la ultima cota.,"pr:propiedades-el(iii), pero aqui sus propiedades se asumen expresamente.","No se encontro contraejemplo bajo entrada realizable; sin excitacion persistente tilde theta no converge, limitacion declarada.",NONE_IN_DOCS_04,SOURCE_PROOF_ONLY:paper/sec_modelo_fisico.tex:L166-L218,PASS,La identidad de almacenamiento es correcta bajo sus supuestos explicitos y evita afirmar estabilidad del vector completo o identificacion.,formal_audit_b,PAPER-FR-0100-pr:balance-adaptativo,Balance adaptativo condicionado,monograph,semantic-b.csv,PASS,PASS,proof-pass-but-claim-or-independent-evidence-unmapped,identity
paper/sec_modelo_fisico.tex,L266-L272,pr:fuera-eje,proposicion,Declara a distinto de cero y un offset rígido; faltan una longitud de referencia y límites de velocidad o rueda.,"Cinemática instantánea de un uniciclo diferencial y de un punto solidario adelantado; no cubre dinámica, saturación ni contacto.",Las columnas de M multiplican m/s y rad/s; comparar los valores singulares 1 y |a| en SI exige escalar la coordenada angular con una longitud.,COMPLETE_WITH_UNIT_GAP,eq:fuera-eje; definición del punto h; convención de S y R.,"Con a=0, M pierde rango. Para a distinto de cero la sobreyectividad es correcta, pero sigma_min=min(1,|a|) no es una medida física invariante sin normalización.",NONE,NONE,CANDIDATE,"La prueba algebraica establece invertibilidad y la ley 1/a, pero el enunciado de condicionamiento mezcla unidades y no enlaza un límite ejecutable.",formal_audit_c,PAPER-FR-0101-pr:fuera-eje,La no holonomía no restringe al punto de contacto,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_modelo_fisico.tex,L301-L316,pr:huella-transversal,proposicion,"Requiere extender sin singularidad los cocientes en f3=0, que el cuerpo esté referido al centro del disco R_b y que las cotas de pose valgan simultáneamente.",Comparación de dos poses de un mismo cuerpo compacto planar; la orientación no representa por sí sola una dinámica realizable.,"epsilon_1, epsilon_p y R_b están en m; epsilon_2 y epsilon_phi en rad; delta_b está en m.",ABSENT_BUT_DERIVABLE,definición de funciones transversales; desigualdad 2|sin(a/2)|<=|a|; cota de desplazamiento de una rotación.,"Si el disco no está centrado en la referencia o las cotas solo valen en muestras, la inflación no protege toda la huella. La fórmula adicional debería acotar la distancia, no redefinir delta_b mediante otra desigualdad.",NONE,NONE,CANDIDATE,"Las cotas se derivan por norma y desigualdad triangular, pero la fuente no ofrece prueba, convención en f3=0 ni contrato temporal de los errores.",formal_audit_c,PAPER-FR-0102-pr:huella-transversal,Del error transversal a una huella segura,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_modelo_fisico.tex,L413-L422,pr:pad-energia,proposicion,"Acoplamiento isotrópico escalar, fuerzas opuestas en el mismo punto, convención de potencia declarada, k_i y d_i positivos y régimen adherido.","Contacto bilateral elástico-amortiguado en una carta planar; no incluye pérdida de adherencia, impacto ni saturación.","f en N, u en m/s, k en N/m, d en N s/m y almacenamiento en J; ambos lados son W.",COMPLETE,eq:pad; cinemática dot(epsilon)=-u+Omega S epsilon; antisimetría de S.,Una rigidez anisótropa que no conmute con S deja un término giroscópico no nulo; al perder adherencia la identidad del pad ya no describe el contacto.,NONE,NONE,CANDIDATE,"La sustitución cancela exactamente el término elástico y prueba pasividad en el modelo isotrópico, pero no existe claim ni evidencia canónica para migrarlo.",formal_audit_c,PAPER-FR-0103-pr:pad-energia,Identidad energética del \emph{pad} isotrópico,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_modelo_fisico.tex,L442-L455,pr:ruta-ruedas,proposicion,"Velocidad de pivote no nula, ruta de carga continuamente diferenciable, contacto rígido en el pivote, rama de rumbo continua y convención diferencial de rueda.","Levantamiento cinemático de una trayectoria rígida de carga a AMR diferenciales; antes de par, aceleración, fricción y contacto.","u_i en m/s, dot(u_i) en m/s2, omega_i y ruedas en rad/s, r_i y b_i en m.",COMPLETE,"C-SP2-N1-KIN-FORMAL; ecuaciones activas de velocidad/aceleración de pivote, alineación, tasa de rumbo y ruedas.",u_i=0 hace singular la tasa de rumbo; el resultado activo conserva expresamente esa frontera y añade límites de rueda y continuidad de rama.,C-SP2-N1-KIN-FORMAL,Subdocuments/SP2/sp2.tex; tests/test_sp2_canonical.py,DUPLICATE,"El spine activo contiene la misma elevación, una equivalencia si y solo si más precisa, la cota de ruedas y su prueba; no debe migrarse como resultado independiente.",formal_audit_c,PAPER-FR-0104-pr:ruta-ruedas,Levantar una ruta de carga hasta cada rueda,existing-active-claim,semantic-c.csv,DUPLICATE,DUPLICATE,retain-canonical-result-only,identity
paper/sec_modelo_fisico.tex,L496-L510,th:cerco,teorema,"Polígono de centros simple, cerrado y no degenerado; referencia inicialmente interior y libre; trayectorias continuas; discos rígidos de AMR y disco contenido en la carga para toda orientación.","Certificado suficiente de confinamiento planar de la referencia de una carga rígida; no certifica force closure, control de pose ni robustez a incertidumbre.",Posiciones y radios en m; área no nula en m2; las desigualdades comparan distancias.,COMPLETE,def:jaula; discos prohibidos inflados; teorema de la curva de Jordan.,"Una arista sin cobertura, un polígono autointersecado o la pérdida del disco inscrito permite que el argumento falle. El criterio es suficiente, no necesario.",NONE,NONE,CANDIDATE,"La prueba cubre toda la frontera poligonal con regiones prohibidas y aplica Jordan correctamente; aún carece de claim, test y vínculo de evidencia canónico.",formal_audit_c,PAPER-FR-0105-th:cerco,Cerco por polígono de centros,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_modelo_fisico.tex,L522-L527,co:cerco-movil,corolario,"Hereda th:cerco, pertenencia interior inicial y ausencia de colisión; exige evolución continua, polígono simple no degenerado y cobertura de cada segmento en todo instante.","Cerco planar móvil; no cubre saltos, reconfiguración discreta, errores de pose ni retardo entre muestras.",Posiciones y radios en m; continuidad temporal sin unidad adicional.,DERIVED,PAPER-FR-0105-th:cerco; invariancia de interior bajo una curva simple móvil continuamente deformada.,"Si el polígono degenera, cambia de orden o abre una brecha entre muestras, la referencia puede pasar al exterior sin que el certificado muestreado lo detecte.",NONE,NONE,CANDIDATE,"Es una consecuencia topológica razonable de la barrera móvil, pero la fuente no formaliza la homotopía temporal ni un margen robusto.",formal_audit_c,PAPER-FR-0106-co:cerco-movil,Cerco móvil condicionado,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_modelo_fisico.tex,L609-L621,th:grado-relativo-rueda,teorema,"Modelo SISO longitudinal suave, coeficientes positivos, estados no conmutados y entrada de par sin saturación; para d_t=0 se exige k_t>0.",Cadena ideal rueda-suelo-AMR-pad-carga en una dimensión; no se transfiere a la planta multivariable ni a contactos híbridos.,"Cada coeficiente debe convertir N m a m/s elevado a 3, 4 o 5 según la salida; la fuente no tabula las unidades de c_g, d_t y b.",COMPLETE_WITH_GAPS,sistema longitudinal declarado; definición de grado relativo; derivación simbólica narrada.,d_t=0 anula la vía de cuarto orden y k_t=0 desacopla la carga; saturación o pérdida de contacto invalida el grado relativo local.,NONE,NONE,CANDIDATE,"La cadena de derivadas y los coeficientes son coherentes con el modelo ideal, pero faltan auditoría dimensional explícita, artefacto simbólico y enlace de evidencia.",formal_audit_c,PAPER-FR-0107-th:grado-relativo-rueda,El grado relativo incluye las ruedas,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_multiclase.tex,L38-L49,th:multiclase,teorema,"Demandas fijas, flujos no atómicos, subgrafos por clase, p_c positivo y costes diferenciables; para el converso hacen falta convexidad del coste social y condiciones KKT de frontera, no declaradas.",Asignación multiclase continua de tráfico por equivalentes de capacidad; no representa coaliciones atómicas ni clases endógenas durante la ruta.,"p_c es adimensional, t_e es tiempo, y_e capacidad equivalente y el peaje p_c y_e t'_e tiene unidades de tiempo por unidad de flujo de clase.",INVALID_IN_PART,s:coste-clase; y_e=sum p_c x_e^c; conservación de demanda; teoría de peaje marginal.,"Con una función y t(y) no convexa, una condición de Wardrop para el coste marginal puede ser estacionaria sin ser óptimo global. La prueba solo muestra que un óptimo interior satisface Wardrop.",NONE,NONE,CANDIDATE,"La derivada marginal es correcta, pero la frase que hace socialmente óptimo todo encaminamiento egoísta necesita convexidad, condiciones de frontera y el converso KKT.",formal_audit_c,PAPER-FR-0108-th:multiclase,El peaje marginal por clase alinea el equilibrio con el óptimo,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_multiclase.tex,L91-L101,co:admision,corolario,Pretende heredar estabilidad local de una matriz de elasticidades en equilibrio; solo comprueba la fila de la carga candidata y no todas las filas activas tras admitirla.,Ajuste linealizado de precios con varias cargas; las elasticidades pueden cambiar con el conjunto activo.,E tiene unidades de servicio por precio y m debe compartirlas con la diagonal y las sumas de fila.,INVALID,pr:dominancia; matriz de elasticidades E; regla de admisión.,"Tómese E11=1, E12=2, E22=3, E21=0 y m=0.5: la fila nueva satisface 3>=0+0.5, pero la fila existente deja de ser dominante porque 1<2.",NONE,NONE,REJECT,"Comprobar solo la nueva fila no preserva dominancia diagonal de las filas existentes, por lo que la estabilidad citada no se sigue.",formal_audit_c,PAPER-FR-0109-co:admision,Control de admisión,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
paper/sec_multiclase.tex,L173-L183,pr:rondas-color,proposicion,La cota Delta+1 exige un grafo de conflicto finito; la cota geométrica adicional hereda íntegramente pr:compatibilidad.,"Coloración de conflictos; la primera desigualdad vale para cualquier grafo, la segunda pretende restringir grafos de disco por geometría.",d_min y R_com están en m y su cociente y el arco seno son adimensionales; los turnos son un conteo.,INVALID,PAPER-FR-0144-pr:compatibilidad; coloración voraz.,"Con R_com=1 y d_min=0.2 caben 80 puntos de una rejilla de paso 0.2 dentro del disco y fuera del centro, todos separados al menos 0.2; la cota propuesta da solo 31.",NONE,NONE,REJECT,"La parte cromática Delta+1 es correcta, pero la composición geométrica usa una cota de grado falsa; por ello el enunciado conjunto no vale.",formal_audit_c,PAPER-FR-0110-pr:rondas-color,Cota geométrica del número de turnos,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
paper/sec_multiclase.tex,L269-L277,pr:arrendamiento,proposicion,"Versiones enteras y expiración; faltan serialización, compare-and-swap, autoridad única o quórum que haga atómico el commit.",Arrendamiento distribuido de un recurso único bajo mensajes concurrentes y potencialmente retrasados.,nu_z es un entero y t_exp tiene unidad de tiempo; propietario es un identificador.,INVALID,estado del recurso; orden de versiones; semántica no definida de commit concurrente.,Dos solicitantes observan simultáneamente la versión v expirada y ambos confirman propietarios distintos con versión v+1. Ningún mensaje es antiguo y las tres condiciones se cumplen localmente.,NONE,NONE,REJECT,El incremento estricto de versión no arbitra dos commits concurrentes basados en la misma versión; la inducción presupone la exclusión que intenta demostrar.,formal_audit_c,PAPER-FR-0111-pr:arrendamiento,Invariante de un arrendamiento versionado,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
paper/sec_multiclase.tex,L287-L294,pr:exclusion-no-vivacidad,proposicion,"Recursos unitarios, retención mientras se espera y posibilidad de renovar los arrendamientos; la ejecución mantiene propietarios únicos.","Sistema de dos coaliciones y dos recursos; demuestra existencia de bloqueo, no inevitabilidad ni probabilidad.",No intervienen magnitudes físicas; propiedad lógica y duración potencialmente infinita.,COMPLETE,PAPER-FR-0111-pr:arrendamiento como contrato pretendido de exclusión; grafo de espera.,"Si los arrendamientos no pueden renovarse mientras se espera o hay expropiación, el bloqueo se rompe; eso cambia la premisa, no el contraejemplo.",NONE,NONE,CANDIDATE,"El testigo de retención cruzada separa correctamente exclusión y vivacidad, aun cuando el protocolo de arrendamiento precedente necesite reparación.",formal_audit_c,PAPER-FR-0112-pr:exclusion-no-vivacidad,Exclusión no implica vivacidad,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_multiclase.tex,L296-L303,th:ciclo-espera,teorema,"Conjunto finito cerrado; cada coalición bloqueada espera un recurso único retenido por otra del conjunto; retención, no expropiación y liberación solo al completar.","Grafo de espera de recursos de instancia única; no cubre múltiples instancias, abortos, expiración forzada ni recuperación.",Resultado combinatorio sin unidad; persistencia se mide sobre tiempo o pasos pero no se acota.,COMPLETE,definición de grafo de espera; principio de que todo digrafo finito con grado saliente al menos uno contiene ciclo.,"Un ciclo transitorio no basta; si hay timeout, expropiación o liberación al esperar, desaparece la persistencia requerida.",NONE,NONE,CANDIDATE,"La prueba de necesidad y suficiencia bajo persistencia es correcta y autocontenida, pero es un resultado clásico sin claim ni evidencia vinculada.",formal_audit_c,PAPER-FR-0113-th:ciclo-espera,Ciclo de espera e interbloqueo,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_multiclase.tex,L326-L338,pr:potencial-afin-ponderado,proposicion,"N y E finitos, pesos positivos, estrategias como subconjuntos finitos y latencias afines no negativas; revisiones unilaterales estrictas.",Juego de congestión atómico ponderado afín; no cubre latencias no lineales ni propuestas simultáneas.,"w_i y y_e son capacidad; a_e es tiempo/capacidad, b_e tiempo; costes y potencial tienen capacidad por tiempo.",COMPLETE,definición de y_e y C_i; identidad separable por recurso; finitud del espacio de perfiles.,Una latencia cuadrática con pesos desiguales no conserva en general este potencial exacto; la fuente delimita esa frontera.,NONE,NONE,CANDIDATE,La variación al entrar o salir coincide con el coste individual y prueba potencial exacto y terminación finita; falta enlazarlo al problema y evidencia canónicos.,formal_audit_c,PAPER-FR-0114-pr:potencial-afin-ponderado,Juego atómico ponderado afín,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_multiclase.tex,L364-L373,le:minkowski,lema,"Huellas compactas referidas a sus centros, orientación congelada y colisión definida por intersección; obstáculos tratados como conjuntos cerrados cuando se usa margen.",Espacio de configuración traslacional y colisión entre conjuntos; no cubre rotación durante el movimiento.,Posiciones y radios en m; sumas de Minkowski conservan la unidad espacial.,COMPLETE,definición de traslación de huella; suma de Minkowski; complemento del conjunto de colisión.,"Al variar orientación, el obstáculo de configuración cambia y una única huella congelada deja de ser suficiente; no contradice el lema acotado.",NONE,NONE,CANDIDATE,"Las equivalencias de colisión y la monotonía por inclusión están demostradas correctamente, pero no tienen claim ni prueba automatizada en el spine.",formal_audit_c,PAPER-FR-0115-le:minkowski,Obstáculo de configuración y obstáculo relativo,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_multiclase.tex,L381-L389,pr:certificado-despeje,proposicion,"Huella contenida en un disco centrado en p, distancia estricta a un obstáculo y validez de la cota para todo instante de la curva.",Movimiento traslacional de una huella extensa y contraejemplo de corredor; orientación queda absorbida solo si el disco circunscrito vale uniformemente.,"R_c, d_safe, ancho y distancias están en m.",COMPLETE,PAPER-FR-0115-le:minkowski; desigualdad triangular para distancia a conjuntos.,"Si la condición se comprueba solo en nodos o muestras, puede haber intrusión entre ellos; un corredor de ancho menor que 2R exhibe el falso positivo puntual.",NONE,NONE,CANDIDATE,"La prueba directa y el contraejemplo son válidos bajo el disco circunscrito uniforme, pero falta trazar la condición temporal a una guarda ejecutada.",formal_audit_c,PAPER-FR-0116-pr:certificado-despeje,Certificado de despeje y su contraejemplo mínimo,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_multiclase.tex,L410-L417,le:caminos-independientes,lema,"SOC debe sumar longitudes o costes no negativos comparables, esperas incluidas, y d_c ser el mínimo individual en el mismo grafo.",Planificación multiagente discreta o muestreada; la última condición incorpora radios físicos sobre trayectorias sincronizadas.,d_c y SOC son longitud o coste homogéneo; posiciones y radios están en m.,COMPLETE_WITH_GAPS,definición de SOC; caminos individuales mínimos; criterio geométrico de colisión.,"Dos rutas mínimas pueden compartir vértice o arista en el mismo instante, de modo que alcanzar la cota independiente no certifica factibilidad. Centros distintos con distancia menor que R_i+R_j también colisionan.",NONE,NONE,CANDIDATE,"La cota inferior es inmediata, pero la fuente no fija la convención de SOC ni aporta un testigo explícito para la frase sobre igualdad.",formal_audit_c,PAPER-FR-0117-le:caminos-independientes,Cota de caminos independientes y su límite,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_multiclase.tex,L419-L427,pr:prioridad-incompleta,proposicion,"Orden fijo, planificación secuencial y reserva permanente del objetivo del agente de mayor prioridad; se permiten esperas antes de entrar.",MAPF puntual en un grafo T de cuatro celdas; no prueba incompletitud de toda planificación priorizada con backtracking o liberación de metas.,Tiempo en pasos y ocupación binaria de nodos; no intervienen unidades físicas.,COMPLETE_WITH_GAPS,convención de reserva de trayectoria y objetivo; grafo ell-c-r y u-c.,"Si la meta c se libera después de llegar o el planificador puede revisar la trayectoria del agente 1, la instancia deja de bloquearse; la premisa debe explicitar reserva permanente.",NONE,NONE,CANDIDATE,"El contraejemplo es válido para la variante fijada, pero el título y enunciado son demasiado amplios sin declarar su política de metas.",formal_audit_c,PAPER-FR-0118-pr:prioridad-incompleta,La planificación por prioridades no es completa,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_nucleo.tex,L55-L66,th:N-precios,teorema,"Q definida positiva, H=GQ^-1G^T semidefinida positiva, alpha y d_p positivos, w constante y precios no proyectados.","Sistema lineal continuo de reparto/precios con todos los agregados exactos; no cubre restricciones de signo, saturación ni red.","La fuente no asigna unidades a alpha, d_p, p, w y H; alpha H+d_p I debe tener unidad s^-1 y el residual la de w.",COMPLETE_WITH_UNIT_GAP,eq:N-precio; lambda(p)=Q^-1G^T p; espectro de H.,Con d_p=0 y H singular no hay estabilidad exponencial ni inversa única; el teorema sí excluye ese caso mediante d_p>0.,NONE,NONE,CANDIDATE,"El reposo, residual y jacobiano se derivan exactamente, pero faltan escalas físicas, proyección de precios y un enlace claim-evidencia.",formal_audit_c,PAPER-FR-0119-th:N-precios,Reposo de la red de precios y error de vaciado,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_nucleo.tex,L74-L81,th:N-ventana,teorema,"Hereda H semidefinida positiva, alpha y d_p positivos; Euler explícito con paso constante y convergencia exigida para todo estado inicial.","Discretización de un sistema lineal simétrico estable; no cubre retardos, proyección, red ni H variable.",h está en s y alpha lambda(H)+d_p debe estar en s^-1; esas unidades no se declaran en la fuente.,COMPLETE_WITH_UNIT_GAP,PAPER-FR-0119-th:N-precios; espectro de alpha H+d_p I; Euler explícito.,"En el borde h=2/lambda_max aparece un modo de módulo uno; por encima diverge. Si la matriz deja de ser simétrica, la sola lambda_max no basta.",NONE,NONE,CANDIDATE,"La condición necesaria y suficiente es correcta para la matriz simétrica declarada, pero requiere normalización/unidades y evidencia reproducible antes de migrar.",formal_audit_c,PAPER-FR-0120-th:N-ventana,Ventana de paso del ajuste discreto,monograph-candidate,semantic-c.csv,CANDIDATE,LIMITED,monograph-candidate-with-explicit-limitation,legacy CANDIDATE normalized to LIMITED; no promotion
paper/sec_nucleo.tex,L93-L103,th:N-logit,teorema,"Solo declara un Nash interior; faltan aislamiento del equilibrio, invertibilidad de la matriz KKT bordeada y selección de una rama suave única de reposos logit.",Juego poblacional afín sobre simplex; puede haber un continuo de Nash y múltiples ramas de reposo.,"A, B, fitness y mu tienen unidad de utilidad; beta es utilidad inversa; delta tiene la unidad adimensional de x por utilidad si no se normaliza.",INVALID,condición de reposo logit; teorema de la función implícita no invocado; matriz KKT bordeada.,"Con B=0 y A constante, todo x interior es Nash, pero el único reposo logit es uniforme. Elegir un x* interior no uniforme contradice x_beta->x* y la matriz bordeada es singular.",NONE,NONE,REJECT,"La expansión local es recuperable para un equilibrio regular aislado, pero el teorema es falso con las hipótesis escritas.",formal_audit_c,PAPER-FR-0121-th:N-logit,Reposo del logit: primer orden en $1/\beta$,archive-only,semantic-c.csv,REJECT,FAIL,reject-as-formal-support,legacy REJECT normalized to FAIL
