candidate_id,title,title_original,title_norm,authors,authors_original,authors_norm,year,year_original,venue,venue_original,doi,doi_original,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,duplicate_status,dedup_status,dedup_parent_candidate_id,notes,seed_raw,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,manual_audit_status,manual_audit_decision,manual_audit_correction,manual_audit_reviewer,doi_recovery_status,doi_recovery_method,doi_recovery_candidates,snowball_anchor_ids,snowball_directions,doi_recovered,identity_resolution,version_relationship,alias_candidate_ids,alias_dois,alias_titles,alias_source_ids
CF6F8F5117640,A Survey on Long-Range Wide-Area Network Technology Optimizations,A Survey on Long-Range Wide-Area Network Technology Optimizations,a survey on long range wide area network technology optimizations,Felipe S. Dantas Silva; Emídio P. Neto; Helder Oliveira; Dênis Rosário; Eduardo Cerqueira; Cristiano Bonato Both; Sherali Zeadally; Augusto Neto,Felipe S. Dantas Silva; Emídio P. Neto; Helder Oliveira; Dênis Rosário; Eduardo Cerqueira; Cristiano Bonato Both; Sherali Zeadally; Augusto Neto,felipe s. dantas silva; emídio p. neto; helder oliveira; dênis rosário; eduardo cerqueira; cristiano bonato both; sherali zeadally; augusto neto,2021,2021,IEEE Access,IEEE Access,10.1109/access.2021.3079095,https://doi.org/10.1109/access.2021.3079095,10.1109/access.2021.3079095,,article,openalex:https://openalex.org/W3162328095,openalex,openalex,Q6_network_imperfect,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,78,openalex,2026-09-13T22:39:35.927917+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
C095BFE0E2C0D,"A Survey on Wearable Technology: History, State-of-the-Art and Current Challenges","A Survey on Wearable Technology: History, State-of-the-Art and Current Challenges",a survey on wearable technology history state of the art and current challenges,Aleksandr Ometov; Viktoriia Shubina; Lucie Klus; Justyna Skibińska; Salwa Saafi; Pavel Pascacio; Laura Flueratoru; Darwin Quezada-Gaibor; Nadezhda Chukhno; Olga Chukhno; Asad Ali; Asma Channa; Ekaterina Svertoka; Waleed Bin Qaim; Raúl Casanova-Marqués; Sylvia Holcer; Joaquín Torres-Sospedra; Sven Casteleyn; Giuseppe Ruggeri; Giuseppe Araniti; Radim Bürget; Jiří Hošek; Elena Simona Lohan,Aleksandr Ometov; Viktoriia Shubina; Lucie Klus; Justyna Skibińska; Salwa Saafi; Pavel Pascacio; Laura Flueratoru; Darwin Quezada-Gaibor; Nadezhda Chukhno; Olga Chukhno; Asad Ali; Asma Channa; Ekaterina Svertoka; Waleed Bin Qaim; Raúl Casanova-Marqués; Sylvia Holcer; Joaquín Torres-Sospedra; Sven Casteleyn; Giuseppe Ruggeri; Giuseppe Araniti; Radim Bürget; Jiří Hošek; Elena Simona Lohan,aleksandr ometov; viktoriia shubina; lucie klus; justyna skibińska; salwa saafi; pavel pascacio; laura flueratoru; darwin quezada-gaibor; nadezhda chukhno; olga chukhno; asad ali; asma channa; ekaterina svertoka; waleed bin qaim; raúl casanova-marqués; sylvia holcer; joaquín torres-sospedra; sven casteleyn; giuseppe ruggeri; giuseppe araniti; radim bürget; jiří hošek; elena simona lohan,2021,2021,Computer Networks,Computer Networks,10.1016/j.comnet.2021.108074,https://doi.org/10.1016/j.comnet.2021.108074,10.1016/j.comnet.2021.108074,,article,openalex:https://openalex.org/W3155594815,openalex,openalex,Q6_network_imperfect,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,505,openalex,2026-09-13T22:39:35.927368+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
CBA9163BD49F9,Accelerated-Gradient-Based Flexible-Object Transport With Decentralized Robot Teams,Accelerated-Gradient-Based Flexible-Object Transport With Decentralized Robot Teams,accelerated gradient based flexible object transport with decentralized robot teams,Yoshua Gombo; Anuj Tiwari; Santosh Devasia,Yoshua Gombo; Anuj Tiwari; Santosh Devasia,yoshua gombo; anuj tiwari; santosh devasia,2021,2021,IEEE Robotics and Automation Letters,IEEE Robotics and Automation Letters,10.1109/lra.2020.3036569,10.1109/lra.2020.3036569,10.1109/lra.2020.3036569,,journal-article,crossref:10.1109/lra.2020.3036569,crossref,crossref,Q2_sharedload_distributed,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,8,crossref,2026-09-13T22:39:35.792274+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;transport_or_manipulation,cooperative_transport;distributed_coordination,physical_manipulation,decentralized;centralized,unclear,unclear,team,explicit_transport_or_manipulation,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
CA83EBBE5248C,Characterization of Grasp Configurations for Multi-Robot Object Pushing,Characterization of Grasp Configurations for Multi-Robot Object Pushing,characterization of grasp configurations for multi robot object pushing,Filippo Bertoncelli; Fabio Ruggiero; Lorenzo Sabattini,Filippo Bertoncelli; Fabio Ruggiero; Lorenzo Sabattini,filippo bertoncelli; fabio ruggiero; lorenzo sabattini,2021,2021,2021 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),2021 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),10.1109/mrs50823.2021.9620678,10.1109/mrs50823.2021.9620678,10.1109/mrs50823.2021.9620678,,proceedings-article,crossref:10.1109/mrs50823.2021.9620678,crossref,crossref,Q3_physical_certificate,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,5,crossref,2026-09-13T22:39:35.823771+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation;physical_feasibility,cooperative_transport;physical_feasibility,physical_manipulation,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,explicit_contact_force,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
CFC5E4FDC7058,Collaborative Autonomous Driving—A Survey of Solution Approaches and Future Challenges,Collaborative Autonomous Driving—A Survey of Solution Approaches and Future Challenges,collaborative autonomous driving a survey of solution approaches and future challenges,Sumbal Malik; Manzoor Ahmed Khan; Hesham El‐Sayed,Sumbal Malik; Manzoor Ahmed Khan; Hesham El‐Sayed,sumbal malik; manzoor ahmed khan; hesham el‐sayed,2021,2021,Sensors,Sensors,10.3390/s21113783,https://doi.org/10.3390/s21113783,10.3390/s21113783,,article,openalex:https://openalex.org/W3165330780,openalex,openalex,Q6_network_imperfect,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,86,openalex,2026-09-13T22:39:35.927567+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
CAA486E53BD55,Communication-free Cohesive Flexible-Object Transport using Decentralized Robot Networks,Communication-free Cohesive Flexible-Object Transport using Decentralized Robot Networks,communication free cohesive flexible object transport using decentralized robot networks,Yoshua Gombo; Anuj Tiwari; Santosh Devasia,Yoshua Gombo; Anuj Tiwari; Santosh Devasia,yoshua gombo; anuj tiwari; santosh devasia,2021,2021,2021 American Control Conference (ACC),2021 American Control Conference (ACC),10.23919/acc50511.2021.9482946,10.23919/acc50511.2021.9482946,10.23919/acc50511.2021.9482946,,proceedings-article,crossref:10.23919/acc50511.2021.9482946,crossref,crossref,Q2_sharedload_distributed,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,4,crossref,2026-09-13T22:39:35.792198+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;transport_or_manipulation,cooperative_transport;distributed_coordination,physical_manipulation,decentralized;centralized,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
C91A4294CAB8E,Cooperative Event Triggered Control for Multi-Robot Systems with Collision Avoidance,Cooperative Event Triggered Control for Multi-Robot Systems with Collision Avoidance,cooperative event triggered control for multi robot systems with collision avoidance,Xiaoduo Li; Xiang Yin; Shaoyuan Li,Xiaoduo Li; Xiang Yin; Shaoyuan Li,xiaoduo li; xiang yin; shaoyuan li,2021,2021,2021 40th Chinese Control Conference (CCC),2021 40th Chinese Control Conference (CCC),10.23919/ccc52363.2021.9549497,10.23919/ccc52363.2021.9549497,10.23919/ccc52363.2021.9549497,,proceedings-article,crossref:10.23919/ccc52363.2021.9549497,crossref,crossref,Q6_network_imperfect,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,4,crossref,2026-09-13T22:39:35.906073+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,safety_or_navigation,safety_navigation,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
CE784349F030E,Cooperative Object Transportation Using Curriculum-Based Deep Reinforcement Learning,Cooperative Object Transportation Using Curriculum-Based Deep Reinforcement Learning,cooperative object transportation using curriculum based deep reinforcement learning,Gyuho Eoh; Tae-Hyoung Park,"Eoh, G.; Park, S.","eoh, g.; park, s.",2021,2021,Sensors,Sensors,10.3390/s21144780,10.3390/s21144780,10.3390/s21144780,,journal-article,crossref:10.3390/s21144780,legacy_review;crossref,legacy_review;crossref,legacy_seed;legacy_seed_verify,unverified_seed,metadata_verified,not_evidence,screened_title_abstract,L029,,22,crossref,2026-09-13T22:39:35.698809+00:00,unique,unique,,,"{""authors"": ""Eoh, G.; Park, S."", ""doi"": ""10.3390/s21144780"", ""legacy_seed_id"": ""L029"", ""notes"": """", ""provenance"": ""legacy_review_reconstructed"", ""title"": ""Cooperative Object Transportation Using Curriculum-Based Deep Reinforcement Learning"", ""venue"": ""Sensors"", ""verification_status"": ""unverified_seed"", ""year"": ""2021""}",maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,learning;physical_manipulation,unclear,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
C743A549FA157,Data-Driven Adaptive Task Allocation for Heterogeneous Multi-Robot Teams Using Robust Control Barrier Functions,,data driven adaptive task allocation for heterogeneous multi robot teams using robust control barrier functions,"Emam, Yousef; Notomista, Gennaro; Glotfelter, Paul; Egerstedt, Magnus",,,2021,,2021 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2021),,10.1109/icra48506.2021.9560857,,10.1109/icra48506.2021.9560857,"Multi-robot task allocation is a ubiquitous problem in robotics due to its applicability in a variety of scenarios. Adaptive task-allocation algorithms account for unknown disturbances and unpredicted phenomena in the environment where robots are deployed to execute tasks. However, this adaptivity typically comes at the cost of requiring precise knowledge of robot models in order to evaluate the allocation effectiveness and to adjust the task assignment online. As such, environmental disturbances can significantly degrade the accuracy of the models which in turn negatively affects the quality of the task allocation. In this paper, we leverage Gaussian processes, differential inclusions, and robust control barrier functions to learn environmental disturbances in order to guarantee robust task execution. We show the implementation and the effectiveness of the proposed framework on a real multi-robot system.",Proceedings Paper,wos:WOS:000771405402051,wos,wos:F02_primary_wos_plaintext_full_record_cited_references.txt,F02_primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000771405402051,9,wos,2026-09-13T22:39:35.959106+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities;safety_or_navigation,task_allocation;safety_navigation,unclear,unclear,mobile_robot,explicit_heterogeneous,team,unclear,unclear,unclear,unclear,unclear,explicit_theory_or_guarantee_terms,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
C8408AA95E03E,Desperate Times Call for Desperate Measures: Towards Risk-Adaptive Task Allocation,,desperate times call for desperate measures towards risk adaptive task allocation,"Rudolph, Max; Chernova, Sonia; Ravichandar, Harish",,,2021,,2021 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),,10.1109/iros51168.2021.9635955,,10.1109/iros51168.2021.9635955,"Multi-robot task allocation (MRTA) problems involve optimizing the allocation of robots to tasks. MRTA problems are known to be challenging when tasks require multiple robots and the team is composed of heterogeneous robots. These challenges are further exacerbated when we need to account for uncertainties encountered in the real-world. In this work, we address coalition formation in heterogeneous multi-robot teams with uncertain capabilities. We specifically focus on tasks that require coalitions to collectively satisfy certain minimum requirements. Existing approaches to uncertainty-aware task allocation either maximize expected pay-off (risk-neutral approaches) or improve worst-case or near-worst-case outcomes (risk-averse approaches). Within the context of our problem, we demonstrate the inherent limitations of unilaterally ignoring or avoiding risk and show that these approaches can in fact reduce the probability of satisfying task requirements. Inspired by models that explain foraging behaviors in animals, we develop a risk-adaptive approach to task allocation. Our approach adaptively switches between risk-averse and risk-seeking behavior in order to maximize the probability of satisfying task requirements. Comprehensive numerical experiments conclusively demonstrate that our risk-adaptive approach outperforms risk-neutral and risk-averse approaches. We also demonstrate the effectiveness of our approach using a simulated multi-robot emergency response scenario.",Proceedings Paper,wos:WOS:000755125502019,wos,wos:F01_primary_wos_plaintext_full_record_cited_references.txt,F01_primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,WOS:000755125502019,9,wos,2026-09-13T22:39:35.954104+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,unclear,unclear,mobile_robot,explicit_heterogeneous,explicit_coalition,unclear,unclear,unclear,unclear,unclear,unclear,explicit_experiment_or_hardware,not_selected,,none_recorded,codex_agent_manual_pass,,,,,,,,,,,,
