t,robot,x,y,theta,policy
22.5,Pioneer_16,4.129,-7.3082,1.6949,smith_qr_integrated
22.5,Pioneer_17,4.81,-7.569,1.8891,smith_qr_integrated
22.5,Pioneer_18,5.6462,-7.921,2.0548,smith_qr_integrated
22.5,Pioneer_19,6.6835,-8.2663,2.1808,smith_qr_integrated
22.5,Pioneer_20,7.8938,-8.5474,2.2646,smith_qr_integrated
22.5,Pioneer_21,9.2748,-8.8505,2.3091,smith_qr_integrated
22.5,Pioneer_22,10.7758,-9.0685,2.3223,smith_qr_integrated
22.5,Pioneer_23,12.1856,-9.1762,2.3191,smith_qr_integrated
22.5,Pioneer_24,13.5855,-9.2991,2.3188,smith_qr_integrated
23.0,Pioneer_01,-3.9194,-4.6008,0.51,smith_qr_integrated
23.0,Pioneer_02,-3.8175,-4.4925,0.5701,smith_qr_integrated
23.0,Pioneer_03,-3.9191,-4.4457,0.6441,smith_qr_integrated
23.0,Pioneer_04,-4.1325,-4.5883,0.7278,smith_qr_integrated
23.0,Pioneer_05,-4.1775,-4.8797,0.8145,smith_qr_integrated
23.0,Pioneer_06,-4.0898,-5.3096,0.8944,smith_qr_integrated
23.0,Pioneer_07,-3.6631,-5.7428,0.9563,smith_qr_integrated
23.0,Pioneer_08,-2.8611,-6.2065,0.9927,smith_qr_integrated
23.0,Pioneer_09,-1.8947,-6.6261,1.0067,smith_qr_integrated
23.0,Pioneer_10,-0.8044,-6.8656,1.0136,smith_qr_integrated
23.0,Pioneer_11,0.3091,-6.9662,1.0357,smith_qr_integrated
23.0,Pioneer_12,1.3708,-6.9881,1.0908,smith_qr_integrated
23.0,Pioneer_13,2.3386,-6.9103,1.1715,smith_qr_integrated
23.0,Pioneer_14,2.9761,-6.9512,1.3134,smith_qr_integrated
23.0,Pioneer_15,3.561,-7.0021,1.4943,smith_qr_integrated
23.0,Pioneer_16,4.1007,-7.1661,1.6949,smith_qr_integrated
23.0,Pioneer_17,4.7602,-7.4473,1.8891,smith_qr_integrated
23.0,Pioneer_18,5.5471,-7.751,2.0548,smith_qr_integrated
23.0,Pioneer_19,6.6701,-8.0548,2.1808,smith_qr_integrated
23.0,Pioneer_20,7.8157,-8.4068,2.2646,smith_qr_integrated
23.0,Pioneer_21,9.1737,-8.6975,2.3091,smith_qr_integrated
23.0,Pioneer_22,10.6534,-8.9088,2.3223,smith_qr_integrated
23.0,Pioneer_23,12.0931,-9.0894,2.3191,smith_qr_integrated
23.0,Pioneer_24,13.4956,-9.148,2.3188,smith_qr_integrated
23.5,Pioneer_01,-3.7357,-4.4629,0.51,smith_qr_integrated
23.5,Pioneer_02,-3.586,-4.3182,0.5701,smith_qr_integrated
23.5,Pioneer_03,-3.7553,-4.3342,0.6441,smith_qr_integrated
23.5,Pioneer_04,-3.9417,-4.4228,0.7278,smith_qr_integrated
23.5,Pioneer_05,-4.0466,-4.75,0.8145,smith_qr_integrated
23.5,Pioneer_06,-3.9425,-5.1395,0.8944,smith_qr_integrated
23.5,Pioneer_07,-3.5218,-5.6592,0.9563,smith_qr_integrated
23.5,Pioneer_08,-2.755,-6.1218,0.9927,smith_qr_integrated
23.5,Pioneer_09,-1.7938,-6.4632,1.0067,smith_qr_integrated
23.5,Pioneer_10,-0.6835,-6.7036,1.0136,smith_qr_integrated
23.5,Pioneer_11,0.4258,-6.8997,1.0357,smith_qr_integrated
23.5,Pioneer_12,1.4181,-6.8181,1.0908,smith_qr_integrated
23.5,Pioneer_13,2.3451,-6.8005,1.1715,smith_qr_integrated
23.5,Pioneer_14,2.9876,-6.7815,1.3134,smith_qr_integrated
23.5,Pioneer_15,3.5298,-6.813,1.4943,smith_qr_integrated
23.5,Pioneer_16,4.058,-7.0617,1.6949,smith_qr_integrated
23.5,Pioneer_17,4.6949,-7.2647,1.8891,smith_qr_integrated
23.5,Pioneer_18,5.4592,-7.6209,2.0548,smith_qr_integrated
23.5,Pioneer_19,6.5019,-7.9443,2.1808,smith_qr_integrated
23.5,Pioneer_20,7.681,-8.302,2.2646,smith_qr_integrated
23.5,Pioneer_21,9.0885,-8.5919,2.3091,smith_qr_integrated
23.5,Pioneer_22,10.5242,-8.8232,2.3223,smith_qr_integrated
23.5,Pioneer_23,11.9585,-8.9435,2.3191,smith_qr_integrated
23.5,Pioneer_24,13.4243,-9.0118,2.3188,smith_qr_integrated
24.0,Pioneer_01,-3.4793,-4.3444,0.51,smith_qr_integrated
24.0,Pioneer_02,-3.3818,-4.2071,0.5701,smith_qr_integrated
24.0,Pioneer_03,-3.5434,-4.1702,0.6441,smith_qr_integrated
24.0,Pioneer_04,-3.7564,-4.2571,0.7278,smith_qr_integrated
24.0,Pioneer_05,-3.8993,-4.5589,0.8145,smith_qr_integrated
24.0,Pioneer_06,-3.7979,-4.9891,0.8944,smith_qr_integrated
24.0,Pioneer_07,-3.4403,-5.5188,0.9563,smith_qr_integrated
24.0,Pioneer_08,-2.7292,-5.9736,0.9927,smith_qr_integrated
24.0,Pioneer_09,-1.7767,-6.35,1.0067,smith_qr_integrated
24.0,Pioneer_10,-0.675,-6.6116,1.0136,smith_qr_integrated
24.0,Pioneer_11,0.4657,-6.6758,1.0357,smith_qr_integrated
24.0,Pioneer_12,1.4573,-6.682,1.0908,smith_qr_integrated
24.0,Pioneer_13,2.3902,-6.655,1.1715,smith_qr_integrated
24.0,Pioneer_14,3.0348,-6.6799,1.3134,smith_qr_integrated
24.0,Pioneer_15,3.6,-6.7159,1.4943,smith_qr_integrated
24.0,Pioneer_16,4.1004,-6.8393,1.6949,smith_qr_integrated
24.0,Pioneer_17,4.6876,-7.1399,1.8891,smith_qr_integrated
24.0,Pioneer_18,5.4132,-7.5027,2.0548,smith_qr_integrated
24.0,Pioneer_19,6.4296,-7.8347,2.1808,smith_qr_integrated
24.0,Pioneer_20,7.594,-8.1326,2.2646,smith_qr_integrated
24.0,Pioneer_21,8.9604,-8.5094,2.3091,smith_qr_integrated
24.0,Pioneer_22,10.388,-8.6887,2.3223,smith_qr_integrated
24.0,Pioneer_23,11.8602,-8.7919,2.3191,smith_qr_integrated
24.0,Pioneer_24,13.2458,-8.9044,2.3188,smith_qr_integrated
24.5,Pioneer_01,-3.292,-4.1826,0.51,smith_qr_integrated
24.5,Pioneer_02,-3.1454,-4.0409,0.5701,smith_qr_integrated
24.5,Pioneer_03,-3.3313,-4.0069,0.6441,smith_qr_integrated
24.5,Pioneer_04,-3.6406,-4.1223,0.7278,smith_qr_integrated
24.5,Pioneer_05,-3.794,-4.4622,0.8145,smith_qr_integrated
24.5,Pioneer_06,-3.7041,-4.8948,0.8944,smith_qr_integrated
24.5,Pioneer_07,-3.3238,-5.363,0.9563,smith_qr_integrated
24.5,Pioneer_08,-2.648,-5.8825,0.9927,smith_qr_integrated
24.5,Pioneer_09,-1.7183,-6.2357,1.0067,smith_qr_integrated
24.5,Pioneer_10,-0.5668,-6.5107,1.0136,smith_qr_integrated
24.5,Pioneer_11,0.5441,-6.5944,1.0357,smith_qr_integrated
24.5,Pioneer_12,1.5561,-6.6067,1.0908,smith_qr_integrated
24.5,Pioneer_13,2.4533,-6.5274,1.1715,smith_qr_integrated
24.5,Pioneer_14,3.0617,-6.4602,1.3134,smith_qr_integrated
24.5,Pioneer_15,3.5717,-6.547,1.4943,smith_qr_integrated
24.5,Pioneer_16,4.0341,-6.6842,1.6949,smith_qr_integrated
24.5,Pioneer_17,4.6216,-6.9428,1.8891,smith_qr_integrated
24.5,Pioneer_18,5.3864,-7.2788,2.0548,smith_qr_integrated
24.5,Pioneer_19,6.2996,-7.6599,2.1808,smith_qr_integrated
24.5,Pioneer_20,7.5349,-8.0659,2.2646,smith_qr_integrated
24.5,Pioneer_21,8.872,-8.3679,2.3091,smith_qr_integrated
24.5,Pioneer_22,10.3069,-8.5781,2.3223,smith_qr_integrated
24.5,Pioneer_23,11.7173,-8.6713,2.3191,smith_qr_integrated
24.5,Pioneer_24,13.0783,-8.8185,2.3188,smith_qr_integrated
25.0,Pioneer_01,-2.9511,-4.0743,0.51,smith_qr_integrated
25.0,Pioneer_02,-2.9489,-3.9229,0.5701,smith_qr_integrated
25.0,Pioneer_03,-3.1249,-3.8887,0.6441,smith_qr_integrated
25.0,Pioneer_04,-3.3771,-3.9715,0.7278,smith_qr_integrated
25.0,Pioneer_05,-3.6187,-4.254,0.8145,smith_qr_integrated
25.0,Pioneer_06,-3.6463,-4.7189,0.8944,smith_qr_integrated
25.0,Pioneer_07,-3.2457,-5.2722,0.9563,smith_qr_integrated
25.0,Pioneer_08,-2.5793,-5.7022,0.9927,smith_qr_integrated
25.0,Pioneer_09,-1.5865,-6.122,1.0067,smith_qr_integrated
25.0,Pioneer_10,-0.4531,-6.3853,1.0136,smith_qr_integrated
25.0,Pioneer_11,0.6515,-6.4538,1.0357,smith_qr_integrated
25.0,Pioneer_12,1.6049,-6.4636,1.0908,smith_qr_integrated
25.0,Pioneer_13,2.5237,-6.3947,1.1715,smith_qr_integrated
25.0,Pioneer_14,3.1639,-6.3639,1.3134,smith_qr_integrated
25.0,Pioneer_15,3.5809,-6.4438,1.4943,smith_qr_integrated
25.0,Pioneer_16,4.0317,-6.5701,1.6949,smith_qr_integrated
25.0,Pioneer_17,4.5659,-6.8095,1.8891,smith_qr_integrated
25.0,Pioneer_18,5.2875,-7.1758,2.0548,smith_qr_integrated
25.0,Pioneer_19,6.1986,-7.5631,2.1808,smith_qr_integrated
25.0,Pioneer_20,7.4281,-7.9371,2.2646,smith_qr_integrated
25.0,Pioneer_21,8.7119,-8.2716,2.3091,smith_qr_integrated
25.0,Pioneer_22,10.209,-8.4507,2.3223,smith_qr_integrated
25.0,Pioneer_23,11.6151,-8.5793,2.3191,smith_qr_integrated
25.0,Pioneer_24,13.0013,-8.6513,2.3188,smith_qr_integrated
25.5,Pioneer_01,-2.7346,-3.9497,0.51,smith_qr_integrated
25.5,Pioneer_02,-2.7026,-3.7785,0.5701,smith_qr_integrated
25.5,Pioneer_03,-2.9461,-3.6973,0.6441,smith_qr_integrated
25.5,Pioneer_04,-3.2505,-3.8353,0.7278,smith_qr_integrated
25.5,Pioneer_05,-3.531,-4.1307,0.8145,smith_qr_integrated
25.5,Pioneer_06,-3.4697,-4.5555,0.8944,smith_qr_integrated
25.5,Pioneer_07,-3.0994,-5.1162,0.9563,smith_qr_integrated
25.5,Pioneer_08,-2.4709,-5.5825,0.9927,smith_qr_integrated
25.5,Pioneer_09,-1.5795,-5.983,1.0067,smith_qr_integrated
25.5,Pioneer_10,-0.407,-6.206,1.0136,smith_qr_integrated
25.5,Pioneer_11,0.698,-6.3537,1.0357,smith_qr_integrated
25.5,Pioneer_12,1.6909,-6.3216,1.0908,smith_qr_integrated
25.5,Pioneer_13,2.5468,-6.2671,1.1715,smith_qr_integrated
25.5,Pioneer_14,3.1648,-6.1785,1.3134,smith_qr_integrated
25.5,Pioneer_15,3.6271,-6.26,1.4943,smith_qr_integrated
25.5,Pioneer_16,4.0397,-6.4212,1.6949,smith_qr_integrated
25.5,Pioneer_17,4.5208,-6.6893,1.8891,smith_qr_integrated
25.5,Pioneer_18,5.2026,-7.0296,2.0548,smith_qr_integrated
25.5,Pioneer_19,6.1407,-7.4688,2.1808,smith_qr_integrated
25.5,Pioneer_20,7.2866,-7.8107,2.2646,smith_qr_integrated
25.5,Pioneer_21,8.5992,-8.0995,2.3091,smith_qr_integrated
25.5,Pioneer_22,10.0863,-8.3192,2.3223,smith_qr_integrated
25.5,Pioneer_23,11.5414,-8.432,2.3191,smith_qr_integrated
25.5,Pioneer_24,12.8778,-8.5359,2.3188,smith_qr_integrated
26.0,Pioneer_01,-2.5119,-3.7964,0.51,smith_qr_integrated
26.0,Pioneer_02,-2.5034,-3.6191,0.5701,smith_qr_integrated
26.0,Pioneer_03,-2.7058,-3.5726,0.6441,smith_qr_integrated
26.0,Pioneer_04,-3.0984,-3.6663,0.7278,smith_qr_integrated
26.0,Pioneer_05,-3.3551,-3.976,0.8145,smith_qr_integrated
26.0,Pioneer_06,-3.3594,-4.4123,0.8944,smith_qr_integrated
26.0,Pioneer_07,-3.0253,-4.9672,0.9563,smith_qr_integrated
26.0,Pioneer_08,-2.3824,-5.4785,0.9927,smith_qr_integrated
26.0,Pioneer_09,-1.4388,-5.8662,1.0067,smith_qr_integrated
26.0,Pioneer_10,-0.3446,-6.1256,1.0136,smith_qr_integrated
26.0,Pioneer_11,0.7306,-6.2349,1.0357,smith_qr_integrated
26.0,Pioneer_12,1.6811,-6.2189,1.0908,smith_qr_integrated
26.0,Pioneer_13,2.6274,-6.1426,1.1715,smith_qr_integrated
26.0,Pioneer_14,3.2128,-6.0966,1.3134,smith_qr_integrated
26.0,Pioneer_15,3.6228,-6.1698,1.4943,smith_qr_integrated
26.0,Pioneer_16,4.0305,-6.2524,1.6949,smith_qr_integrated
26.0,Pioneer_17,4.4715,-6.5086,1.8891,smith_qr_integrated
26.0,Pioneer_18,5.1238,-6.8885,2.0548,smith_qr_integrated
26.0,Pioneer_19,6.0114,-7.29,2.1808,smith_qr_integrated
26.0,Pioneer_20,7.2119,-7.6547,2.2646,smith_qr_integrated
26.0,Pioneer_21,8.5573,-7.964,2.3091,smith_qr_integrated
26.0,Pioneer_22,9.9255,-8.204,2.3223,smith_qr_integrated
26.0,Pioneer_23,11.3689,-8.3118,2.3191,smith_qr_integrated
26.0,Pioneer_24,12.7635,-8.436,2.3188,smith_qr_integrated
26.5,Pioneer_01,-2.2315,-3.6734,0.51,smith_qr_integrated
26.5,Pioneer_02,-2.2849,-3.4813,0.5701,smith_qr_integrated
26.5,Pioneer_03,-2.5482,-3.4004,0.6441,smith_qr_integrated
26.5,Pioneer_04,-2.936,-3.4957,0.7278,smith_qr_integrated
26.5,Pioneer_05,-3.2036,-3.8509,0.8145,smith_qr_integrated
26.5,Pioneer_06,-3.2595,-4.3249,0.8944,smith_qr_integrated
26.5,Pioneer_07,-3.0075,-4.8443,0.9563,smith_qr_integrated
26.5,Pioneer_08,-2.2767,-5.383,0.9927,smith_qr_integrated
26.5,Pioneer_09,-1.3761,-5.7988,1.0067,smith_qr_integrated
26.5,Pioneer_10,-0.2337,-6.0067,1.0136,smith_qr_integrated
26.5,Pioneer_11,0.8218,-6.0849,1.0357,smith_qr_integrated
26.5,Pioneer_12,1.8202,-6.0898,1.0908,smith_qr_integrated
26.5,Pioneer_13,2.7321,-6.034,1.1715,smith_qr_integrated
26.5,Pioneer_14,3.2529,-5.9291,1.3134,smith_qr_integrated
26.5,Pioneer_15,3.6318,-5.9232,1.4943,smith_qr_integrated
26.5,Pioneer_16,3.9699,-6.1024,1.6949,smith_qr_integrated
26.5,Pioneer_17,4.373,-6.3697,1.8891,smith_qr_integrated
26.5,Pioneer_18,5.0533,-6.7844,2.0548,smith_qr_integrated
26.5,Pioneer_19,5.9359,-7.181,2.1808,smith_qr_integrated
26.5,Pioneer_20,7.071,-7.5589,2.2646,smith_qr_integrated
26.5,Pioneer_21,8.4288,-7.8657,2.3091,smith_qr_integrated
26.5,Pioneer_22,9.8942,-8.0656,2.3223,smith_qr_integrated
26.5,Pioneer_23,11.3284,-8.2089,2.3191,smith_qr_integrated
26.5,Pioneer_24,12.6605,-8.3056,2.3188,smith_qr_integrated
27.0,Pioneer_01,-2.0061,-3.5554,0.51,smith_qr_integrated
27.0,Pioneer_02,-2.0377,-3.3049,0.5701,smith_qr_integrated
27.0,Pioneer_03,-2.3595,-3.2726,0.6441,smith_qr_integrated
27.0,Pioneer_04,-2.8095,-3.3924,0.7278,smith_qr_integrated
27.0,Pioneer_05,-3.0835,-3.691,0.8145,smith_qr_integrated
27.0,Pioneer_06,-3.1237,-4.1703,0.8944,smith_qr_integrated
27.0,Pioneer_07,-2.844,-4.6793,0.9563,smith_qr_integrated
27.0,Pioneer_08,-2.1931,-5.2192,0.9927,smith_qr_integrated
27.0,Pioneer_09,-1.275,-5.6293,1.0067,smith_qr_integrated
27.0,Pioneer_10,-0.1812,-5.8967,1.0136,smith_qr_integrated
27.0,Pioneer_11,0.8816,-5.9782,1.0357,smith_qr_integrated
27.0,Pioneer_12,1.8841,-5.9341,1.0908,smith_qr_integrated
27.0,Pioneer_13,2.7489,-5.884,1.1715,smith_qr_integrated
27.0,Pioneer_14,3.2696,-5.776,1.3134,smith_qr_integrated
27.0,Pioneer_15,3.6539,-5.7896,1.4943,smith_qr_integrated
27.0,Pioneer_16,3.9804,-5.9205,1.6949,smith_qr_integrated
27.0,Pioneer_17,4.3879,-6.2772,1.8891,smith_qr_integrated
27.0,Pioneer_18,4.9588,-6.6531,2.0548,smith_qr_integrated
27.0,Pioneer_19,5.7899,-7.0305,2.1808,smith_qr_integrated
27.0,Pioneer_20,6.9517,-7.4086,2.2646,smith_qr_integrated
27.0,Pioneer_21,8.2722,-7.7532,2.3091,smith_qr_integrated
27.0,Pioneer_22,9.7225,-7.9319,2.3223,smith_qr_integrated
27.0,Pioneer_23,11.1763,-8.1167,2.3191,smith_qr_integrated
27.0,Pioneer_24,12.5814,-8.1275,2.3188,smith_qr_integrated
27.5,Pioneer_01,-1.79,-3.3694,0.51,smith_qr_integrated
27.5,Pioneer_02,-1.82,-3.1803,0.5701,smith_qr_integrated
27.5,Pioneer_03,-2.2175,-3.0987,0.6441,smith_qr_integrated
27.5,Pioneer_04,-2.5939,-3.1753,0.7278,smith_qr_integrated
27.5,Pioneer_05,-2.9619,-3.5278,0.8145,smith_qr_integrated
27.5,Pioneer_06,-3.062,-4.0314,0.8944,smith_qr_integrated
27.5,Pioneer_07,-2.7928,-4.5621,0.9563,smith_qr_integrated
27.5,Pioneer_08,-2.1464,-5.0961,0.9927,smith_qr_integrated
27.5,Pioneer_09,-1.2343,-5.5297,1.0067,smith_qr_integrated
27.5,Pioneer_10,-0.1143,-5.8271,1.0136,smith_qr_integrated
27.5,Pioneer_11,0.9903,-5.8979,1.0357,smith_qr_integrated
27.5,Pioneer_12,1.9135,-5.8501,1.0908,smith_qr_integrated
27.5,Pioneer_13,2.8057,-5.6813,1.1715,smith_qr_integrated
27.5,Pioneer_14,3.3361,-5.6414,1.3134,smith_qr_integrated
27.5,Pioneer_15,3.6794,-5.6523,1.4943,smith_qr_integrated
27.5,Pioneer_16,3.9107,-5.8143,1.6949,smith_qr_integrated
27.5,Pioneer_17,4.2653,-6.0858,1.8891,smith_qr_integrated
27.5,Pioneer_18,4.9021,-6.4418,2.0548,smith_qr_integrated
27.5,Pioneer_19,5.7971,-6.8635,2.1808,smith_qr_integrated
27.5,Pioneer_20,6.872,-7.2859,2.2646,smith_qr_integrated
27.5,Pioneer_21,8.1581,-7.591,2.3091,smith_qr_integrated
27.5,Pioneer_22,9.6468,-7.8145,2.3223,smith_qr_integrated
27.5,Pioneer_23,11.0523,-7.9688,2.3191,smith_qr_integrated
27.5,Pioneer_24,12.4334,-8.0362,2.3188,smith_qr_integrated
28.0,Pioneer_01,-1.5113,-3.2738,0.51,smith_qr_integrated
28.0,Pioneer_02,-1.6426,-3.0693,0.5701,smith_qr_integrated
28.0,Pioneer_03,-1.9513,-3.0028,0.6441,smith_qr_integrated
28.0,Pioneer_04,-2.4011,-3.1063,0.7278,smith_qr_integrated
28.0,Pioneer_05,-2.8249,-3.4315,0.8145,smith_qr_integrated
28.0,Pioneer_06,-2.9115,-3.8622,0.8944,smith_qr_integrated
28.0,Pioneer_07,-2.6734,-4.4307,0.9563,smith_qr_integrated
28.0,Pioneer_08,-2.0166,-4.9476,0.9927,smith_qr_integrated
28.0,Pioneer_09,-1.1503,-5.4029,1.0067,smith_qr_integrated
28.0,Pioneer_10,-0.0669,-5.6305,1.0136,smith_qr_integrated
28.0,Pioneer_11,1.0776,-5.7408,1.0357,smith_qr_integrated
28.0,Pioneer_12,2.002,-5.7262,1.0908,smith_qr_integrated
28.0,Pioneer_13,2.8735,-5.5991,1.1715,smith_qr_integrated
28.0,Pioneer_14,3.3584,-5.5251,1.3134,smith_qr_integrated
28.0,Pioneer_15,3.6701,-5.5371,1.4943,smith_qr_integrated
28.0,Pioneer_16,3.9289,-5.6826,1.6949,smith_qr_integrated
28.0,Pioneer_17,4.2755,-5.9362,1.8891,smith_qr_integrated
28.0,Pioneer_18,4.8096,-6.3248,2.0548,smith_qr_integrated
28.0,Pioneer_19,5.6631,-6.7346,2.1808,smith_qr_integrated
28.0,Pioneer_20,6.7677,-7.1882,2.2646,smith_qr_integrated
28.0,Pioneer_21,8.0427,-7.4524,2.3091,smith_qr_integrated
28.0,Pioneer_22,9.5286,-7.7191,2.3223,smith_qr_integrated
28.0,Pioneer_23,10.9533,-7.8377,2.3191,smith_qr_integrated
28.0,Pioneer_24,12.3154,-7.8816,2.3188,smith_qr_integrated
28.5,Pioneer_01,-1.2824,-3.1635,0.51,smith_qr_integrated
28.5,Pioneer_02,-1.4121,-2.8904,0.5701,smith_qr_integrated
28.5,Pioneer_03,-1.8036,-2.8095,0.6441,smith_qr_integrated
28.5,Pioneer_04,-2.2691,-2.9305,0.7278,smith_qr_integrated
28.5,Pioneer_05,-2.6481,-3.2523,0.8145,smith_qr_integrated
28.5,Pioneer_06,-2.7688,-3.7089,0.8944,smith_qr_integrated
28.5,Pioneer_07,-2.6005,-4.3312,0.9563,smith_qr_integrated
28.5,Pioneer_08,-1.9986,-4.8509,0.9927,smith_qr_integrated
28.5,Pioneer_09,-1.0888,-5.2547,1.0067,smith_qr_integrated
28.5,Pioneer_10,-0.0144,-5.5447,1.0136,smith_qr_integrated
28.5,Pioneer_11,1.0641,-5.5867,1.0357,smith_qr_integrated
28.5,Pioneer_12,2.0784,-5.5747,1.0908,smith_qr_integrated
28.5,Pioneer_13,2.8973,-5.4576,1.1715,smith_qr_integrated
28.5,Pioneer_14,3.4065,-5.3354,1.3134,smith_qr_integrated
28.5,Pioneer_15,3.6582,-5.3667,1.4943,smith_qr_integrated
28.5,Pioneer_16,3.8821,-5.5434,1.6949,smith_qr_integrated
28.5,Pioneer_17,4.2107,-5.8588,1.8891,smith_qr_integrated
28.5,Pioneer_18,4.7709,-6.1827,2.0548,smith_qr_integrated
28.5,Pioneer_19,5.5585,-6.6262,2.1808,smith_qr_integrated
28.5,Pioneer_20,6.6269,-6.9992,2.2646,smith_qr_integrated
28.5,Pioneer_21,7.9872,-7.371,2.3091,smith_qr_integrated
28.5,Pioneer_22,9.4341,-7.5509,2.3223,smith_qr_integrated
28.5,Pioneer_23,10.799,-7.7274,2.3191,smith_qr_integrated
28.5,Pioneer_24,12.2299,-7.7987,2.3188,smith_qr_integrated
29.0,Pioneer_01,-1.0611,-3.0104,0.51,smith_qr_integrated
29.0,Pioneer_02,-1.1995,-2.7579,0.5701,smith_qr_integrated
29.0,Pioneer_03,-1.5482,-2.6661,0.6441,smith_qr_integrated
29.0,Pioneer_04,-2.0998,-2.7551,0.7278,smith_qr_integrated
29.0,Pioneer_05,-2.5259,-3.12,0.8145,smith_qr_integrated
29.0,Pioneer_06,-2.695,-3.5917,0.8944,smith_qr_integrated
29.0,Pioneer_07,-2.4669,-4.1901,0.9563,smith_qr_integrated
29.0,Pioneer_08,-1.8703,-4.6707,0.9927,smith_qr_integrated
29.0,Pioneer_09,-0.9738,-5.156,1.0067,smith_qr_integrated
29.0,Pioneer_10,0.0742,-5.3912,1.0136,smith_qr_integrated
29.0,Pioneer_11,1.1428,-5.5153,1.0357,smith_qr_integrated
29.0,Pioneer_12,2.1793,-5.4339,1.0908,smith_qr_integrated
29.0,Pioneer_13,2.9947,-5.2983,1.1715,smith_qr_integrated
29.0,Pioneer_14,3.4452,-5.2423,1.3134,smith_qr_integrated
29.0,Pioneer_15,3.7081,-5.2294,1.4943,smith_qr_integrated
29.0,Pioneer_16,3.86,-5.3406,1.6949,smith_qr_integrated
29.0,Pioneer_17,4.1946,-5.6197,1.8891,smith_qr_integrated
29.0,Pioneer_18,4.6821,-6.0162,2.0548,smith_qr_integrated
29.0,Pioneer_19,5.4691,-6.468,2.1808,smith_qr_integrated
29.0,Pioneer_20,6.5454,-6.8733,2.2646,smith_qr_integrated
29.0,Pioneer_21,7.8858,-7.271,2.3091,smith_qr_integrated
29.0,Pioneer_22,9.2824,-7.4757,2.3223,smith_qr_integrated
29.0,Pioneer_23,10.7411,-7.6164,2.3191,smith_qr_integrated
29.0,Pioneer_24,12.0738,-7.6446,2.3188,smith_qr_integrated
29.5,Pioneer_01,-0.8397,-2.8307,0.51,smith_qr_integrated
29.5,Pioneer_02,-0.9727,-2.656,0.5701,smith_qr_integrated
29.5,Pioneer_03,-1.3577,-2.5334,0.6441,smith_qr_integrated
29.5,Pioneer_04,-1.9366,-2.6431,0.7278,smith_qr_integrated
29.5,Pioneer_05,-2.3833,-2.981,0.8145,smith_qr_integrated
29.5,Pioneer_06,-2.5676,-3.4337,0.8944,smith_qr_integrated
29.5,Pioneer_07,-2.4084,-4.0134,0.9563,smith_qr_integrated
29.5,Pioneer_08,-1.7975,-4.5986,0.9927,smith_qr_integrated
29.5,Pioneer_09,-0.9161,-5.0486,1.0067,smith_qr_integrated
29.5,Pioneer_10,0.1487,-5.2551,1.0136,smith_qr_integrated
29.5,Pioneer_11,1.2487,-5.4049,1.0357,smith_qr_integrated
29.5,Pioneer_12,2.2039,-5.2945,1.0908,smith_qr_integrated
29.5,Pioneer_13,2.9958,-5.1977,1.1715,smith_qr_integrated
29.5,Pioneer_14,3.4807,-5.0563,1.3134,smith_qr_integrated
29.5,Pioneer_15,3.7104,-5.0852,1.4943,smith_qr_integrated
29.5,Pioneer_16,3.8581,-5.1974,1.6949,smith_qr_integrated
29.5,Pioneer_17,4.0902,-5.4757,1.8891,smith_qr_integrated
29.5,Pioneer_18,4.6005,-5.8785,2.0548,smith_qr_integrated
29.5,Pioneer_19,5.3663,-6.3393,2.1808,smith_qr_integrated
29.5,Pioneer_20,6.4132,-6.7943,2.2646,smith_qr_integrated
29.5,Pioneer_21,7.7321,-7.1446,2.3091,smith_qr_integrated
29.5,Pioneer_22,9.1302,-7.3345,2.3223,smith_qr_integrated
29.5,Pioneer_23,10.5665,-7.4622,2.3191,smith_qr_integrated
29.5,Pioneer_24,11.9739,-7.5405,2.3188,smith_qr_integrated
30.0,Pioneer_01,-0.5841,-2.7179,0.51,smith_qr_integrated
30.0,Pioneer_02,-0.678,-2.4562,0.5701,smith_qr_integrated
30.0,Pioneer_03,-1.1926,-2.3457,0.6441,smith_qr_integrated
30.0,Pioneer_04,-1.753,-2.4766,0.7278,smith_qr_integrated
30.0,Pioneer_05,-2.2181,-2.754,0.8145,smith_qr_integrated
30.0,Pioneer_06,-2.4453,-3.3065,0.8944,smith_qr_integrated
30.0,Pioneer_07,-2.3474,-3.9082,0.9563,smith_qr_integrated
30.0,Pioneer_08,-1.7348,-4.4497,0.9927,smith_qr_integrated
30.0,Pioneer_09,-0.8003,-4.9223,1.0067,smith_qr_integrated
30.0,Pioneer_10,0.2583,-5.192,1.0136,smith_qr_integrated
30.0,Pioneer_11,1.3254,-5.2316,1.0357,smith_qr_integrated
30.0,Pioneer_12,2.3238,-5.1792,1.0908,smith_qr_integrated
30.0,Pioneer_13,3.1042,-5.0727,1.1715,smith_qr_integrated
30.0,Pioneer_14,3.5089,-4.9481,1.3134,smith_qr_integrated
30.0,Pioneer_15,3.6772,-4.9473,1.4943,smith_qr_integrated
30.0,Pioneer_16,3.8628,-5.0503,1.6949,smith_qr_integrated
30.0,Pioneer_17,4.0857,-5.3617,1.8891,smith_qr_integrated
30.0,Pioneer_18,4.5218,-5.6925,2.0548,smith_qr_integrated
30.0,Pioneer_19,5.2746,-6.2306,2.1808,smith_qr_integrated
30.0,Pioneer_20,6.3263,-6.6678,2.2646,smith_qr_integrated
30.0,Pioneer_21,7.7025,-6.9935,2.3091,smith_qr_integrated
