study,seed,N,N_original,K,M,size_N_plus_M,matrix_elements,rho_M_over_N,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,quota_asymmetry_cv,distance_matrix_asymmetry_cv,structurally_feasible,milp_feasible,mission_feasible,milp_complete_load_fraction,milp_missing_load_count,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_idle_fraction,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_assignment_distance_p50,milp_assignment_distance_p95,milp_assignment_distance_max,milp_assignment_distance_std,milp_assignment_distance_cv,milp_assignment_distance_gini,milp_assignment_distance_jain,milp_normalized_assignment_distance_max,milp_load_mean_distance_cv,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,milp_matrix_wall_ns,milp_model_wall_ns,milp_post_wall_ns,milp_solver_ns_per_binary_variable,hungarian_feasible,hungarian_coverage,hungarian_assigned_robot_count,hungarian_total_distance,hungarian_mean_distance_per_slot,hungarian_normalized_distance_p95,hungarian_solver_wall_ns,hungarian_total_wall_ns,hungarian_matrix_bytes,both_feasible,same_capacity_model,milp_to_hungarian_distance_ratio,milp_minus_hungarian_assigned_robots,milp_to_hungarian_solver_ratio,base_milp_total_distance,relative_distance_increase,assignment_churn,failure_rate,recovery_feasible,central_logical_messages,central_communication_bytes,central_communication_rounds,retry_messages,nonresponding_count
failures,3291530448,14,20,7,20,34,98,1.4285714285714286,0.0,-0.17647058823529413,-0.08329774434355489,moderate,uniform,homogeneous,random_30_percent,6,True,70.0,82.72134342000372,5.0,0.0,0.0,5.0,5.0,0.22360679774997894,0.22360679774997894,nan,False,False,False,0.0,7,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=70.000, demanda=82.721.",nan,0,0,14,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,98,28,nan,nan,nan,nan,nan,nan,nan,False,0.7,14,269.7661559088912,19.269011136349373,0.2650610324799901,9700,475700,2240,False,True,nan,nan,nan,422.58965701135514,nan,nan,0.3,False,32,1687,2,18,6
failures,2331279678,20,20,7,20,40,140,1.0,0.0,0.0,0.07108089944488158,moderate,uniform,homogeneous,no_failure,0,False,100.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.4460974847770799,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,0,1.0,0.0,880.5164365150267,44.025821825751336,0.3113095716029948,44.025821825751336,0.5918649261216076,40.83647479361686,83.70234056141274,97.60017294500022,20.645196037617744,0.4689338025154608,0.2502268789542885,0.8197400545789301,0.6901374413438947,0.2984686499108724,13.272741486048584,883.8546218865389,6384,140,34,3130400,3865500,0,34600,543500,107400,22360.0,True,1.0,20,880.5164365150267,44.025821825751336,0.5918649261216076,22300,680600,3200,True,True,1.0,0,140.37668161434976,880.5164365150267,0.0,0.0,0.0,True,40,2733,2,0,0
failures,3514685491,19,20,7,20,39,133,1.0526315789473684,0.0,-0.02564102564102564,0.04552284315351337,moderate,uniform,homogeneous,random_assigned_failure,1,True,95.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,19,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,133,33,nan,nan,nan,nan,nan,nan,nan,False,0.95,19,792.460391989931,41.70844168368058,0.45793781038196313,15300,382200,3040,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.05,False,22,1925,2,3,1
failures,3952416933,19,20,7,20,39,133,1.0526315789473684,0.0,-0.02564102564102564,0.04552284315351337,moderate,uniform,homogeneous,critical_assigned_failure,1,True,95.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,19,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,133,33,nan,nan,nan,nan,nan,nan,nan,False,0.95,19,777.8310947440496,40.93847867073945,0.4475933350954069,13000,357400,3040,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.05,False,22,1923,2,3,1
failures,2605239966,19,20,7,20,39,133,1.0526315789473684,0.0,-0.02564102564102564,0.04552284315351337,moderate,uniform,homogeneous,random_5_percent,1,True,95.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,19,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,133,33,nan,nan,nan,nan,nan,nan,nan,False,0.95,19,828.6830319432477,43.61489641806567,0.5970371637648855,15400,387100,3040,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.05,False,22,1924,2,3,1
failures,2264627988,18,20,7,20,38,126,1.1111111111111112,0.0,-0.05263157894736842,0.018518600433052194,moderate,uniform,homogeneous,random_10_percent,2,True,90.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,18,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,126,32,nan,nan,nan,nan,nan,nan,nan,False,0.9,18,791.1265223462347,43.951473463679704,0.6022094014081638,11800,347100,2880,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.1,False,24,1879,2,6,2
failures,4023638692,16,20,7,20,36,112,1.25,0.0,-0.1111111111111111,-0.04034888220385683,moderate,uniform,homogeneous,random_20_percent,4,True,80.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,False,False,False,0.0,7,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=80.000, demanda=86.727.",nan,0,0,16,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,112,30,nan,nan,nan,nan,nan,nan,nan,False,0.8,16,643.6062946328173,40.22539341455108,0.6125538766947206,12800,369300,2560,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.2,False,28,1786,2,12,4
failures,3663221122,14,20,7,20,34,98,1.4285714285714286,0.0,-0.17647058823529413,-0.10672845727383407,moderate,uniform,homogeneous,random_30_percent,6,True,70.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,False,False,False,0.0,7,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=70.000, demanda=86.727.",nan,0,0,14,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,98,28,nan,nan,nan,nan,nan,nan,nan,False,0.7,14,504.84216170976674,36.06015440784048,0.49816003076399096,9000,258700,2240,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.3,False,32,1687,2,18,6
failures,3195693456,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2689498201138257,moderate,uniform,homogeneous,no_failure,0,False,150.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.4736292641517801,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,396.2746570140068,19.81373285070034,0.14010424859348874,19.81373285070034,0.3185314792790798,18.229026879743692,45.04715380392392,45.653107748505114,12.216094805777917,0.616546861604936,0.34305528981795685,0.7245694075280723,0.3228162207120808,0.3497066872117497,13.584032051724638,399.6906650269379,9504,210,44,4476000,5440100,15625000,49700,655700,192500,21314.285714285714,True,1.0,20,396.2746570140068,19.81373285070034,0.3185314792790798,30000,992700,4800,True,True,1.0,0,149.2,396.2746570140068,0.0,0.0,0.0,True,50,3716,2,0,0
failures,2876415599,29,30,7,20,49,203,0.6896551724137931,0.2,0.1836734693877551,0.253154665908011,moderate,uniform,homogeneous,idle_robot_failure,1,False,145.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.47208009426743763,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,9,0.6896551724137931,0.3103448275862069,396.2746570140068,19.81373285070034,0.14010424859348874,19.81373285070034,0.3185314792790798,18.229026879743692,45.04715380392392,45.653107748505114,12.216094805777917,0.616546861604936,0.34305528981795685,0.7245694075280723,0.3228162207120808,0.3497066872117497,13.584032051724638,399.6906650269379,9192,203,43,4800300,5759100,0,43400,652900,197500,23646.79802955665,True,1.0,20,396.2746570140068,19.81373285070034,0.3185314792790798,28000,971200,4640,True,True,1.0,0,171.43928571428572,396.2746570140068,0.0,0.0,0.03333333333333333,True,52,3669,2,3,1
failures,3942762051,29,30,7,20,49,203,0.6896551724137931,0.2,0.1836734693877551,0.253154665908011,moderate,uniform,homogeneous,random_assigned_failure,1,True,145.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.47170330484600465,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,9,0.6896551724137931,0.3103448275862069,406.1158841000361,20.305794205001806,0.14358364779735278,20.305794205001806,0.31938715274267765,18.229026879743692,45.1681643056422,48.073317782870696,12.257454819726362,0.603643211192747,0.33249984153674506,0.7329308863286706,0.3399296899840371,0.32085032423991033,13.584032051724638,409.5318921129672,9192,203,43,4437000,5372600,0,43300,641800,186000,21857.14285714286,True,1.0,20,406.1158841000361,20.305794205001806,0.31938715274267765,28800,1006800,4640,True,True,1.0,0,154.0625,396.2746570140068,0.024834358977645864,0.10344827586206896,0.03333333333333333,True,52,3669,2,3,1
failures,1788437668,29,30,7,20,49,203,0.6896551724137931,0.2,0.1836734693877551,0.253154665908011,moderate,uniform,homogeneous,critical_assigned_failure,1,True,145.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.47195409834974666,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,9,0.6896551724137931,0.3103448275862069,398.83472868493067,19.941736434246533,0.14100937061290564,19.941736434246533,0.31938715274267765,18.229026879743692,45.1681643056422,48.073317782870696,12.477642349341115,0.6257049074178361,0.3465303833712543,0.7186455153012895,0.3399296899840371,0.34968004158378485,13.584032051724638,402.2507366978618,9192,203,43,4113000,4967800,0,37800,583300,164000,20261.083743842366,True,1.0,20,398.83472868493067,19.941736434246533,0.31938715274267765,30400,830900,4640,True,True,1.0,0,135.29605263157896,396.2746570140068,0.006460346695432004,0.06896551724137931,0.03333333333333333,True,52,3669,2,3,1
failures,676206585,28,30,7,20,48,196,0.7142857142857143,0.2,0.16666666666666666,0.23666189508315016,moderate,uniform,homogeneous,random_5_percent,2,True,140.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.47064481782531997,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,8,0.7142857142857143,0.2857142857142857,425.92295032777554,21.29614751638878,0.15058650321987557,21.29614751638878,0.3185314792790798,19.192685602134024,45.04715380392392,45.653107748505114,11.52981553963331,0.5414038163832384,0.3023398089725011,0.7733245755988158,0.3228162207120808,0.3094843671630355,13.584032051724638,429.33895834070665,8880,196,42,4377300,5212700,0,41600,564400,176100,22333.163265306124,True,1.0,20,425.92295032777554,21.29614751638878,0.3185314792790798,24800,863000,4480,True,True,1.0,0,176.5040322580645,396.2746570140068,0.07481753573941219,0.07142857142857142,0.06666666666666667,True,54,3620,2,6,2
failures,217290167,27,30,7,20,47,189,0.7407407407407407,0.2,0.14893617021276595,0.2194242470492204,moderate,uniform,homogeneous,random_10_percent,3,True,135.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.4683670643447029,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,7,0.7407407407407407,0.25925925925925924,440.38351194008465,22.01917559700423,0.15569908380779038,22.01917559700423,0.34395418806104205,19.192685602134024,48.642467759095176,59.45631730736018,13.646368682400178,0.6197493008892123,0.3300819379932278,0.7224967891695019,0.42041965152413474,0.32868715709945473,13.584032051724638,443.79951995301576,8568,189,41,4914700,5734200,0,40300,608700,112700,26003.703703703704,True,1.0,20,440.38351194008465,22.01917559700423,0.34395418806104205,30900,898400,4320,True,True,1.0,0,159.05177993527508,396.2746570140068,0.11130879592060007,0.2222222222222222,0.1,True,56,3573,2,9,3
failures,2117811840,24,30,7,20,44,168,0.8333333333333334,0.2,0.09090909090909091,0.16270074638867218,moderate,uniform,homogeneous,random_20_percent,6,True,120.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.4866816244408461,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,4,0.8333333333333334,0.16666666666666666,450.0665822402653,22.503329112013265,0.1591225661437723,22.503329112013265,0.32367189417567865,19.90366878638543,45.774118250223395,48.073317782870696,13.158702976405875,0.5847447242542074,0.3288311344094621,0.7451973562460955,0.3399296899840371,0.3975470083544388,13.584032051724638,453.4825902531964,7632,168,38,2178900,2655000,0,21600,345500,81700,12969.642857142857,True,1.0,20,450.0665822402653,22.503329112013265,0.32367189417567865,15600,375700,3840,True,True,1.0,0,139.67307692307693,396.2746570140068,0.13574404588875127,0.20833333333333334,0.2,True,62,3431,2,18,6
failures,2282687193,21,30,7,20,41,147,0.9523809523809523,0.2,0.024390243902439025,0.09708715657800521,moderate,uniform,homogeneous,random_30_percent,9,True,105.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.46470520591457365,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,1,0.9523809523809523,0.047619047619047616,550.7536133324853,27.537680666624265,0.19472080737519704,27.537680666624265,0.4211976001527618,24.51960615007664,59.566335857503574,61.656688310228006,16.99423763214874,0.6171266868072078,0.34530019237319975,0.7241940610945686,0.43597862409667554,0.4045306528533677,13.584032051724638,554.1696213454164,6696,147,35,4112600,5303700,0,22400,997900,143100,27976.87074829932,True,1.0,20,550.7536133324853,27.537680666624265,0.4211976001527618,15800,357700,3360,True,True,1.0,0,260.2911392405063,396.2746570140068,0.38982799829416875,0.47619047619047616,0.3,True,68,3289,2,27,9
failures,332925155,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.29081885309765343,moderate,uniform,homogeneous,no_failure,0,False,150.0,82.41061228697774,5.0,0.0,0.0,5.0,5.0,0.6324555320336758,0.6324555320336758,0.4885073335403551,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,425.0402439712603,21.252012198563015,0.15027441939463138,21.252012198563015,0.2571129590645789,20.777699658082646,36.36126337710059,51.27428929462105,11.368909955365064,0.534956871337284,0.2961216281978585,0.7774968440365273,0.3625639766074734,0.665026884396113,17.589387713022266,429.4575908995158,9504,210,44,4420900,5403200,0,43400,683100,190700,21051.904761904763,True,1.0,20,425.0402439712603,21.252012198563015,0.2571129590645789,25400,991300,4800,True,True,1.0,0,174.0511811023622,425.0402439712603,0.0,0.0,0.0,True,50,3726,2,0,0
failures,2481831047,29,30,7,20,49,203,0.6896551724137931,0.2,0.1836734693877551,0.27522632775834766,moderate,uniform,homogeneous,idle_robot_failure,1,False,145.0,82.41061228697774,5.0,0.0,0.0,5.0,5.0,0.6324555320336758,0.6324555320336758,0.49009304116656616,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,9,0.6896551724137931,0.3103448275862069,425.0402439712603,21.252012198563015,0.15027441939463138,21.252012198563015,0.2571129590645789,20.777699658082646,36.36126337710059,51.27428929462105,11.368909955365064,0.534956871337284,0.2961216281978585,0.7774968440365273,0.3625639766074734,0.665026884396113,17.589387713022266,429.4575908995158,9192,203,43,4200600,5055500,15625000,38800,553600,204000,20692.610837438424,True,1.0,20,425.0402439712603,21.252012198563015,0.2571129590645789,20000,859200,4640,True,True,1.0,0,210.03,425.0402439712603,0.0,0.0,0.03333333333333333,True,52,3677,2,3,1
failures,1967002126,29,30,7,20,49,203,0.6896551724137931,0.2,0.1836734693877551,0.27522632775834766,moderate,uniform,homogeneous,random_assigned_failure,1,True,145.0,82.41061228697774,5.0,0.0,0.0,5.0,5.0,0.6324555320336758,0.6324555320336758,0.4833306566540532,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,9,0.6896551724137931,0.3103448275862069,442.49960564202286,22.12498028210114,0.1564472359109237,22.12498028210114,0.2571129590645789,22.499173471659844,36.36126337710059,51.27428929462105,11.746792866768931,0.5309289643196633,0.29749859058530337,0.7801008351944546,0.3625639766074734,0.6428541223403896,17.589387713022266,446.9169525702784,9192,203,43,4406300,5370300,0,44500,657800,186400,21705.91133004926,True,1.0,20,442.49960564202286,22.12498028210114,0.2571129590645789,24700,958800,4640,True,True,1.0,0,178.39271255060729,425.0402439712603,0.04107696134284902,0.034482758620689655,0.03333333333333333,True,52,3678,2,3,1
failures,3422477172,29,30,7,20,49,203,0.6896551724137931,0.2,0.1836734693877551,0.27522632775834766,moderate,uniform,homogeneous,critical_assigned_failure,1,True,145.0,82.41061228697774,5.0,0.0,0.0,5.0,5.0,0.6324555320336758,0.6324555320336758,0.4921076638124565,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,9,0.6896551724137931,0.3103448275862069,426.72697339375185,21.33634866968759,0.15087076830096668,21.33634866968759,0.25770930797091424,20.777699658082646,36.44559984822517,52.961018717112594,11.595309377109503,0.5434533132458077,0.29870622199486685,0.7719971892822963,0.3744909547341798,0.6783511592229569,17.589387713022266,431.1443203220074,9192,203,43,3669500,4945800,31250000,43500,1058300,113900,18076.354679802957,True,1.0,20,426.72697339375185,21.33634866968759,0.25770930797091424,46800,1345700,4640,True,True,1.0,0,78.40811965811966,425.0402439712603,0.003968399337276913,0.034482758620689655,0.03333333333333333,True,52,3678,2,3,1
failures,3895779617,28,30,7,20,48,196,0.7142857142857143,0.2,0.16666666666666666,0.2589327331139862,moderate,uniform,homogeneous,random_5_percent,2,True,140.0,82.41061228697774,5.0,0.0,0.0,5.0,5.0,0.6324555320336758,0.6324555320336758,0.48646087917159414,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,8,0.7142857142857143,0.2857142857142857,448.5888575757851,22.429442878789253,0.158600111578282,22.429442878789253,0.25770930797091424,22.499173471659844,36.44559984822517,52.961018717112594,11.83855872226788,0.527813320475436,0.2929917941478901,0.7821134402407025,0.3744909547341798,0.6511828602638757,17.589387713022266,453.0062045040406,8880,196,42,2394900,2967000,0,24100,416400,100900,12218.877551020409,True,1.0,20,448.5888575757851,22.429442878789253,0.25770930797091424,16400,437600,4480,True,True,1.0,0,146.03048780487805,425.0402439712603,0.055403256370512244,0.07142857142857142,0.06666666666666667,True,54,3630,2,6,2
failures,4212479827,27,30,7,20,47,189,0.7407407407407407,0.2,0.14893617021276595,0.2418896996785295,moderate,uniform,homogeneous,random_10_percent,3,True,135.0,82.41061228697774,5.0,0.0,0.0,5.0,5.0,0.6324555320336758,0.6324555320336758,0.48512329943994525,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,7,0.7407407407407407,0.25925925925925924,481.92817958790783,24.09640897939539,0.17038734191574895,24.09640897939539,0.3646998672660794,23.760049383086635,51.57634984833571,57.31550036891415,14.36289537262432,0.5960595782095952,0.33277177052304596,0.7378510859108427,0.4052817897795926,0.6438539190618748,17.589387713022266,486.3455265161634,8568,189,41,2399000,2962200,0,26600,414000,88700,12693.121693121693,True,1.0,20,481.92817958790783,24.09640897939539,0.3646998672660794,16900,464500,4320,True,True,1.0,0,141.9526627218935,425.0402439712603,0.1338412924976914,0.07407407407407407,0.1,True,56,3583,2,9,3
failures,2052853693,24,30,7,20,44,168,0.8333333333333334,0.2,0.09090909090909091,0.18570858162183726,moderate,uniform,homogeneous,random_20_percent,6,True,120.0,82.41061228697774,5.0,0.0,0.0,5.0,5.0,0.6324555320336758,0.6324555320336758,0.48156000679575245,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,4,0.8333333333333334,0.16666666666666666,524.9269419533668,26.24634709766834,0.18558970014137144,26.24634709766834,0.373805089446831,23.760049383086635,52.86402271797963,52.961018717112594,14.19458878761421,0.5408214992659006,0.30416916275265415,0.7737016374307493,0.3744909547341798,0.5661294539822748,17.589387713022266,529.3442888816224,7632,168,38,2195300,2675600,0,22500,339900,89600,13067.261904761905,True,1.0,20,524.9269419533668,26.24634709766834,0.373805089446831,16500,411600,3840,True,True,1.0,0,133.04848484848486,425.0402439712603,0.2350052716157874,0.2916666666666667,0.2,True,62,3437,2,18,6
failures,997471406,21,30,7,20,41,147,0.9523809523809523,0.2,0.024390243902439025,0.12053419727604128,moderate,uniform,homogeneous,random_30_percent,9,True,105.0,82.41061228697774,5.0,0.0,0.0,5.0,5.0,0.6324555320336758,0.6324555320336758,0.46916497974922966,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,1,0.9523809523809523,0.047619047619047616,607.3026010051651,30.365130050258255,0.21471389370149022,30.365130050258255,0.41052205628596417,26.162126083718405,58.05658596529016,72.13721229643417,18.430327322195602,0.6069569697772084,0.3432269933415075,0.7307822021515907,0.510087119907022,0.6130366354892147,17.589387713022266,611.7199479334207,6696,147,35,4026400,4732400,31250000,23100,450400,200100,27390.47619047619,True,1.0,20,607.3026010051651,30.365130050258255,0.41052205628596417,14800,371100,3360,True,True,1.0,0,272.05405405405406,425.0402439712603,0.4288119998496631,0.3333333333333333,0.3,True,68,3298,2,27,9
failures,374007014,40,40,7,20,60,280,0.5,0.33,0.3333333333333333,0.4115974235551953,moderate,uniform,homogeneous,no_failure,0,False,200.0,83.36690994559575,5.0,0.0,0.0,5.0,5.0,0.6041522986797286,0.6041522986797286,0.4615661059088074,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,20,0.5,0.5,246.4386882338832,12.32193441169416,0.08712923379844813,12.32193441169416,0.21755433042064806,11.858596937913472,30.76682846338781,30.768084348334078,7.98960343886219,0.6484049640192564,0.35102128134434873,0.7040126622697825,0.21756321086826702,0.43164252265042824,16.63309005440425,250.61696074748428,12624,280,54,2985500,3992800,0,51600,765000,114100,10662.5,True,1.0,20,246.4386882338832,12.32193441169416,0.21755433042064806,22200,1287300,6400,True,True,1.0,0,134.481981981982,246.4386882338832,0.0,0.0,0.0,True,60,4725,2,0,0
failures,2768775459,39,40,7,20,59,273,0.5128205128205128,0.33,0.3220338983050847,0.40102859235755395,moderate,uniform,homogeneous,idle_robot_failure,1,False,195.0,83.36690994559575,5.0,0.0,0.0,5.0,5.0,0.6041522986797286,0.6041522986797286,0.4656555220616405,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,19,0.5128205128205128,0.48717948717948717,246.4386882338832,12.32193441169416,0.08712923379844813,12.32193441169416,0.21755433042064806,11.858596937913472,30.76682846338781,30.768084348334078,7.98960343886219,0.6484049640192564,0.35102128134434873,0.7040126622697825,0.21756321086826702,0.43164252265042824,16.63309005440425,250.61696074748428,12312,273,53,2959300,3593400,0,28000,451800,117000,10839.92673992674,True,1.0,20,246.4386882338832,12.32193441169416,0.21755433042064806,14300,552700,6240,True,True,1.0,0,206.94405594405595,246.4386882338832,0.0,0.0,0.025,True,62,4678,2,3,1
failures,1228450650,39,40,7,20,59,273,0.5128205128205128,0.33,0.3220338983050847,0.40102859235755395,moderate,uniform,homogeneous,random_assigned_failure,1,True,195.0,83.36690994559575,5.0,0.0,0.0,5.0,5.0,0.6041522986797286,0.6041522986797286,0.4643659975691341,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,19,0.5128205128205128,0.48717948717948717,256.60263592986445,12.830131796493223,0.09072273196817499,12.830131796493223,0.21755433042064806,11.981816496943724,30.76682846338781,30.768084348334078,8.299314055993325,0.6468611692875768,0.35689429641123915,0.705005141254135,0.21756321086826702,0.39487807179085177,16.63309005440425,260.7809084434655,12312,273,53,3119300,3797900,0,31800,486600,119600,11426.007326007326,True,1.0,20,256.60263592986445,12.830131796493223,0.21755433042064806,15400,630100,6240,True,True,1.0,0,202.55194805194805,246.4386882338832,0.04124331195244446,0.02564102564102564,0.025,True,62,4678,2,3,1
failures,3890604234,39,40,7,20,59,273,0.5128205128205128,0.33,0.3220338983050847,0.40102859235755395,moderate,uniform,homogeneous,critical_assigned_failure,1,True,195.0,83.36690994559575,5.0,0.0,0.0,5.0,5.0,0.6041522986797286,0.6041522986797286,0.462211356019609,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,19,0.5128205128205128,0.48717948717948717,248.62160787602318,12.431080393801158,0.08790101243931936,12.431080393801158,0.21832610906151934,11.858596937913472,30.875974445494812,32.951003990474035,8.251469776647397,0.6637773640947611,0.35628036731578705,0.6941550256247239,0.23299878368569177,0.4389752669862336,16.63309005440425,252.79988038962424,12312,273,53,4754100,5901500,31250000,32100,837700,233000,17414.285714285714,True,1.0,20,248.62160787602318,12.431080393801158,0.21832610906151934,16000,635900,6240,True,True,1.0,0,297.13125,246.4386882338832,0.00885786098677929,0.02564102564102564,0.025,True,62,4678,2,3,1
failures,3941745458,38,40,7,20,58,266,0.5263157894736842,0.33,0.3103448275862069,0.3900731440964303,moderate,uniform,homogeneous,random_5_percent,2,True,190.0,83.36690994559575,5.0,0.0,0.0,5.0,5.0,0.6041522986797286,0.6041522986797286,0.46009228532352503,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,18,0.5263157894736842,0.47368421052631576,262.6521146121926,13.13260573060963,0.09286154566763383,13.13260573060963,0.21755433042064806,11.858596937913472,30.76682846338781,30.768084348334078,8.77153076619547,0.6679200568513745,0.36660520987626133,0.6915068836598238,0.21756321086826702,0.4268555996115918,16.63309005440425,266.8303871257936,12000,266,52,3702300,4655900,0,50600,705200,124100,13918.421052631578,True,1.0,20,262.6521146121926,13.13260573060963,0.21755433042064806,24600,1225600,6080,True,True,1.0,0,150.5,246.4386882338832,0.06579091332819459,0.02631578947368421,0.05,True,64,4628,2,6,2
