paragraph_id,chapter,section,path,line_start,line_end,words,sentences,text,normalized_sha256,query_fragment,sample_rank,sampled
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp8.tex:164:p014,Monografía: resultados SP3,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp8.tex,164,164,40,3,"En los 450 mundos con enumeración completa, la brecha media normalizada frente al oráculo fue , calculada como . Los costes base hicieron en todas esas instancias, por lo que la guarda numérica permaneció inactiva. La estimación cubre únicamente los tamaños enumerados.",f9bef0494fd124146b4226b09e9a9c5b7605c0222ef113719e783ffa43576a40,guarda numérica permaneció inactiva La estimación cubre únicamente los tamaños enumerados,72df162ac2210f2e7a64c313012b0fbb499a1fba9ae406ab0f917f92887230cb,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp8.tex:166:p015,Monografía: resultados SP3,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp8.tex,166,168,60,4,"Los regímenes de radio y combinado produjeron componentes en promedio y una fracción conexa de ; en los demás grafos, . La política periódica dejó conflictos remotos y cerró las vistas y el rezago. La política por evento conservó rezagos y fracciones de vistas ausentes , con un máximo de cuatro versiones. Estas magnitudes cuentan versiones simuladas y no tiempo o paquetes físicos.",d87c475c29ca360cb8fa896e0c57d1ae3b59027caf3cf60c3c5a2b003c581ed7,demás grafos La política periódica dejó conflictos remotos y cerró las vistas,fd6b084604aab2ba4e47484be530681bc0453518cb64f312c6449820f95b0de6,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp8.tex:170:p016,Monografía: resultados SP3,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp8.tex,170,170,31,2,"La campaña alcanzó 128 robots, donde la tasa libre de conflictos nominal fue cero. El oráculo certificó hasta doce coaliciones y los tiempos de CPU describen únicamente la implementación Python evaluada.",3cfff0a160ebf93d2691cb5fafd0cc108a33acfdb3f31198c21b59376cdfb021,oráculo certificó hasta doce coaliciones y los tiempos de CPU describen únicamente,0924a6421543e56fc1aa1b3f57fc5bfd76e627f0853f029334a7c3689b0fd79c,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp8.tex:177:p017,Monografía: resultados SP3,Síntesis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp8.tex,177,177,67,4,"La retransmisión periódica recuperó de tasa libre de conflictos y añadió mensajes por agente. La coordinación se degradó con la escala hasta alcanzar tasa cero en , y la brecha media fue en el dominio certificado por el oráculo. El potencial garantiza terminación con copias coherentes; bajo vistas obsoletas, la trayectoria tiene respaldo empírico. Estas cifras cuantifican el coste de paliar pérdidas de información en el ejecutor discreto.",5eb1d125547d220a99bfb89cf7f27d684fc8dc88603ef0a568385a95edfc9a5f,coherentes bajo vistas obsoletas la trayectoria tiene respaldo empírico Estas cifras cuantifican,52b3584f13cb869a3f2a400d1100998542e45c16c327ecf7c6b8c7b4b59e9168,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/aws-industrial2.tex:4:p001,Monografía: resultados SP3,Etapa 3.3: piloto AWS Industrial,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/aws-industrial2.tex,4,4,66,5,"Industrial somete la arquitectura a modos de fallo que la campaña Cargo, con una sola carga, no expone. La escena modificada toma como procedencia el almacén de AWS RoboMaker, cuyo repositorio oficial se distribuye bajo licencia MIT-0 . Contiene AMR, cargas activas, en cola y tráfico controlado (Figura ). Sensado y comunicación usan radios y m. El acoplamiento cinemático omite agarre, fricción, tracción, wrench y dinámica 3D.",0b6ce30306074c5260fda5cce61c345db6bd4b38f30b01c9a4c3b814a479b7db,AWS RoboMaker cuyo repositorio oficial se distribuye bajo licencia MIT 0 Contiene,ab52d64827a844fc61719c10d7fa9961c8ae395a5f3af8717762b961e4accf50,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/aws-industrial2.tex:14:p002,Monografía: resultados SP3,Etapa 3.3: piloto AWS Industrial,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/aws-industrial2.tex,14,14,96,6,"Se cruzaron cuatro métodos, cuatro escenarios y dos semillas: ejecuciones de s. La referencia central usa un MILP instantáneo global sin planificación espacio--temporal. Subasta, reciprocidad y predictor son proxies que no reproducen CBBA, ORCA o DMPC. En el escenario abierto, Central MILP + preview obtuvo , Auction + reciprocal proxy , Auction + predictive CBF proxy y Replicator + CBF (TFM) cargas por ejecución; los otros tres escenarios obtuvieron cero. La referencia central optimiza la asignación de cada instantánea, pero no anticipa reservas espacio--temporales. Su valor documenta un bloqueo del ejecutor integrado y no un fallo del MILP de asignación.",6109e1e3e4f48a3090aeaf635a5e6ca9a5ccb604952007b4255cb2a83b385c10,escenario abierto Central MILP preview obtuvo Auction reciprocal proxy Auction predictive CBF,34ba2c4d83a482b4a9dd87fa396293d5d51d26ef8aff9ffdac7ba993150ad959,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/aws-industrial2.tex:16:p003,Monografía: resultados SP3,Etapa 3.3: piloto AWS Industrial,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/aws-industrial2.tex,16,16,55,3,"Las ejecuciones no registraron solapamientos muestreados, pero el verificador contabilizó violaciones de la desigualdad de barrera: residual seguro máximo y residual ejecutado máximo . La discrepancia distingue el certificado algebraico de la intersección geométrica muestreada. Replicator--CBF permaneció bloqueado durante una fracción -- del tiempo simulado; dos semillas no permiten establecer un ranking ni estimar fiabilidad industrial.",f27d8f9a227a6a82f505454054f63f1a65d87920435aaa1cf6ca2b9cfa70c19e,simulado dos semillas no permiten establecer un ranking ni estimar fiabilidad industrial,2413dc78d3349e2bfba06efc14012485696efcfeaf6a0ef62e0b3abf4ad92692,True
pre-thesis/monograph/sections/formal-candidate-atlas.tex:6:p001,Monografía: resultados E0--E1,Atlas de resultados formales candidatos,pre-thesis/monograph/sections/formal-candidate-atlas.tex,6,6,57,3,"Este atlas registra los 166 resultados formales detectados en el corpus candidato. El veredicto evalúa el enunciado y la prueba en su fuente; no incorpora el resultado a la columna activa ni sustituye el cruce con una afirmación y evidencia independiente. Los textos completos, supuestos, dominios, unidades, contraejemplos y razones de decisión permanecen en semantic-all.csv.",bc7edb88c5d2c1447095c2722d2cae46d1687c662653f89aae268127a6336cd9,dominios unidades contraejemplos y razones de decisión permanecen en semantic all csv,4cd04d9b02a8fc332bd214c65ce81367469a02e3ed3b086ce78306139dc0fe6f,True
pre-thesis/monograph/sections/formal-candidate-atlas.tex:8:p002,Monografía: resultados E0--E1,Atlas de resultados formales candidatos,pre-thesis/monograph/sections/formal-candidate-atlas.tex,8,8,39,3,La distribución normalizada es CONJECTURE: 2; DUPLICATE: 16; FAIL: 43; LIMITED: 87; PASS: 18. Ningún registro se promovió automáticamente. La tabla se generó a partir de una auditoría completa marcada como complete=true y ligada al SHA-256 b6416d52c9ce4cadec678285b16861687bbf20d08639ff4e1e63673dad807ef2.,33bb53f4af392e8c857a074b35a4f9623f8a4ffa7eac4263e660d81a7bce72af,CONJECTURE 2 DUPLICATE 16 FAIL 43 LIMITED 87 PASS 18 Ningún registro,c2e79f4022c24d097e83be0fcb46f08abb975fac843b1f48645e4c068bf666e6,False
pre-thesis/monograph/sections/formal-candidate-atlas.tex:199:p003,Monografía: resultados E0--E1,Atlas de resultados formales candidatos,pre-thesis/monograph/sections/formal-candidate-atlas.tex,199,199,38,1,La decisión de destino es documental: los registros PASS aún requieren enlace exacto con el ledger de claims; LIMITED y CONJECTURE solo se conservan con su frontera explícita; FAIL no respalda conclusiones; y DUPLICATE remite al resultado canónico.,87122985a55a3dad043e33aa5404d084ad59318cbbf0287894e3ecfe4c179178,frontera explícita FAIL no respalda conclusiones y DUPLICATE remite al resultado canónico,3aad1a1655ffa470b0ab07d332a0fb4293cdd24230c1d9062397496ccad57e7c,True
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:4:p001,Monografía: demostraciones extendidas,Demostraciones complementarias de la etapa E0 (SP1),pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,4,4,41,3,"E0 relaciona la complejidad de la asignación uno a uno con la dinámica de mejora del juego. El resultado de complejidad usa costes normalizados. La prueba de terminación opera sobre un espacio de acciones finito, y la factibilidad del equilibrio invoca .",c3d644871f1dd4b406082f3d4181b8604d5077ac62cf1c95685c41ec385cbf70,complejidad usa costes normalizados La prueba de terminación opera sobre un espacio,8ca968baa4b55e5c2a81dba43f55abf7df5e92bf323a0a1809cb6e1c26d500bc,False
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:9:p002,Monografía: demostraciones extendidas,Integralidad y complejidad,pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,9,9,79,6,"La matriz de restricciones de es, salvo signos, la matriz de incidencia nodo--arista del grafo bipartito robot--tarea y es totalmente unimodular. Como el lado derecho es entero, los vértices de la relajación lineal son enteros. Añadir tareas ficticias convierte cada solución rectangular en una permutación cuadrada sin cambiar el coste real. Para , denota el número de permutaciones parciales de robots tomados de una flota de . El algoritmo húngaro resuelve el problema denso en . Una enumeración directa cuesta .",eb6954bdbbe50e8f644bb1c09ad4b0bf3c5739caa5b365930a593cb50023333d,enteros Añadir tareas ficticias convierte cada solución rectangular en una permutación cuadrada,a033cb8c6d86b8ed2e2b4bff559c404cd682e2c19435b6a4f024acaa60b1edbd,False
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:11:p003,Monografía: demostraciones extendidas,Integralidad y complejidad,pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,11,11,55,5,"La selección opcional de cargas introduce una frontera distinta. Sea la decisión de servir la carga , con y . Si los robots son intercambiables y los costes nulos, es factible si y solo si . Maximizar coincide con mochila 0--1: es el peso, el valor y la capacidad. La reducción es polinómica y establece NP-dificultad .",50ed0e3cfb69c500a7fa311f316e3347413da77c169ca0e5dd06a65ad5db579e,si Maximizar coincide con mochila 0 1 es el peso el valor,a1db6dd97073a5ae29bbe8d418b6b36b662e25f699e5258d479fa94d69610369,False
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:24:p004,Monografía: demostraciones extendidas,Caracterización del equilibrio.,pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,24,24,67,6,"Sea infactible. Si falta una tarea y existe un robot inactivo, asignarlo reduce en uno y aumenta a lo sumo en . Si no hay robots inactivos, y una tarea está vacía, otra está duplicada. Trasladar un robot reduce simultáneamente y , con variación de coste no mayor que . Si solo existe exceso, retirar un robot redundante reduce y no aumenta . Todo perfil infactible admite así una mejora estricta.",439b1c2e5dfb8f204aa499fdfeafa866b220e47d4f4d0602e7d58848176e8ceb,hay robots inactivos y una tarea está vacía otra está duplicada Trasladar,749ae18ec943fccf837f143913eb83b934b897362a53e794a76c0e8a3e6d7746,False
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:26:p005,Monografía: demostraciones extendidas,Caracterización del equilibrio.,pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,26,26,66,5,"En un perfil factible, retirar un robot crea déficit. Trasladarlo a una tarea ocupada crea déficit y exceso, mientras que activar un robot sobre una tarea ocupada crea exceso. El ahorro de coste no supera , por lo que ninguna desviación mejora la utilidad. Los Nash son exactamente las asignaciones factibles. Como en ese conjunto, los máximos globales del potencial coinciden con las asignaciones de coste mínimo.",74e681c7e557b5b01b4a9100355e8c3b5d5db4ef9e40050fa4503bc6dce5cfc0,perfil factible retirar un robot crea déficit Trasladarlo a una tarea ocupada,0f0fe1aeac6b771416664008cc13d5c811bf22e84c3068e11270664011f3d8bd,True
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:28:p006,Monografía: demostraciones extendidas,Caracterización del equilibrio.,pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,28,28,65,4,"Cada revisión rentable aumenta estrictamente . Los cambios aceptados visitan perfiles distintos de un conjunto con \((K+1)^N\) elementos, lo que acota la trayectoria por \((K+1)^N-1\) cambios. Bajo activación justa y ocupación coherente, el perfil terminal es Nash y satisface . El dominio de este resultado es el juego lógico con ocupación coherente; los modelos de red y planta se analizan por separado.",88435ca8fbaef3712ffd3bb01e54e23f25e3192b16d8e825e546402152fac54b,aceptados visitan perfiles distintos de un conjunto con K 1 N elementos,9428c0060d529971811514a035a2721143c8af79b7be5ba33635ae657e284255,False
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:33:p007,Monografía: demostraciones extendidas,Eficiencia y precios,pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,33,33,27,3,"Todo óptimo social es factible y, por tanto, Nash. El precio de estabilidad es uno. No existe una cota uniforme para el peor Nash. En la instancia",497db3d5307ba7e1a1eb2efb10b073339723abc583ac0fc3f0a88b02aa7e82c4,estabilidad es uno No existe una cota uniforme para el peor Nash,595a64800c2273b90e04bd8b3e0a8950f928a0dbffc18c7b6ad8890c8f443327,False
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:57:p008,Monografía: demostraciones extendidas,"Precios locales, contracción espectral e imposibilidad",pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,57,57,27,3,"y implican complementariedad respecto al precio promedio. Al sumar sobre robots, los precios se cancelan porque y una permutación óptima recorren una vez cada tarea. Se obtiene .",31e822757dd1fe7176e17b5f49e5cac8372aa27bf48ef0fec0510f57c2c84aab,implican complementariedad respecto al precio promedio Al sumar sobre robots los precios,87ae5037b553c7bc9b07287643da18e114d42759d02951fa90f6fc7a16eccba3,False
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:59:p009,Monografía: demostraciones extendidas,"Precios locales, contracción espectral e imposibilidad",pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,59,59,51,4,"Defínase , el desacuerdo inicial apilado, que acota . Para simétrica, grafo conexo y , restringir al subespacio ortogonal a da , con . Resolver produce y el coste suficiente . Esta cota cuenta transmisiones escalares y usa la contracción modal de peor caso; el empaquetado de valores o una contracción observada mayor reducirían el coste real.",136f89e188bc017563e66b003396a9d212339181d39882f235cde7c21d73375c,apilado que acota Para simétrica grafo conexo y restringir al subespacio ortogonal,28c17693694da2313c1245b92afe20f32c474465e62e1ca4436106b0ee4c9548,True
pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex:61:p010,Monografía: demostraciones extendidas,"Precios locales, contracción espectral e imposibilidad",pre-thesis/sections/source-snapshot/appendices/02-sp0-proofs.tex,61,61,69,6,"Para la imposibilidad, considérense dos robots desconectados y dos tareas. El robot 1 observa la misma fila , , en dos instancias. Si la fila remota es , el óptimo le asigna la tarea 2. Si es , le asigna la tarea 1. Como su información local es idéntica, una decisión determinista coincide en ambos casos y falla en uno. Una red desconectada no puede garantizar optimalidad global para toda matriz de costes.",fd98a5a527f127139196be81e6bc7673d06fe1ed936d56b8e534c6fd8aa6f18b,tarea 1 Como su información local es idéntica una decisión determinista coincide,4ac5bf89f7ffeaf52779269c35b791c56dca3077bcba106b1249a40a735da8a9,False
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:4:p001,Monografía: demostraciones extendidas,Demostraciones complementarias de la etapa E1 (SP1),pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,4,4,39,2,"Las proposiciones de E1 se refieren a una decisión lógica estática con robots homogéneos, costes adimensionales y ocupación coherente. La dinámica Smith muestreada, la comunicación vecinal y la factibilidad mecánica poseen modelos adicionales y quedan fuera de estos enunciados.",b6e3fd9d6e5b3b1cf7e03545696d678fed893acae531067aa608851002658d25,la factibilidad mecánica poseen modelos adicionales y quedan fuera de estos enunciados,9bf95be819f4bf4608f95f1ff413fee24efc1519f59231bcb298622026bbde8c,False
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:9:p002,Monografía: demostraciones extendidas,Frontera de complejidad,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,9,12,58,3,"frontera de complejidad de las cuotas variables demostrado por reducción a asignación y desde mochila 0--1, respectivamente. Con cargas obligatorias y demanda realizable, expandir cada cuota en plazas produce una asignación bipartita con cuotas resoluble en tiempo polinómico. Permitir la selección opcional todo-o-nada bajo presupuesto de robots contiene mochila 0--1 y es NP-difícil.",3a5b9379fa1e63d96e07080756c759e0162aa2f4cf142232f5f83dc6dc9afd06,desde mochila 0 1 respectivamente Con cargas obligatorias y demanda realizable expandir,217adc166a84ab86e142288159f09774db6502d8996f568a00a330816b966f5a,True
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:14:p003,Monografía: demostraciones extendidas,Frontera de complejidad,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,14,14,75,4,"Si todas las cargas son obligatorias y , fije en . Expanda la carga en plazas indistinguibles y conecte cada robot con cada plaza usando el coste . La exclusividad del robot y la ocupación unitaria de cada plaza forman un problema de asignación rectangular o, equivalentemente, una asignación bipartita con cuotas. La unimodularidad total de la matriz de incidencia hace entero el óptimo de la relajación lineal; un flujo de coste mínimo lo obtiene en tiempo polinómico.",3522036576e76b7bd669727b5b2a3083a02e3aa5f00f6af26af7c80af9cf60e1,unitaria de cada plaza forman un problema de asignación rectangular o equivalentemente,0721f72941e67faa79404b6a2df3ad79c35a700de93a425740b07ebfe9a2b59f,True
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:16:p004,Monografía: demostraciones extendidas,Frontera de complejidad,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,16,16,77,6,"Cuando las cargas son opcionales, tome y robots intercambiables. Existe una asignación compatible con un vector si y solo si . El objetivo se reduce a . Identificar con el peso de un objeto, con su valor y con la capacidad produce exactamente mochila 0--1, que es NP-difícil . La transformación polinómica establece la dificultad NP de la selección todo-o-nada bajo presupuesto. Las cuotas obligatorias aditivas, demostradas en el párrafo anterior, permanecen en la clase polinómica.",0eaf480a593afdcd9cc126be1c7ba75c209679a67ce45e6d85721246d9895cb7,exactamente mochila 0 1 que es NP difícil La transformación polinómica establece,5516e4d8b0ed081c052a26455d544e6e641bd004ff4061f3c1598ab1e4dc2dc7,False
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:21:p005,Monografía: demostraciones extendidas,Potencial y cuotas exactas realizables,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,21,21,21,1,"Para una desviación unilateral , el perfil que retira al robot es el mismo antes y después. Por la utilidad marginal de",2c9934796237052c0f392363eda48255296300c3375b484945a98993ec330457,desviación unilateral el perfil que retira al robot es el mismo antes,7f3d084f3dcef0e759b4e9e96d10d01a3f18e2278f17b1945d7c1236043f3267,False
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:28:p006,Monografía: demostraciones extendidas,Potencial y cuotas exactas realizables,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,28,28,40,3,"Sea ahora un perfil que no satisface todas las cuotas. Si existe una carga deficitaria y un robot inactivo, incorporarlo reduce en uno y aumenta a lo sumo en . La desviación aumenta estrictamente . Si no existe robot inactivo, la identidad",6210dacf6e9a49a5204912b4a91427fe3a6cb65d828351895d467f3ff265061e,lo sumo en La desviación aumenta estrictamente Si no existe robot inactivo,fe0bf18056e803b0db0567ae5a417129e357af26b9bc01a300de38829e69cd66,False
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:32:p007,Monografía: demostraciones extendidas,Potencial y cuotas exactas realizables,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,32,32,57,5,"implica que un déficit en alguna carga debe coexistir con exceso en otra. Trasladar un robot desde la carga excedida a la deficitaria reduce en dos. La variación del coste pertenece a y la mejora vuelve a ser estricta. Si existe exceso sin déficit, retirar un robot redundante reduce y no aumenta . Ningún perfil inexacto es Nash.",6067dee32cf109c96e59f6cfc6951e6ba761ecfc7bb69ed19ee08737118e41b1,alguna carga debe coexistir con exceso en otra Trasladar un robot desde,ccaf6226de085368d150a7f27d03110285758389d5d1ffdf80830bc11de46112,False
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:34:p008,Monografía: demostraciones extendidas,Potencial y cuotas exactas realizables,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,34,34,63,4,"Recíprocamente, en un perfil con para toda carga, un robot asignado que pasa a inactividad crea una unidad de déficit y ahorra como máximo . Trasladarlo a otra carga crea una unidad de déficit y una de exceso, mientras que la entrada de un robot inactivo crea exceso. Como , ninguna desviación es rentable. Los Nash puros coinciden exactamente con los perfiles de cuotas correctas.",56b6e8565c5f6e13717f823251f22f302ab2ed381a0679a6930b03e40927a3e8,inactivo crea exceso Como ninguna desviación es rentable Los Nash puros coinciden,2d1014805cabe37f5f436a90d4cf907785a2610bdd85ec1d9bcd459b38f7c46e,True
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:36:p009,Monografía: demostraciones extendidas,Potencial y cuotas exactas realizables,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,36,36,46,3,"Cada mejora estricta aumenta y el espacio contiene perfiles, de modo que toda trayectoria de mejora termina. Un perfil inexacto admite una mejora y, por contradicción, queda excluido de los máximos globales. Sobre el conjunto exacto se cumple y maximizar equivale a minimizar el coste espacial.",54c1f16f0ac743e4448b4bec2ace464e2625f870f441867738e3d19209dc167b,termina Un perfil inexacto admite una mejora y por contradicción queda excluido,08c0e313d8aae3a33d19eda5a20b2dea2ae2e6755f5c42dd0ffdb4794af84552,True
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:39:p010,Monografía: demostraciones extendidas,Corolario de regulación estratégica realizable.,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,39,39,67,5,"Con cargas obligatorias, . Mientras , el perfil incumple alguna cuota y admite una mejora estricta por la proposición anterior. Una activación que revisa persistentemente a los robots con mejora incrementa en cada evento aceptado. La finitud del espacio obliga a alcanzar tras un número finito de revisiones. El corolario se restringe a esta dinámica de mejora estricta; Smith muestreado y el cierre QR bajo escasez se evalúan empíricamente.",394d877e8b41efd6773c22e226a4616438f8bd59a6e60d9159d352900ad6688a,obligatorias Mientras el perfil incumple alguna cuota y admite una mejora estricta,06b978ca817fdab89778655c7bc936d067874a68897167b0ef531d5e598e2b00,True
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:44:p011,Monografía: demostraciones extendidas,Escasez e incentivo de cuórum,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,44,44,20,1,"Bajo los supuestos de la Proposición , anula todos los términos de exceso y todos los robots activos satisfacen . Por consiguiente",96811ab4800895b40fec6d532b5f89d3d6a205cabbfd1d91e54569ba4af47f86,términos de exceso y todos los robots activos satisfacen Por consiguiente,74395b00133dddb5007620a9a0609dc6f11391baa31605bf7fd806e2c52cbf0d,False
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:48:p012,Monografía: demostraciones extendidas,Escasez e incentivo de cuórum,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,48,48,25,2,"que no depende de la distribución. El coste espacial todavía puede ordenar perfiles, pero el déficit lineal no contiene información sobre cuántas cargas quedan completas.",622c290dd3f489739787cfcf4420d9303ec5c011bfe33e751b6a1c2d622e1d69,pero el déficit lineal no contiene información sobre cuántas cargas quedan completas,f329d44da5859f7e2469681a4589a7a2953f15c0ea9a525bd04db29a277eb3fb,False
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:55:p013,Monografía: demostraciones extendidas,Escasez e incentivo de cuórum,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,55,55,28,3,"Todos los factores salvo son positivos y constantes respecto de . Los incrementos son, por tanto, estrictamente crecientes antes del cuórum. La saturación mediante hace nulo todo incremento posterior.",d21843f663008c6798c23c5f63423688551a58c520d17eb922f76a9206418460,estrictamente crecientes antes del cuórum La saturación mediante hace nulo todo incremento,eea2ec22c8da201bd72b377863aab5e7cb2a019b9a8d7d3ccbae7fdb3f405fc0,False
pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex:63:p014,Monografía: demostraciones extendidas,Escasez e incentivo de cuórum,pre-thesis/sections/source-snapshot/appendices/03-sp1-proofs.tex,63,63,33,3,para todo . El incentivo rompe la indiferencia del déficit lineal en este caso mínimo. Esta desigualdad no afirma que todo máximo local o toda trayectoria Smith seleccione globalmente el mejor subconjunto de cargas.,9fbcc7cb4989ddd085d169d840cfbe1f3822d354037ff13376c3acf590e01ae5,todo máximo local o toda trayectoria Smith seleccione globalmente el mejor subconjunto,218555cb43ff410a827a06170300d55a68dca8183b2fad2f3d89a327dfb6f480,True
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:4:p001,Monografía: demostraciones extendidas,Demostraciones complementarias de la etapa E2 (SP1),pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,4,4,47,3,"La alineación marginal de E2 se demuestra para preferencias continuas, umbrales positivos y una matriz de servicio fija durante cada decisión. El resultado identifica el gradiente del potencial con el pago marginal. El cierre entero, la mecánica y la ejecución vecinal discretizada se tratan mediante resultados independientes.",1e6bbf716a8ad161aefcdf11e9f084781962dc4993fea050be81a88ed3917e89,La alineación marginal de E2 se demuestra para preferencias continuas umbrales positivos,3ca37852b8b9fbcebd28b6216a977dd6e65dc07f0ae07ab7b80c07336f259622,True
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:26:p002,Monografía: demostraciones extendidas,Potencial de la puntuación marginal y frontera de integrabilidad,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,26,26,39,1,"Si , estas expresiones difieren y violan la condición de simetría necesaria para que el campo plano sea el gradiente de un potencial escalar dos veces diferenciable en esa región. Para la puntuación marginal, en cambio, ambas derivadas cruzadas valen",3b7adbec2bc0cd1708186d6f20c9901f4873fd81a77b8202f83d83c093ade866,esa región Para la puntuación marginal en cambio ambas derivadas cruzadas valen,cd83f5fdc409554c0e079119dd94381bf6bb3b372378674251eee98653b55357,False
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:31:p003,Monografía: demostraciones extendidas,Potencial de la puntuación marginal y frontera de integrabilidad,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,31,31,47,4,"La función es continua en . Su integral también es continua y diferenciable, aunque su segunda derivada cambie por tramos. El potencial de enlaza de forma continua las regiones y . En ambas regiones, y mediante la derivada correspondiente en la frontera, su gradiente coincide con la puntuación marginal.",74777359e2c27c7ea8b3ffaf23fefee5e1f698f65c4339c5d529d94afcfba058,integral también es continua y diferenciable aunque su segunda derivada cambie por,6eaeb391f7f8c104e8549f76cdeee7226b9381b14966d8bb8ea2be7863af5af1,False
pre-thesis/sections/source-snapshot/appendices/05-sp3-proofs.tex:4:p001,Monografía: demostraciones extendidas,Demostraciones complementarias de la etapa E3 (SP1),pre-thesis/sections/source-snapshot/appendices/05-sp3-proofs.tex,4,4,52,3,"El juego continuo de E3 fija la demanda, la geometría, los costes y los límites mientras evoluciona la preferencia sobre el símplex. Las restricciones lineales de ocupación definen el conjunto factible usado en la equivalencia KKT. El cierre entero, la guardia distribuida y la estabilidad de la carga corresponden a contratos posteriores.",e8934e01bf45d47c759022a0aace03092ea0cdcb31804c76cb4d469e1f6de0ed,evoluciona la preferencia sobre el símplex Las restricciones lineales de ocupación definen,42306097ccc42d5b1ffda8515565a41c61070a88a1326c1d0fc94996a3867d31,True
