paragraph_id,chapter,current_path,current_line,corpus,source_path,source_block,common_5grams,containment_current,jaccard,match_type,determination,current_excerpt,source_excerpt
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:30:p004,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,30,thesis,thesis/sections/mainmatter/07-conclusions.tex,6,31,0.469697,0.260504,LOW_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,Cargo combina las seis etapas mediante reglas propias del ejecutor y alcanzó una tasa de misión sin intersección carga--obstáculo durante el transporte. Las ablaciones de seguridad y reparación degradaron el éxito. Las variantes vecinal y p,Cargo combina las seis etapas mediante reglas propias del ejecutor y terminó 359/360 misiones sin intersección carga--obstáculo durante el transporte. Las ablaciones de seguridad y reparación redujeron el éxito en y . Con pérdida y retardo 
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:30:p004,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,30,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,273,3,0.045455,0.016393,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale",Cargo combina las seis etapas mediante reglas propias del ejecutor y alcanzó una tasa de misión sin intersección carga--obstáculo durante el transporte. Las ablaciones de seguridad y reparación degradaron el éxito. Las variantes vecinal y p,"Por qué esta arquitectura es más fuerte que un megajuego monolítico. Un único vector de decisión con assignment, wrench, route, time, collision y battery sería difícil de resolver distribuida y auditablemente. Separar contratos permite: • u"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:40:p005,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,40,snapshot,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,40,90,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"El objetivo general se cumple parcialmente. Se formalizan los contratos entre capas y se demuestra una composición funcional planar, pero no una arquitectura completamente distribuida ni la integración exacta de todos los mecanismos propues","El objetivo general se cumple parcialmente. Se formalizan los contratos entre capas y se demuestra una composición funcional planar, pero no una arquitectura completamente distribuida ni la integración exacta de todos los mecanismos propues"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:40:p005,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,40,thesis,thesis/sections/mainmatter/07-conclusions.tex,8,74,0.822222,0.732673,HIGH_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"El objetivo general se cumple parcialmente. Se formalizan los contratos entre capas y se demuestra una composición funcional planar, pero no una arquitectura completamente distribuida ni la integración exacta de todos los mecanismos propues","El objetivo general se cumple parcialmente. Se formalizan los contratos entre capas y se demuestra una composición funcional planar, pero no una arquitectura completamente distribuida ni la integración exacta de todos los mecanismos propues"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:49:p006,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,49,snapshot,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,49,81,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"OE5 se cumple como demostrador de compatibilidad funcional: reúne las seis etapas previstas, declara sus diferencias frente a las etapas de SP1--SP2 y emplea ablaciones para los bloques de seguridad y reparación. No demuestra que las garant","OE5 se cumple como demostrador de compatibilidad funcional: reúne las seis etapas previstas, declara sus diferencias frente a las etapas de SP1--SP2 y emplea ablaciones para los bloques de seguridad y reparación. No demuestra que las garant"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:49:p006,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,49,thesis,thesis/sections/mainmatter/07-conclusions.tex,9,59,0.728395,0.536364,MODERATE_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"OE5 se cumple como demostrador de compatibilidad funcional: reúne las seis etapas previstas, declara sus diferencias frente a las etapas de SP1--SP2 y emplea ablaciones para los bloques de seguridad y reparación. No demuestra que las garant","OE5 se cumple como demostrador de compatibilidad funcional: reúne las seis etapas previstas, declara sus diferencias frente a las etapas de SP1--SP2 y emplea ablaciones para los bloques de seguridad y reparación. No demuestra que las garant"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:60:p007,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,60,snapshot,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,60,35,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,RQ1. Recursos y penalización suficientes permiten cuotas exactas; la escasez exige selección todo-o-nada. El contraste específico de QR queda fuera del cuerpo activo. La contribución marginal mejora la alineación sin heredar optimalidad soc,RQ1. Recursos y penalización suficientes permiten cuotas exactas; la escasez exige selección todo-o-nada. El contraste específico de QR queda fuera del cuerpo activo. La contribución marginal mejora la alineación sin heredar optimalidad soc
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:60:p007,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,60,thesis,thesis/sections/mainmatter/07-conclusions.tex,11,15,0.428571,0.3125,LOW_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,RQ1. Recursos y penalización suficientes permiten cuotas exactas; la escasez exige selección todo-o-nada. El contraste específico de QR queda fuera del cuerpo activo. La contribución marginal mejora la alineación sin heredar optimalidad soc,RQ1. Recursos y penalización suficientes permiten un cierre realizable; la escasez exige selección todo-o-nada y QR. La contribución marginal mejora la alineación sin heredar optimalidad social ni ejecución vecinal completa.
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:65:p008,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,65,snapshot,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,65,36,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"RQ2. El acoplamiento entre decisión y movimiento fue operativo, pero el contraste temporal no sustentó una aceleración. La mensajería vecinal mantuvo la ejecución en el régimen degradado ensayado, aunque el registro global impide atribuir e","RQ2. El acoplamiento entre decisión y movimiento fue operativo, pero el contraste temporal no sustentó una aceleración. La mensajería vecinal mantuvo la ejecución en el régimen degradado ensayado, aunque el registro global impide atribuir e"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:65:p008,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,65,thesis,thesis/sections/mainmatter/07-conclusions.tex,12,25,0.694444,0.5,MODERATE_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"RQ2. El acoplamiento entre decisión y movimiento fue operativo, pero el contraste temporal no sustentó una aceleración. La mensajería vecinal mantuvo la ejecución en el régimen degradado ensayado, aunque el registro global impide atribuir e","RQ2. El acoplamiento entre decisión y movimiento fue operativo, pero no aceleró la misión: efecto s, IC del 95\,% y . La mensajería vecinal mantuvo la ejecución en el régimen degradado ensayado, aunque el registro global impide atribuir el "
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:70:p009,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,70,snapshot,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,70,19,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,RQ3. La factibilidad física exige ; cardinalidad y servicio no son certificados mecánicos. El QP evaluado es planar y supone contactos y demanda conocidos.,RQ3. La factibilidad física exige ; cardinalidad y servicio no son certificados mecánicos. El QP evaluado es planar y supone contactos y demanda conocidos.
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:70:p009,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,70,thesis,thesis/sections/mainmatter/07-conclusions.tex,13,19,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,RQ3. La factibilidad física exige ; cardinalidad y servicio no son certificados mecánicos. El QP evaluado es planar y supone contactos y demanda conocidos.,RQ3. La factibilidad física exige ; cardinalidad y servicio no son certificados mecánicos. El QP evaluado es planar y supone contactos y demanda conocidos.
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:75:p010,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,75,snapshot,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,75,42,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,RQ4. La etapa de reparación de SP2 restauró una fracción de los certificados estáticos recuperables; Cargo alcanzó en el escenario con fallo al continuar con reemplazo. La batería solo se modeló como disponibilidad en la etapa heterogénea d,RQ4. La etapa de reparación de SP2 restauró una fracción de los certificados estáticos recuperables; Cargo alcanzó en el escenario con fallo al continuar con reemplazo. La batería solo se modeló como disponibilidad en la etapa heterogénea d
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:75:p010,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,75,thesis,thesis/sections/mainmatter/07-conclusions.tex,14,19,0.452381,0.22619,LOW_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,RQ4. La etapa de reparación de SP2 restauró una fracción de los certificados estáticos recuperables; Cargo alcanzó en el escenario con fallo al continuar con reemplazo. La batería solo se modeló como disponibilidad en la etapa heterogénea d,"RQ4. La etapa de reparación de SP2 restauró 360/360 certificados estáticos recuperables; Cargo, 89/90 mundos con fallo al continuar con reemplazo. La red ensayada toleró pérdida y retardo de hasta dos eventos. La batería solo se modeló como"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:82:p011,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,82,snapshot,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,82,44,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"RQ5. En el catálogo activo de SP3, el juego contabilizó mensajes por mundo y la reserva recuperó puntos porcentuales de entrega frente a su ablación. El coste observado combina mensajes y CPU; no caracteriza escala de red ni incluye por com","RQ5. En el catálogo activo de SP3, el juego contabilizó mensajes por mundo y la reserva recuperó puntos porcentuales de entrega frente a su ablación. El coste observado combina mensajes y CPU; no caracteriza escala de red ni incluye por com"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:82:p011,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,82,thesis,thesis/sections/mainmatter/07-conclusions.tex,15,7,0.159091,0.09589,LOW_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"RQ5. En el catálogo activo de SP3, el juego contabilizó mensajes por mundo y la reserva recuperó puntos porcentuales de entrega frente a su ablación. El coste observado combina mensajes y CPU; no caracteriza escala de red ni incluye por com","RQ5. Retransmitir añadió mensajes por agente y mejoró la tasa libre de conflictos, sin conservar calidad a gran escala. El coste observado combina mensajes, CPU y pérdida de calidad; no incluye por completo el tráfico del registro global de"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:120:p012,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,120,snapshot,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,120,89,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"No existe una función de Lyapunov común para el sistema híbrido. El modelo usa carga planar, pose conocida, contactos fijos y fuerzas acotadas; omite soporte vertical, fricción 3D, deslizamiento, percepción y tracción rueda--suelo. Cargo co","No existe una función de Lyapunov común para el sistema híbrido. El modelo usa carga planar, pose conocida, contactos fijos y fuerzas acotadas; omite soporte vertical, fricción 3D, deslizamiento, percepción y tracción rueda--suelo. Cargo co"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:120:p012,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,120,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/07-conclusions.tex,30,7,0.078652,0.048611,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","No existe una función de Lyapunov común para el sistema híbrido. El modelo usa carga planar, pose conocida, contactos fijos y fuerzas acotadas; omite soporte vertical, fricción 3D, deslizamiento, percepción y tracción rueda--suelo. Cargo co",Las limitaciones formales proceden de la composición. Cada teorema conserva sus propios supuestos y no existe una función de Lyapunov común para el sistema híbrido completo. La relación potencial cubre decisiones o juegos concretos; la esta
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:120:p012,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,120,thesis,thesis/sections/mainmatter/07-conclusions.tex,21,47,0.52809,0.313333,MODERATE_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"No existe una función de Lyapunov común para el sistema híbrido. El modelo usa carga planar, pose conocida, contactos fijos y fuerzas acotadas; omite soporte vertical, fricción 3D, deslizamiento, percepción y tracción rueda--suelo. Cargo co","No existe una función de Lyapunov común para el sistema híbrido. El modelo usa carga planar, pose conocida, contactos fijos, fuerzas acotadas y reconstrucción rígida tras el acoplamiento. Omite soporte vertical, fricción tridimensional, des"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:120:p012,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,120,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1716,7,0.078652,0.039326,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","No existe una función de Lyapunov común para el sistema híbrido. El modelo usa carga planar, pose conocida, contactos fijos y fuerzas acotadas; omite soporte vertical, fricción 3D, deslizamiento, percepción y tracción rueda--suelo. Cargo co",7.5. Limitaciones Las limitaciones formales proceden de la composición. Cada teorema conserva sus propios supuestos y no existe una función de Lyapunov común para el sistema híbrido completo. La relación potencial cubre decisiones o juegos 
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:124:p013,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,124,snapshot,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,124,97,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Primero deben sustituirse las reglas empíricas de Cargo por los mecanismos de SP1--SP2 que se pretendan reclamar como integrados y repetirse sus ablaciones. Una planta física independiente deberá incorporar fricción, agarre, saturación, inc","Primero deben sustituirse las reglas empíricas de Cargo por los mecanismos de SP1--SP2 que se pretendan reclamar como integrados y repetirse sus ablaciones. Una planta física independiente deberá incorporar fricción, agarre, saturación, inc"
pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex:124:p013,7. Conclusiones,pre-thesis/sections/source-snapshot/mainmatter/07-conclusions.tex,124,thesis,thesis/sections/mainmatter/07-conclusions.tex,23,14,0.14433,0.061947,LOW_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Primero deben sustituirse las reglas empíricas de Cargo por los mecanismos de SP1--SP2 que se pretendan reclamar como integrados y repetirse sus ablaciones. Una planta física independiente deberá incorporar fricción, agarre, saturación, inc",La primera prioridad metodológica es sustituir en el demostrador las reglas empíricas por los mecanismos de SP1--SP2 que se quieran reclamar como integrados y repetir sus ablaciones. La validación posterior requiere una planta física indepe
pre-thesis/sections/thesis-appendices.tex:46:p005,Anexos,pre-thesis/sections/thesis-appendices.tex,46,snapshot,pre-thesis/sections/source-snapshot/appendices/07-sp6-proofs.tex,25,12,0.193548,0.162162,LOW_OVERLAP,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Recíprocamente, en una coalición factible mínima por inclusión, el ingreso de un robot externo modifica en . La salida de un miembro crea un déficit al menos y produce una variación no mayor que . No hay otra desviación binaria; el perfil e","La positividad de los costes hace mínima por inclusión a toda solución factible de coste mínimo. Por la igualdad anterior pertenece al conjunto de Nash, de modo que ."
pre-thesis/sections/thesis-appendices.tex:46:p005,Anexos,pre-thesis/sections/thesis-appendices.tex,46,thesis,thesis/sections/appendices/07-sp6-proofs.tex,25,12,0.193548,0.136364,LOW_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Recíprocamente, en una coalición factible mínima por inclusión, el ingreso de un robot externo modifica en . La salida de un miembro crea un déficit al menos y produce una variación no mayor que . No hay otra desviación binaria; el perfil e","La positividad de los costes hace mínima por inclusión a toda solución factible de coste mínimo. Por la igualdad anterior pertenece al conjunto de Nash, de modo que . En el contraejemplo de la Sección , el cociente del peor Nash diverge y e"
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:4:p001,Anexos,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,4,snapshot,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,4,43,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La alineación marginal de E2 se demuestra para preferencias continuas, umbrales positivos y una matriz de servicio fija durante cada decisión. El resultado identifica el gradiente del potencial con el pago marginal. El cierre entero, la mec","La alineación marginal de E2 se demuestra para preferencias continuas, umbrales positivos y una matriz de servicio fija durante cada decisión. El resultado identifica el gradiente del potencial con el pago marginal. El cierre entero, la mec"
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:4:p001,Anexos,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,4,thesis,thesis/sections/appendices/04-sp2-proofs.tex,2,43,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"La alineación marginal de E2 se demuestra para preferencias continuas, umbrales positivos y una matriz de servicio fija durante cada decisión. El resultado identifica el gradiente del potencial con el pago marginal. El cierre entero, la mec","La alineación marginal de E2 se demuestra para preferencias continuas, umbrales positivos y una matriz de servicio fija durante cada decisión. El resultado identifica el gradiente del potencial con el pago marginal. El cierre entero, la mec"
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:26:p002,Anexos,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,26,snapshot,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,26,35,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Si , estas expresiones difieren y violan la condición de simetría necesaria para que el campo plano sea el gradiente de un potencial escalar dos veces diferenciable en esa región. Para la puntuación marginal, en cambio, ambas derivadas cruz","Si , estas expresiones difieren y violan la condición de simetría necesaria para que el campo plano sea el gradiente de un potencial escalar dos veces diferenciable en esa región. Para la puntuación marginal, en cambio, ambas derivadas cruz"
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:26:p002,Anexos,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,26,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/appendices/04-sp2-proofs.tex,7,35,1.0,1.0,EXACT_OR_CONTAINED,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","Si , estas expresiones difieren y violan la condición de simetría necesaria para que el campo plano sea el gradiente de un potencial escalar dos veces diferenciable en esa región. Para la puntuación marginal, en cambio, ambas derivadas cruz","Si , estas expresiones difieren y violan la condición de simetría necesaria para que el campo plano sea el gradiente de un potencial escalar dos veces diferenciable en esa región. Para la puntuación marginal, en cambio, ambas derivadas cruz"
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:26:p002,Anexos,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,26,thesis,thesis/sections/appendices/04-sp2-proofs.tex,7,35,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Si , estas expresiones difieren y violan la condición de simetría necesaria para que el campo plano sea el gradiente de un potencial escalar dos veces diferenciable en esa región. Para la puntuación marginal, en cambio, ambas derivadas cruz","Si , estas expresiones difieren y violan la condición de simetría necesaria para que el campo plano sea el gradiente de un potencial escalar dos veces diferenciable en esa región. Para la puntuación marginal, en cambio, ambas derivadas cruz"
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:31:p003,Anexos,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,31,snapshot,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,31,43,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La función es continua en . Su integral también es continua y diferenciable, aunque su segunda derivada cambie por tramos. El potencial de enlaza de forma continua las regiones y . En ambas regiones, y mediante la derivada correspondiente e","La función es continua en . Su integral también es continua y diferenciable, aunque su segunda derivada cambie por tramos. El potencial de enlaza de forma continua las regiones y . En ambas regiones, y mediante la derivada correspondiente e"
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:31:p003,Anexos,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,31,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/appendices/04-sp2-proofs.tex,8,26,0.604651,0.376812,MODERATE_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","La función es continua en . Su integral también es continua y diferenciable, aunque su segunda derivada cambie por tramos. El potencial de enlaza de forma continua las regiones y . En ambas regiones, y mediante la derivada correspondiente e","La función es continua en . Su integral también es continua y diferenciable, aunque su segunda derivada cambie por tramos. En consecuencia, el potencial de enlaza de forma continua las regiones y , y su gradiente coincide con la puntuación "
pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex:31:p003,Anexos,pre-thesis/sections/source-snapshot/appendices/04-sp2-proofs.tex,31,thesis,thesis/sections/appendices/04-sp2-proofs.tex,8,43,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"La función es continua en . Su integral también es continua y diferenciable, aunque su segunda derivada cambie por tramos. El potencial de enlaza de forma continua las regiones y . En ambas regiones, y mediante la derivada correspondiente e","La función es continua en . Su integral también es continua y diferenciable, aunque su segunda derivada cambie por tramos. El potencial de enlaza de forma continua las regiones y . En ambas regiones, y mediante la derivada correspondiente e"
pre-thesis/sections/sp1-wrench-proofs-condensed.tex:10:p002,Otro,pre-thesis/sections/sp1-wrench-proofs-condensed.tex,10,snapshot,pre-thesis/sections/source-snapshot/appendices/05-sp3-proofs.tex,7,5,0.104167,0.049505,LOW_OVERLAP,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"El reparto regularizado es admisible. Por la definición del mínimo puro, , de modo que aceptar con implica factibilidad pura. La conversa falla: para , y , el reparto tiene residual cero, mientras el regularizado es y su residual . Esto dem","El minimizador regularizado de es admisible. Por definición del mínimo del residual puro, ; así, implica que existe un reparto admisible dentro de la tolerancia. La conversa puede fallar: con , dominio y , el reparto tiene residual cero, mi"
pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex:4:p001,Anexos,pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex,4,snapshot,pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex,4,36,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"E4 aporta dos resultados con dominios distintos. El juego de vivacidad posee convexidad fuerte para una instantánea congelada. El servolazo planar disipa energía mientras permanece el contacto modelado; la conmutación, la actualización rece","E4 aporta dos resultados con dominios distintos. El juego de vivacidad posee convexidad fuerte para una instantánea congelada. El servolazo planar disipa energía mientras permanece el contacto modelado; la conmutación, la actualización rece"
pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex:4:p001,Anexos,pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex,4,thesis,thesis/sections/appendices/06-sp4-proofs.tex,2,36,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"E4 aporta dos resultados con dominios distintos. El juego de vivacidad posee convexidad fuerte para una instantánea congelada. El servolazo planar disipa energía mientras permanece el contacto modelado; la conmutación, la actualización rece","E4 aporta dos resultados con dominios distintos. El juego de vivacidad posee convexidad fuerte para una instantánea congelada. El servolazo planar disipa energía mientras permanece el contacto modelado; la conmutación, la actualización rece"
pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex:15:p002,Anexos,pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex,15,snapshot,pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex,15,36,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"El coste escalar del robot en conserva el término de congestión completo, pero solo incluye el coste lineal y la regularización propios. Para cualquier desviación unilateral factible , los términos lineales y cuadráticos de los demás robots","El coste escalar del robot en conserva el término de congestión completo, pero solo incluye el coste lineal y la regularización propios. Para cualquier desviación unilateral factible , los términos lineales y cuadráticos de los demás robots"
pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex:15:p002,Anexos,pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex,15,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/appendices/06-sp4-proofs.tex,5,36,1.0,1.0,EXACT_OR_CONTAINED,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","El coste escalar del robot en conserva el término de congestión completo, pero solo incluye el coste lineal y la regularización propios. Para cualquier desviación unilateral factible , los términos lineales y cuadráticos de los demás robots","El coste escalar del robot en conserva el término de congestión completo, pero solo incluye el coste lineal y la regularización propios. Para cualquier desviación unilateral factible , los términos lineales y cuadráticos de los demás robots"
pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex:15:p002,Anexos,pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex,15,thesis,thesis/sections/appendices/06-sp4-proofs.tex,5,36,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"El coste escalar del robot en conserva el término de congestión completo, pero solo incluye el coste lineal y la regularización propios. Para cualquier desviación unilateral factible , los términos lineales y cuadráticos de los demás robots","El coste escalar del robot en conserva el término de congestión completo, pero solo incluye el coste lineal y la regularización propios. Para cualquier desviación unilateral factible , los términos lineales y cuadráticos de los demás robots"
pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex:25:p003,Anexos,pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex,25,snapshot,pre-thesis/sections/source-snapshot/appendices/06-sp4-proofs.tex,25,31,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"por lo que el negativo del gradiente, más el precio compartido, coincide con el pago de . El precio es el multiplicador común de la restricción compartida y no altera la identidad del juego sin restricciones.","por lo que el negativo del gradiente, más el precio compartido, coincide con el pago de . El precio es el multiplicador común de la restricción compartida y no altera la identidad del juego sin restricciones."
