candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url
CA67F4A24FE20,Autonomous aerial robotics for package delivery: A technical review,autonomous aerial robotics for package delivery a technical review,Jack Saunders; Sajad Saeedi; Wenbin Li,jack saunders; sajad saeedi; wenbin li,2023,Journal of Field Robotics,10.1002/rob.22231,10.1002/rob.22231,,,openalex:https://openalex.org/W4385271034,openalex,openalex,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,83,openalex,2026-09-13T23:43:15.511812+00:00,unique,unique,,,openalex,https://openalex.org/W4385271034,F09,primary,https://doi.org/10.1002/rob.22231,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/rob.22231
C1F40E7C22336,The Robot Makers,the robot makers,Bohkyung Chun; Heather Knight,bohkyung chun; heather knight,2020,ACM Transactions on Human-Robot Interaction,10.1145/3377343,10.1145/3377343,,,openalex:https://openalex.org/W3037664182,openalex,openalex,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,40,openalex,2026-09-13T23:43:15.511827+00:00,unique,unique,,,openalex,https://openalex.org/W3037664182,F09,primary,https://doi.org/10.1145/3377343,https://dl.acm.org/doi/pdf/10.1145/3377343
C01E2CB55A1F9,"Integrated optimization of timetable, bus formation, and vehicle scheduling in autonomous modular public transport systems",integrated optimization of timetable bus formation and vehicle scheduling in autonomous modular public transport systems,Zhengke Liu; Gonçalo Homem de Almeida Correia; Zhenliang Ma; Zhenliang Ma; Shen Li; Xiaolei Ma,zhengke liu; gonçalo homem de almeida correia; zhenliang ma; zhenliang ma; shen li; xiaolei ma,2023,Transportation Research Part C Emerging Technologies,10.1016/j.trc.2023.104306,10.1016/j.trc.2023.104306,,,openalex:https://openalex.org/W4386041855,openalex,openalex,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,61,openalex,2026-09-13T23:43:15.511856+00:00,unique,unique,,,openalex,https://openalex.org/W4386041855,F09,primary,https://doi.org/10.1016/j.trc.2023.104306,https://www.sciencedirect.com/science/article/pii/S0968090X23002954
CFADBA51802FE,Warehousing in the e-commerce era: A survey,warehousing in the e commerce era a survey,Nils Boysen; René de Koster; Felix Weidinger,nils boysen; rené de koster; felix weidinger,2018,European Journal of Operational Research,10.1016/j.ejor.2018.08.023,10.1016/j.ejor.2018.08.023,,,openalex:https://openalex.org/W2888729493,openalex,openalex,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,672,openalex,2026-09-13T23:43:15.511875+00:00,unique,unique,,,openalex,https://openalex.org/W2888729493,F09,primary,https://doi.org/10.1016/j.ejor.2018.08.023,https://pure.eur.nl/en/publications/8069ee3b-149a-4d8c-8ddf-5d4dffcb6b0e
C6066514158E9,A novel autonomous self-assembly distributed swarm flying robot,a novel autonomous self assembly distributed swarm flying robot,Hongxing Wei; Ning Li; Miao Liu; Jindong Tan,hongxing wei; ning li; miao liu; jindong tan,2013,Chinese Journal of Aeronautics,10.1016/j.cja.2013.04.005,10.1016/j.cja.2013.04.005,,,openalex:https://openalex.org/W2004720465,openalex,openalex,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,22,openalex,2026-09-13T23:43:15.511896+00:00,unique,unique,,,openalex,https://openalex.org/W2004720465,F09,primary,https://doi.org/10.1016/j.cja.2013.04.005,https://www.sciencedirect.com/science/article/pii/S1000936113000563/pdf
C9C2A829AA1E2,Efficient multi-robot path planning in real environments: a centralized coordination system,efficient multi robot path planning in real environments a centralized coordination system,Diogo Matos; Pedro Costa; Héber Sobreira; António Valente; José Lima,diogo matos; pedro costa; héber sobreira; antónio valente; josé lima,2024,International Journal of Intelligent Robotics and Applications,10.1007/s41315-024-00378-3,10.1007/s41315-024-00378-3,,,openalex:https://openalex.org/W4402508308,openalex,openalex,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,26,openalex,2026-09-13T23:43:15.511921+00:00,unique,unique,,,openalex,https://openalex.org/W4402508308,F09,primary,https://doi.org/10.1007/s41315-024-00378-3,https://link.springer.com/content/pdf/10.1007/s41315-024-00378-3.pdf
CDCA67857F762,"Unmanned aerial vehicles (UAVs): practical aspects, applications, open challenges, security issues, and future trends",unmanned aerial vehicles uavs practical aspects applications open challenges security issues and future trends,Syed Agha Hassnain Mohsan; Nawaf Qasem Hamood Othman; Yanlong Li; Mohammed H. Alsharif; Muhammad Asghar Khan,syed agha hassnain mohsan; nawaf qasem hamood othman; yanlong li; mohammed h. alsharif; muhammad asghar khan,2023,Intelligent Service Robotics,10.1007/s11370-022-00452-4,10.1007/s11370-022-00452-4,,,openalex:https://openalex.org/W4316506832,openalex,openalex,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1043,openalex,2026-09-13T23:43:15.511948+00:00,unique,unique,,,openalex,https://openalex.org/W4316506832,F09,primary,https://doi.org/10.1007/s11370-022-00452-4,https://link.springer.com/content/pdf/10.1007/s11370-022-00452-4.pdf
C37419C4CB07A,Heterogeneous Multi-Robot Collaboration for Coverage Path Planning in Partially Known Dynamic Environments,heterogeneous multi robot collaboration for coverage path planning in partially known dynamic environments,Gabriel G. R. de Castro; Tatiana M. B. Santos; Fabio Andrade; José Lima; Diego B. Haddad; Leonardo de Mello Honório; Milena F. Pinto,gabriel g. r. de castro; tatiana m. b. santos; fabio andrade; josé lima; diego b. haddad; leonardo de mello honório; milena f. pinto,2024,Machines,10.3390/machines12030200,10.3390/machines12030200,,,openalex:https://openalex.org/W4392917887,openalex,openalex,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,30,openalex,2026-09-13T23:43:15.511977+00:00,unique,unique,,,openalex,https://openalex.org/W4392917887,F09,primary,https://doi.org/10.3390/machines12030200,https://www.mdpi.com/2075-1702/12/3/200/pdf?version=1710754792
C7FAE40D44DC1,Multi-robot formations for area coverage in space applications,multi robot formations for area coverage in space applications,"Leitner, Juergen","leitner, juergen",2009,QUT ePrints (Queensland University of Technology),10.71910/supsi.5257,10.71910/supsi.5257,,,openalex:https://openalex.org/W2148478570,openalex,openalex,F09:primary,metadata_verified,metadata_verified,not_evidence,pending,,,10,openalex,2026-09-13T23:43:15.511995+00:00,unique,unique,,,openalex,https://openalex.org/W2148478570,F09,primary,https://doi.org/10.71910/supsi.5257,https://eprints.qut.edu.au/200135/1/59436962.pdf
C6F3D7C50D4EA,Holonic multi-agent systems,holonic multi agent systems,"Christian Gerber; Siekmann, Jörg; Gero Vierke","christian gerber; siekmann, jörg; gero vierke",1999,OpenGrey (Institut de l'Information Scientifique et Technique),10.22028/d291-24979,10.22028/d291-24979,,,openalex:https://openalex.org/W1657007773,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,109,openalex,2026-09-13T23:43:15.531418+00:00,unique,unique,,,openalex,https://openalex.org/W1657007773,F09,foundational,https://doi.org/10.22028/d291-24979,https://doi.org/10.22028/d291-24979
CF197E8AB222B,Interaction and Intelligent Behavior.,interaction and intelligent behavior,Maja J. Matarić,maja j. matarić,1994,,10.21236/ada290049,10.21236/ada290049,,,openalex:https://openalex.org/W1504506037,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,386,openalex,2026-09-13T23:43:15.531470+00:00,unique,unique,,,openalex,https://openalex.org/W1504506037,F09,foundational,https://doi.org/10.21236/ada290049,https://dspace.mit.edu/bitstream/1721.1/7343/2/AITR-1495.pdf
C9A762636F040,Learning and Co-operation in Mobile Multi-Robot Systems,learning and co operation in mobile multi robot systems,Alexis Kirke,alexis kirke,1997,PEARL (University of Plymouth),10.24382/4252,10.24382/4252,,,openalex:https://openalex.org/W1710351639,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,3,openalex,2026-09-13T23:43:15.531502+00:00,unique,unique,,,openalex,https://openalex.org/W1710351639,F09,foundational,https://doi.org/10.24382/4252,http://hdl.handle.net/10026.1/657
CA6C122A8171C,Spinoff 1976: A Bicentennial Report,spinoff 1976 a bicentennial report,Neii P. Ruzic,neii p. ruzic,1976,Scholarly Commons (Embry–Riddle Aeronautical University),,,,,openalex:https://openalex.org/W2966939738,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,3,openalex,2026-09-13T23:43:15.531549+00:00,unique,unique,,,openalex,https://openalex.org/W2966939738,F09,foundational,https://openalex.org/W2966939738,https://commons.erau.edu/space-congress-proceedings/proceedings-1976-13th/session-2/1
C82383FD38C49,"Microgravity: A Teacher's Guide With Activities in Science, Mathematics, and Technology",microgravity a teacher s guide with activities in science mathematics and technology,Melissa J. B. Rogers; Gregory L. Vogt; Michael J. Wargo,melissa j. b. rogers; gregory l. vogt; michael j. wargo,1997,NASA STI Repository (National Aeronautics and Space Administration),,,,,openalex:https://openalex.org/W1583690260,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,9,openalex,2026-09-13T23:43:15.531615+00:00,unique,unique,,,openalex,https://openalex.org/W1583690260,F09,foundational,https://openalex.org/W1583690260,http://hdl.handle.net/2060/19980007787
CB14F41FD744B,Flexible specialization and the case of the remanufacturing industry in the Lower Mainland of British Columbia,flexible specialization and the case of the remanufacturing industry in the lower mainland of british columbia,Kevin G. Rees,kevin g. rees,1993,Summit (Simon Fraser University),,,,,openalex:https://openalex.org/W90744453,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,2,openalex,2026-09-13T23:43:15.531678+00:00,unique,unique,,,openalex,https://openalex.org/W90744453,F09,foundational,https://openalex.org/W90744453,https://summit.sfu.ca/_flysystem/fedora/sfu_migrate/5733/b15248513.pdf
CDF214A6C1D45,Modelling and Planning for Sensor Based Intelligent Robot Systems (Dagstuhl Seminar 9636),modelling and planning for sensor based intelligent robot systems dagstuhl seminar 9636,Horst Bunke; Robert C. Bolles; Hartmut Noltemeier,horst bunke; robert c. bolles; hartmut noltemeier,1996,DROPS (Schloss Dagstuhl – Leibniz Center for Informatics),10.4230/dagsemrep.154,10.4230/dagsemrep.154,,,openalex:https://openalex.org/W3204966482,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.531714+00:00,unique,unique,,,openalex,https://openalex.org/W3204966482,F09,foundational,https://doi.org/10.4230/dagsemrep.154,https://drops.dagstuhl.de/storage/15dagstuhl-seminar-reports/1996/DagSemRep.154/DagSemRep.154.pdf
CE3DD55043FF2,OAST Space Theme Workshop 1976,oast space theme workshop 1976,S. R. Sadin,s. r. sadin,1977,NASA STI Repository (National Aeronautics and Space Administration),,,,,openalex:https://openalex.org/W848579889,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,2,openalex,2026-09-13T23:43:15.531772+00:00,unique,unique,,,openalex,https://openalex.org/W848579889,F09,foundational,https://openalex.org/W848579889,https://ntrs.nasa.gov/api/citations/19770014163/downloads/19770014163.pdf
C784842EE113D,Proceedings of the 1987 international decommissioning symposium,proceedings of the 1987 international decommissioning symposium,G.A. Tarcza,g.a. tarcza,1987,University of North Texas Digital Library (University of North Texas),,,,,openalex:https://openalex.org/W2070306407,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,7,openalex,2026-09-13T23:43:15.531825+00:00,unique,unique,,,openalex,https://openalex.org/W2070306407,F09,foundational,https://openalex.org/W2070306407,https://digital.library.unt.edu/ark:/67531/metadc1114409/
CC3027A0233AC,Proceedings of the 1987 Exclusive Economic Zone symposium on mapping and research; planning for the next 10 years,proceedings of the 1987 exclusive economic zone symposium on mapping and research planning for the next 10 years,M Lockwood; Bonnie A. McGregor,m lockwood; bonnie a. mcgregor,1988,U.S. Geological Survey circular/U.S. Geological Survey Circular,10.3133/cir1018,10.3133/cir1018,,,openalex:https://openalex.org/W189392138,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,2,openalex,2026-09-13T23:43:15.531866+00:00,unique,unique,,,openalex,https://openalex.org/W189392138,F09,foundational,https://doi.org/10.3133/cir1018,https://pubs.usgs.gov/circ/1988/1018/report.pdf
C4E1B852EAECA,"Space Station Technology, 1983",space station technology 1983,Robert L. Wright; Craig Mays,robert l. wright; craig mays,1984,NASA STI Repository (National Aeronautics and Space Administration),,,,,openalex:https://openalex.org/W1568198107,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,2,openalex,2026-09-13T23:43:15.531912+00:00,unique,unique,,,openalex,https://openalex.org/W1568198107,F09,foundational,https://openalex.org/W1568198107,http://hdl.handle.net/2060/19840010209
C4AABA3B22027,Agent Oriented Approaches in Distributed Modeling and Simulation: Challenges and Methodologies (Dagstuhl Seminar 99271),agent oriented approaches in distributed modeling and simulation challenges and methodologies dagstuhl seminar 99271,Paul A. Fishwick; Adelinde M. Uhrmacher; Bernard Zeigler,paul a. fishwick; adelinde m. uhrmacher; bernard zeigler,1999,DROPS (Schloss Dagstuhl – Leibniz Center for Informatics),10.4230/dagsemrep.245,10.4230/dagsemrep.245,,,openalex:https://openalex.org/W3203569560,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.531953+00:00,unique,unique,,,openalex,https://openalex.org/W3203569560,F09,foundational,https://doi.org/10.4230/dagsemrep.245,https://drops.dagstuhl.de/storage/15dagstuhl-seminar-reports/1999/DagSemRep.245/DagSemRep.245.pdf
CC8D19E9FAF9D,"Ocean sciences and national security. Report of the Committee on Science and Astronautics, U.S. House of Representatives, Eighty-sixth Congress, second session",ocean sciences and national security report of the committee on science and astronautics u s house of representatives eighty sixth congress second session,United States.; United States.,united states.; united states.,1960,,10.5962/bhl.title.16968,10.5962/bhl.title.16968,,,openalex:https://openalex.org/W4251516155,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,1,openalex,2026-09-13T23:43:15.532000+00:00,unique,unique,,,openalex,https://openalex.org/W4251516155,F09,foundational,https://doi.org/10.5962/bhl.title.16968,https://www.biodiversitylibrary.org/itempdf/56129
CA9C75209BBD6,The Chinese conundrum -- an international space policy game involving a Chinese mission for a permanent lunar base.,the chinese conundrum an international space policy game involving a chinese mission for a permanent lunar base,"Sean Michael Cooper; Bryant, Shaughn Howey","sean michael cooper; bryant, shaughn howey",1999,Digital WPI,,,,,openalex:https://openalex.org/W2952230709,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532066+00:00,unique,unique,,,openalex,https://openalex.org/W2952230709,F09,foundational,https://openalex.org/W2952230709,https://digitalcommons.wpi.edu/iqp-all/4100
C73EFD192A202,Stationary charged dust distribution in axially symmetric fields,stationary charged dust distribution in axially symmetric fields,Rampada Misra; Deo Bhushan Pandey; D. C. Srivastava,rampada misra; deo bhushan pandey; d. c. srivastava,1973,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),,,,,openalex:https://openalex.org/W36616782,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532114+00:00,unique,unique,,,openalex,https://openalex.org/W36616782,F09,foundational,https://openalex.org/W36616782,
C9F46EDB1034B,"Creative custom-built automobile center Bridgeport, Connecticut",creative custom built automobile center bridgeport connecticut,Ahmad Zulkiflee Zainal Abidin,ahmad zulkiflee zainal abidin,1990,ThinkTech (Texas Tech University),,,,,openalex:https://openalex.org/W2261586322,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532150+00:00,unique,unique,,,openalex,https://openalex.org/W2261586322,F09,foundational,https://openalex.org/W2261586322,http://hdl.handle.net/2346/62562
C0387E24CEFAC,Systems Engineering and Informatics Institute annual report 1994. EUR 16286 EN,systems engineering and informatics institute annual report 1994 eur 16286 en,,,1994,Archive of European Integration (AEI) (University of Pittsburgh),,,,,openalex:https://openalex.org/W7209959147,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532192+00:00,unique,unique,,,openalex,https://openalex.org/W7209959147,F09,foundational,https://openalex.org/W7209959147,http://aei.pitt.edu/87984/1/Informatics.1994.pdf
C34AECDD85ACA,"Co-operation between European space research institutes. Assembly of Western European Union Fortieth Ordinary Session (Second Part) Document 1434, 9th November 1994",co operation between european space research institutes assembly of western european union fortieth ordinary session second part document 1434 9th november 1994,Galley,galley,1994,Archive of European Integration (AEI) (University of Pittsburgh),,,,,openalex:https://openalex.org/W2730119643,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532255+00:00,unique,unique,,,openalex,https://openalex.org/W2730119643,F09,foundational,https://openalex.org/W2730119643,http://aei.pitt.edu/53477/1/B0896.pdf
C9090794E08A5,"United States Geological Survey Yearbook, fiscal year 1992",united states geological survey yearbook fiscal year 1992,U.S. Geological Survey,u.s. geological survey,1993,,10.3133/70184440,10.3133/70184440,,,openalex:https://openalex.org/W4231126910,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532277+00:00,unique,unique,,,openalex,https://openalex.org/W4231126910,F09,foundational,https://doi.org/10.3133/70184440,https://pubs.usgs.gov/unnumbered/70184440/report.pdf
CCB6748B79425,Events of Interest,events of interest,Frans G. von der Dunk; Patricia M. Sterns; Leslie I. Tennen; Julián Hermida,frans g. von der dunk; patricia m. sterns; leslie i. tennen; julián hermida,1996,Journal of Space Law,10.56702/pjkx6569/jspalaw_2401.3,10.56702/pjkx6569/jspalaw_2401.3,,,openalex:https://openalex.org/W7203596847,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532300+00:00,unique,unique,,,openalex,https://openalex.org/W7203596847,F09,foundational,https://doi.org/10.56702/pjkx6569/jspalaw_2401.3,https://egrove.olemiss.edu/cgi/viewcontent.cgi?article=1432&context=j_space_l
C10B19EB37239,"Space station automation study-satellite servicing, volume 2",space station automation study satellite servicing volume 2,H. F. Meissinger,h. f. meissinger,1984,NASA STI Repository (National Aeronautics and Space Administration),,,,,openalex:https://openalex.org/W838260661,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532337+00:00,unique,unique,,,openalex,https://openalex.org/W838260661,F09,foundational,https://openalex.org/W838260661,
C1D3B50B962D2,The 1989 JSC bibliography of scientific and technical papers,the 1989 jsc bibliography of scientific and technical papers,Nancy Hutchins,nancy hutchins,1991,NASA STI Repository (National Aeronautics and Space Administration),,,,,openalex:https://openalex.org/W783498101,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532376+00:00,unique,unique,,,openalex,https://openalex.org/W783498101,F09,foundational,https://openalex.org/W783498101,http://hdl.handle.net/2060/19910010646
C126CD5EF99F5,URI Graduate School Course Catalog 1987-1988,uri graduate school course catalog 1987 1988,University of Rhode Island,university of rhode island,1987,Journal of Media Literacy Education,,,,,openalex:https://openalex.org/W7211718284,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532409+00:00,unique,unique,,,openalex,https://openalex.org/W7211718284,F09,foundational,https://openalex.org/W7211718284,https://digitalcommons.uri.edu/course-catalogs/30
C5583AA87C6D6,Welding in Space Workshop,welding in space workshop,Gary L. Workman,gary l. workman,1990,NASA STI Repository (National Aeronautics and Space Administration),,,,,openalex:https://openalex.org/W828957334,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532439+00:00,unique,unique,,,openalex,https://openalex.org/W828957334,F09,foundational,https://openalex.org/W828957334,http://hdl.handle.net/2060/19920003051
C3F26D33A65FC,URI Graduate School Course Catalog 1981-1982,uri graduate school course catalog 1981 1982,University of Rhode Island,university of rhode island,1981,Journal of Media Literacy Education,,,,,openalex:https://openalex.org/W7210605722,openalex,openalex,F09:foundational,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.532471+00:00,unique,unique,,,openalex,https://openalex.org/W7210605722,F09,foundational,https://openalex.org/W7210605722,https://digitalcommons.uri.edu/cgi/viewcontent.cgi?article=1021&context=course-catalogs
C096D6AB929A1,Distributed multi-robot formation control in dynamic environments,distributed multi robot formation control in dynamic environments,Javier Alonso–Mora; Eduardo Montijano; Tobias Nägeli; Otmar Hilliges; Mac Schwager; Daniela Rus,javier alonso–mora; eduardo montijano; tobias nägeli; otmar hilliges; mac schwager; daniela rus,2018,Autonomous Robots,10.1007/s10514-018-9783-9,10.1007/s10514-018-9783-9,,,openalex:https://openalex.org/W2883383381,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,149,openalex,2026-09-13T23:43:15.554184+00:00,unique,unique,,,openalex,https://openalex.org/W2883383381,F10,primary,https://doi.org/10.1007/s10514-018-9783-9,https://link.springer.com/content/pdf/10.1007/s10514-018-9783-9.pdf
C5F24A6C09A05,From animal collective behaviors to swarm robotic cooperation,from animal collective behaviors to swarm robotic cooperation,Haibin Duan; Mengzhen Huo; Yanming Fan,haibin duan; mengzhen huo; yanming fan,2023,National Science Review,10.1093/nsr/nwad040,10.1093/nsr/nwad040,,,openalex:https://openalex.org/W4321015392,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,117,openalex,2026-09-13T23:43:15.554235+00:00,unique,unique,,,openalex,https://openalex.org/W4321015392,F10,primary,https://doi.org/10.1093/nsr/nwad040,https://academic.oup.com/nsr/advance-article-pdf/doi/10.1093/nsr/nwad040/49514981/nwad040.pdf
C04A544165000,Leaderless consensus decision-making determines cooperative transport direction in weaver ants,leaderless consensus decision making determines cooperative transport direction in weaver ants,Daniele Carlesso; Madelyne Stewardson; Donald James McLean; Geoffrey P. F. Mazué; Simon Garnier; Ofer Feinerman; Chris R. Reid,daniele carlesso; madelyne stewardson; donald james mclean; geoffrey p. f. mazué; simon garnier; ofer feinerman; chris r. reid,2024,Proceedings of the Royal Society B Biological Sciences,10.1098/rspb.2023.2367,10.1098/rspb.2023.2367,,,openalex:https://openalex.org/W4401584920,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,5,openalex,2026-09-13T23:43:15.554272+00:00,unique,unique,,,openalex,https://openalex.org/W4401584920,F10,primary,https://doi.org/10.1098/rspb.2023.2367,https://royalsocietypublishing.org/rspb/article-pdf/doi/10.1098/rspb.2023.2367/1438649/rspb.2023.2367.pdf
CE1F9570B603B,"Consensus seeking, formation keeping, and trajectory tracking in multiple vehicle cooperative control",consensus seeking formation keeping and trajectory tracking in multiple vehicle cooperative control,Wei Ren,wei ren,2004,ScholarsArchive  (Brigham Young University),,,,,openalex:https://openalex.org/W1485521993,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,27,openalex,2026-09-13T23:43:15.554316+00:00,unique,unique,,,openalex,https://openalex.org/W1485521993,F10,primary,https://openalex.org/W1485521993,https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=1152&context=etd
CB93158EE6B75,Self-Organised Collision-Free Flocking Mechanism in Heterogeneous Robot Swarms,self organised collision free flocking mechanism in heterogeneous robot swarms,Zhe Ban; Junyan Hu; Barry Lennox; Farshad Arvin,zhe ban; junyan hu; barry lennox; farshad arvin,2021,Mobile Networks and Applications,10.1007/s11036-021-01785-7,10.1007/s11036-021-01785-7,,,openalex:https://openalex.org/W3186602676,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,25,openalex,2026-09-13T23:43:15.554344+00:00,unique,unique,,,openalex,https://openalex.org/W3186602676,F10,primary,https://doi.org/10.1007/s11036-021-01785-7,https://link.springer.com/content/pdf/10.1007/s11036-021-01785-7.pdf
C615FD55D56FF,Adaptive Sliding Mode Resilient Control of Multi-Robot Systems with a Leader–Follower Model under Byzantine Attacks in the Context of the Industrial Internet of Things,adaptive sliding mode resilient control of multi robot systems with a leader follower model under byzantine attacks in the context of the industrial internet of things,Muhammad Nasir; Ananda Maiti,muhammad nasir; ananda maiti,2024,Machines,10.3390/machines12030205,10.3390/machines12030205,,,openalex:https://openalex.org/W4392988591,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,12,openalex,2026-09-13T23:43:15.554384+00:00,unique,unique,,,openalex,https://openalex.org/W4392988591,F10,primary,https://doi.org/10.3390/machines12030205,https://www.mdpi.com/2075-1702/12/3/205/pdf?version=1710984576
C894653BBB243,Study on Distributed Consistent Cooperative Control of Multi-ART in Automated Container Terminals,study on distributed consistent cooperative control of multi art in automated container terminals,Yu Zhang; Caiyun Yang; Kexin Tang; Jinshan Dai,yu zhang; caiyun yang; kexin tang; jinshan dai,2022,IEEE Access,10.1109/access.2022.3223360,10.1109/access.2022.3223360,,,openalex:https://openalex.org/W4312621146,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,6,openalex,2026-09-13T23:43:15.554412+00:00,unique,unique,,,openalex,https://openalex.org/W4312621146,F10,primary,https://doi.org/10.1109/access.2022.3223360,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09955511.pdf
C1B2152541039,SDP-Based Robust Formation-Containment Coordination of Swarm Robotic Systems with Input Saturation,sdp based robust formation containment coordination of swarm robotic systems with input saturation,Kefan Wu; Junyan Hu; Barry Lennox; Farshad Arvin,kefan wu; junyan hu; barry lennox; farshad arvin,2021,Journal of Intelligent & Robotic Systems,10.1007/s10846-021-01368-4,10.1007/s10846-021-01368-4,,,openalex:https://openalex.org/W3154214950,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,18,openalex,2026-09-13T23:43:15.554439+00:00,unique,unique,,,openalex,https://openalex.org/W3154214950,F10,primary,https://doi.org/10.1007/s10846-021-01368-4,https://link.springer.com/content/pdf/10.1007/s10846-021-01368-4.pdf
C9A0C0A0A2C91,A Survey of Adaptive Multi-Agent Networks and Their Applications in Smart Cities,a survey of adaptive multi agent networks and their applications in smart cities,Nasim Nezamoddini; Amirhosein Gholami,nasim nezamoddini; amirhosein gholami,2022,Smart Cities,10.3390/smartcities5010019,10.3390/smartcities5010019,,,openalex:https://openalex.org/W4220942269,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,28,openalex,2026-09-13T23:43:15.554463+00:00,unique,unique,,,openalex,https://openalex.org/W4220942269,F10,primary,https://doi.org/10.3390/smartcities5010019,https://www.mdpi.com/2624-6511/5/1/19/pdf?version=1646988778
C1DF9E83EB6BC,Towards A Swarm of Agile Micro Quadrotors,towards a swarm of agile micro quadrotors,A. Kushleyev; Vijay Kumar; Daniel Mellinger,a. kushleyev; vijay kumar; daniel mellinger,2012,,10.15607/rss.2012.viii.028,10.15607/rss.2012.viii.028,,,openalex:https://openalex.org/W2294416892,openalex,openalex,F10:primary,metadata_verified,metadata_verified,not_evidence,pending,,,88,openalex,2026-09-13T23:43:15.554485+00:00,unique,unique,,,openalex,https://openalex.org/W2294416892,F10,primary,https://doi.org/10.15607/rss.2012.viii.028,https://doi.org/10.15607/rss.2012.viii.028
