v3_registry_id,identity_key,candidate_ids,title,authors,year,venue,doi,abstract,document_type,discovery_origins,provenance_sources,provenance_queries,legacy_screening_decisions,legacy_fulltext_status,legacy_evidence_status,metadata_status,v3_screening_status,v3_screening_reason,v3_allowed_use,duplicate_alias_count
CDBC6307F5EE7,doi:10.1093/nsr/nwx105,CDBC6307F5EE7,An overview of multi-task learning,Yu Zhang; Qiang Yang,2017,National Science Review,10.1093/nsr/nwx105,,,v3_open_discovery,openalex,F02:primary;F03:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C686948969E36,doi:10.1109/tii.2012.2219061,C686948969E36,An Overview of Recent Progress in the Study of Distributed Multi-Agent Coordination,Yongcan Cao; Wenwu Yu; Wei Ren; Guanrong Chen,2012,IEEE Transactions on Industrial Informatics,10.1109/tii.2012.2219061,,article,historical_seed,openalex;openalex_snowball,SB_B_CD4F0CFD7E495;SB_B_CA9EA6431B5EC;SB_B_CA33AD7B68FB1;SB_B_C55AEC4EE9876,maybe_fulltext,retrieval_error,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CF193E8D1C9E6,doi:10.1109/tits.2021.3115908,CF193E8D1C9E6,An Overview on Approaches for Coordination of Platoons,Veronika Lesch; Martin Breitbach; Michele Segata; Christian Becker; Samuel Kounev; Christian Krupitzer,2021,IEEE Transactions on Intelligent Transportation Systems,10.1109/tits.2021.3115908,,,v3_open_discovery,openalex,F14:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C42D3C4D4690D,doi:10.1109/acc.2006.1657263,C42D3C4D4690D,An unbiased Kalman consensus algorithm,Mehdi Alighanbari; Jonathan P. How,2006,,10.1109/acc.2006.1657263,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C75DFD0C9D1EF,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C5D8B07DC1C4B,doi:10.1016/0004-3702(94)00057-8,C5D8B07DC1C4B,Analysis of adaptation and environment,Ian Horswill,1995,Artificial Intelligence,10.1016/0004-3702(94)00057-8,,article,historical_seed,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C233326523BB6,title-year:analysis of capacity and scalability of the lora low power wide area network technology|2016,C233326523BB6,Analysis of Capacity and Scalability of the LoRa Low Power Wide Area Network Technology,Konstantin Mikhaylov; Juha Petaejaejaervi; Tuomo Haenninen,2016,European Wireless Conference,,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_CF6F8F5117640,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CC9DDE5988660,doi:10.1177/0278364906063426,CC9DDE5988660,Analysis of Dynamic Task Allocation in Multi-Robot Systems,Kristina Lerman; Chris Jones; Aram Galstyan; Maja J. Matarić,2006,The International Journal of Robotics Research,10.1177/0278364906063426,,article,historical_seed,openalex;openalex_snowball,SB_B_C1E34C4925F5C;SB_B_C0C34B3D7DD20;SB_B_C614266B62F30,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C12FE7F5876C1,title-year:analysis of energy delay performance in multi hop wireless sensor networks|2009,C12FE7F5876C1,Analysis of Energy-Delay Performance in Multi-hop Wireless Sensor Networks,Ruifeng Zhang,2009,OpenGrey (Institut de l'Information Scientifique et Technique),,,dissertation,historical_seed,openalex,Q6_network_imperfect,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CE6A2E63FE70A,doi:10.2355/tetsutohagane.tetsu-2024-047,CE6A2E63FE70A,Analysis of Factory Automated Guided Vehicles Systems by using Multi-agent System and Contract Net Protocol,Daimotsu Kato; Setsuya Kurahashi,2024,鐵と鋼 : 日本鐡鋼協會々誌,10.2355/tetsutohagane.tetsu-2024-047,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C5A3277764A58,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CCB6F3B63BEDC,title-year:analysis of the workspace of tendon based stewart platforms|2004,CCB6F3B63BEDC,Analysis of the Workspace of Tendon-based Stewart Platforms,Richard Verhoeven,2004,DuEPublico (University of Duisburg-Essen),,,,v3_open_discovery,openalex,F08:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CAF3A11076D81,doi:10.1007/978-981-96-5373-7_68,CAF3A11076D81,Analyzing Multi-robot Task Allocation and Coalition Formation Methods: A Comparative Study,K Arjun; David Parlevliet; Amirmehdi Yazdani; Hai Wang,2025,Lecture notes in networks and systems,10.1007/978-981-96-5373-7_68,,conference-paper,historical_seed,openalex;openalex_snowball,SB_F_CDB5890569C65,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CD27695E530AD,doi:10.1109/robot.1994.351185,CD27695E530AD,Analyzing teams of cooperating mobile robots,Bruce R. Donald; James W. Jennings; Daniela Rus,2002,,10.1109/robot.1994.351185,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C653D905E1268,doi:10.1257/jep.10.1.159,C653D905E1268,Analyzing the Airwaves Auction,R. Preston McAfee; John McMillan,1996,The Journal of Economic Perspectives,10.1257/jep.10.1.159,,,v3_open_discovery,openalex,F03:foundational,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CEE1D4DEFFEDC,title-year:animals as social beings|1961,CEE1D4DEFFEDC,Animals as social beings.,Adolf Portmann,1961,Medical Entomology and Zoology,,,book,historical_seed,openalex;openalex_snowball,SB_B_CDB5890569C65,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C4773DBB16E83,doi:10.1257/jep.3.4.181,C4773DBB16E83,Anomalies: Intertemporal Choice,George Loewenstein; Richard H. Thaler,1989,The Journal of Economic Perspectives,10.1257/jep.3.4.181,,,v3_open_discovery,openalex,F03:foundational,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C27A3892192A5,doi:10.1109/tro.2018.2858292,C27A3892192A5,Anonymous Hedonic Game for Task Allocation in a Large-Scale Multiple Agent System,Inmo Jang; Hyo-Sang Shin; Antonios Tsourdos,2018,IEEE Transactions on Robotics,10.1109/tro.2018.2858292,,journal-article,historical_seed,legacy_review;crossref;openalex_snowball,legacy_seed;legacy_seed_verify;SB_B_CA9EA6431B5EC,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C18050AD601A3,doi:10.1016/j.engappai.2007.03.008,C18050AD601A3,Ant colony intelligence in multi-agent dynamic manufacturing scheduling,W. Xiang; H. P. Lee,2007,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2007.03.008,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_CC66E9A6E37AB,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C7B59FF1E8603,doi:10.1007/978-0-387-30164-8_22,C7B59FF1E8603,Ant Colony Optimization,Marco Dorigo; Mauro Birattari,2010,Encyclopedia of Machine Learning,10.1007/978-0-387-30164-8_22,,reference-entry,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C981388000750,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C9B14DC8CEC46,doi:10.1109/mrs60187.2023.10416771,C9B14DC8CEC46,Ant Colony Optimization for Heterogeneous Coalition Formation and Scheduling with Multi-Skilled Robots,William Babincsak; Ashay Aswale; Carlo Pinciroli,2023,2023 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),10.1109/mrs60187.2023.10416771,,proceedings-article,historical_seed;v3_open_discovery,crossref,Q5_heterogeneous_local;F01:primary;F12:primary;F15:primary,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
C806A699E9EBB,doi:10.1038/35023164,C806A699E9EBB,Ant-like task allocation and recruitment in cooperative robots,Michael J. B. Krieger; Jean-Bernard Billeter; Laurent Keller,2000,Nature,10.1038/35023164,,article,historical_seed,openalex;openalex_snowball,SB_B_CCE288522BB14,include_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C06C41AFDC1F1,doi:10.1007/978-3-030-66412-1_38,C06C41AFDC1F1,Anytime and Efficient Coalition Formation with Spatial and Temporal Constraints,Luca Capezzuto; Danesh Tarapore; Sarvapali D. Ramchurn,2020,Lecture notes in computer science,10.1007/978-3-030-66412-1_38,,conference-paper,historical_seed,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,maybe_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C57D2CD295BB2,doi:10.1007/s42979-021-00523-w,C57D2CD295BB2,Anytime and Efficient Multi-agent Coordination for Disaster Response,Luca Capezzuto; Danesh Tarapore; Sarvapali D. Ramchurn,2021,SN Computer Science,10.1007/s42979-021-00523-w,,article,historical_seed,openalex;openalex_snowball,SB_F_CD3F5AE83E98C,maybe_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C41C98FBF40A5,doi:10.3390/electronics15091875,C41C98FBF40A5,AoI- and DS-Enhanced Cooperative Search for Multi-UAV Systems Under Spatially Structured Communication Constraints,Lingtao Xue; Xuewen Dong; Xinyu Hu; Lingxiao Yang; Gang Xiao,2026,Electronics,10.3390/electronics15091875,,article,historical_seed,openalex;openalex_snowball,SB_F_CA9EA6431B5EC,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CDA99F9C4E152,doi:10.1109/jiot.2021.3049239,CDA99F9C4E152,AoI-Inspired Collaborative Information Collection for AUV-Assisted Internet of Underwater Things,Zhengru Fang; Jingjing Wang; Chunxiao Jiang; Qinyu Zhang; Yong Ren,2021,IEEE Internet of Things Journal,10.1109/jiot.2021.3049239,,article,historical_seed,openalex;openalex_snowball,SB_B_C85B2ACA511C4,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CBB74AB460F62,doi:10.3390/s21113807,CBB74AB460F62,Applicability of Multi-Agent Systems and Constrained Reasoning for Sensor-Based Distributed Scenarios: A Systematic Mapping Study on Dynamic DCOPs,Jose Barambones; Ricardo Imbert; Cristian Moral,2021,Sensors,10.3390/s21113807,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C0062B3C3E1C9,maybe_fulltext,acquired_html,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CA6ABFC159020,doi:10.1007/978-3-319-18467-8_40,CA6ABFC159020,Application of a Game Theoretic Approach in Smart Sensor Data Trustworthiness Problems,Konstantinos Maraslis; Theodoros Spyridopoulos; George Oikonomou; Theo Tryfonas; Mo Haghighi,2015,IFIP advances in information and communication technology,10.1007/978-3-319-18467-8_40,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_CF6F8F5117640,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CA4BF7B33A94A,doi:10.3724/sp.j.1087.2008.00706,CA4BF7B33A94A,Application of a hybrid distributed multi-agent task allocation mechanism to soccer robot systems,Xiu-cai JI,2008,Journal of Computer Applications,10.3724/sp.j.1087.2008.00706,,journal-article,historical_seed;v3_open_discovery,crossref;stage1c_query_repair,Q12_multiagent_robotics;F04:primary,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
C62D66B30A4BC,doi:10.3390/bdcc8120177,C62D66B30A4BC,Application of Task Allocation Algorithms in Multi-UAV Intelligent Transportation Systems: A Critical Review,Marco Rinaldi; Sheng Wang; Renan Sanches Geronel; Stefano Primatesta,2024,Big Data and Cognitive Computing,10.3390/bdcc8120177,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_CC66E9A6E37AB,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C6C5E2B05DBB1,doi:10.7275/7556896.0,C6C5E2B05DBB1,Application of Techniques for MAP Estimation to Distributed Constraint Optimization Problem,Yoonheui Kim,2021,Scholarworks (University of Massachusetts Amherst),10.7275/7556896.0,,dissertation,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C0062B3C3E1C9,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CC216083649CC,doi:10.1007/978-3-031-87596-0_10,CC216083649CC,Applications,Eduardo F. Camacho; Carlos Bordons; José M. Maestre,2026,Advanced textbooks in control and signal processing,10.1007/978-3-031-87596-0_10,,book-chapter,historical_seed,openalex;openalex_snowball,SB_F_C3EF72778D75A,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CD48BC9384F91,doi:10.1109/mwc.2007.4407223,CD48BC9384F91,Applications and design issues for mobile agents in wireless sensor networks,Min Chen; S. Gonzalez; Victor C. M. Leung,2007,IEEE Wireless Communications,10.1109/mwc.2007.4407223,,article,historical_seed,openalex;openalex_snowball,SB_B_CE7932A8945FD,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C1AD92C3F7AF2,doi:10.5772/intechopen.74181,C1AD92C3F7AF2,Applications of Mobile Robots,Efrén Gorrostieta Hurtado,2019,IntechOpen eBooks,10.5772/intechopen.74181,,,v3_open_discovery,openalex,F13:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CEED215BB1F7D,doi:10.1007/978-3-540-30475-3_30,CEED215BB1F7D,Applying KAoS Services to Ensure Policy Compliance for Semantic Web Services Workflow Composition and Enactment,Andrzej Uszok; Jeffrey M. Bradshaw; Renia Jeffers; Austin Tate; Jeff Dalton,2004,Lecture notes in computer science,10.1007/978-3-540-30475-3_30,,,v3_open_discovery,openalex,F15:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C1D016B7772C3,doi:10.1016/j.engappai.2018.02.017,C1D016B7772C3,Applying max-sum to teams of mobile sensing agents,Harel Yedidsion; Roie Zivan; Alessandro Farinelli,2018,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2018.02.017,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_CC66E9A6E37AB,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CAE8CC39649F1,doi:10.1016/j.cogsys.2024.101306,CAE8CC39649F1,Applying opponent and environment modelling in decentralised multi-agent reinforcement learning,Alexander Chernyavskiy; Alexey Skrynnik; Aleksandr I. Panov,2024,Cognitive Systems Research,10.1016/j.cogsys.2024.101306,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_CDA494F606429,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CDEA1E21C0FDF,doi:10.1109/aamas.2004.67,CDEA1E21C0FDF,Approximate Solutions for Partially Observable Stochastic Games with Common Payoffs,Rosemary Emery-Montemerlo; Geoff Gordon; Jeff Schneider; Sebastian Thrun,2004,,10.1109/aamas.2004.67,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C4BF0C9CC85AB,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
