anchor_candidate_id,anchor_doi,direction,oci,citing,cited,creation,timespan,source
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06350102799-06180218669,omid:br/06350102799 doi:10.1109/taes.2022.3222139 openalex:W4312265605,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-06,P13Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062204414615-06180218669,omid:br/062204414615 doi:10.1007/s40747-024-01644-4 openalex:W4404207697,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-11-09,P15Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06203320873-06180218669,omid:br/06203320873 doi:10.2514/6.2014-0991 openalex:W2323759228,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2014-01-10,P4Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06250702428-06180218669,omid:br/06250702428 doi:10.4028/www.scientific.net/amr.503-504.1235 openalex:W1969613805,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2012-04,P2Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061204111487-06180218669,omid:br/061204111487 doi:10.3390/robotics13030040 openalex:W4392240399,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-02-28,P14Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062401695102-06180218669,omid:br/062401695102 doi:10.3390/jmse9080879 openalex:W3193742791,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-08-14,P12Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013848002-06180218669,omid:br/06013848002 doi:10.1111/mice.13535,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-06-15,P15Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06803437703-06180218669,omid:br/06803437703 doi:10.1016/j.automatica.2017.07.051 openalex:W2755956548,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2017-11,P8Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06011540345-06180218669,omid:br/06011540345 doi:10.1109/lra.2025.3597900 openalex:W4413104773,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-10,P16Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061604310489-06180218669,omid:br/061604310489 doi:10.1109/access.2023.3323951 openalex:W4387546480,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023,P13Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062204263825-06180218669,omid:br/062204263825 doi:10.3233/ais-230196 openalex:W4389781598,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-12-15,P14Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06150941381-06180218669,omid:br/06150941381 doi:10.1080/00207160.2013.772985 openalex:W2035239726,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-11,P4Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06012680191-06180218669,omid:br/06012680191 doi:10.1109/ecmr65884.2025.11163336 openalex:W4414322783,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-09-02,P16Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062101047502-06180218669,omid:br/062101047502 doi:10.1155/2019/3504248 openalex:W2990023955,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019-11-26,P10Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06103477447-06180218669,omid:br/06103477447 doi:10.20965/jrm.2014.p0369 openalex:W658842844,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2014-06-20,P4Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06029070902-06180218669,omid:br/06029070902 doi:10.65109/ngqq5993,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026,P16Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06340435378-06180218669,omid:br/06340435378 doi:10.3390/drones8100575 openalex:W4403334877,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-10-11,P15Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06014174065-06180218669,omid:br/06014174065 doi:10.1109/lra.2025.3642658,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026-02,P16Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06301423905-06180218669,omid:br/06301423905 doi:10.1145/3356467 openalex:W3015770683,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-02-29,P10Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06902590252-06180218669,omid:br/06902590252 doi:10.1109/acc.2011.5990987 openalex:W2153354480,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2011-06,P1Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06501200661-06180218669,omid:br/06501200661 doi:10.1177/0278364917692864 openalex:W2597337536,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2017-02,P7Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061302715207-06180218669,omid:br/061302715207 doi:10.1007/978-3-642-37374-9_57 openalex:W80469707,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013,P3Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06014089496-06180218669,omid:br/06014089496 doi:10.3390/drones10010048,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026-01-09,P16Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06340435701-06180218669,omid:br/06340435701 doi:10.3390/drones8100562 openalex:W4403247803,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-10-09,P15Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06014833020-06180218669,omid:br/06014833020 doi:10.1016/j.engappai.2025.112609,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-12,P16Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06704393986-06180218669,omid:br/06704393986 doi:10.1007/978-981-99-0479-2_361 openalex:W4323768047,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023,P13Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061402604414-06180218669,omid:br/061402604414 doi:10.1016/j.ijdrr.2017.06.010 openalex:W2625062492,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2017-09,P8Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062202930343-06180218669,omid:br/062202930343 doi:10.23919/acc50511.2021.9483030 openalex:W3087453643,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-05-25,P11Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061803959911-06180218669,omid:br/061803959911 doi:10.1007/s10458-023-09611-y openalex:W4384663665,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-07-18,P13Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06120806882-06180218669,omid:br/06120806882 doi:10.1016/j.comcom.2019.04.007 openalex:W2938710815,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019-05,P9Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06501305251-06180218669,omid:br/06501305251 doi:10.1017/s0263574712000021 openalex:W2154468261,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2012-02-09,P2Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0606621030-06180218669,omid:br/0606621030 doi:10.5802/roia.85 openalex:W4405107185,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-12-06,P15Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062403951237-06180218669,omid:br/062403951237 doi:10.1109/isctis58954.2023.10213201 openalex:W4385864200,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-07-07,P13Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06170214179-06180218669,omid:br/06170214179 doi:10.1109/tro.2019.2935345 openalex:W3100113018,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-02,P10Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06350521968-06180218669,omid:br/06350521968 doi:10.3390/a16100475 openalex:W4387530011,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,,,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06102898331-06180218669,omid:br/06102898331 doi:10.1002/9781119693123.ch6 openalex:W4212993204,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-09-27,P12Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061601148601-06180218669,omid:br/061601148601 doi:10.1109/access.2019.2952235 openalex:W2987535681,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019,P9Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061304241929-06180218669,omid:br/061304241929 doi:10.1109/lra.2023.3295999 openalex:W4384519520,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,,,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06350397177-06180218669,omid:br/06350397177 doi:10.1016/j.eswa.2024.123170 openalex:W4390674881,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-07,P14Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061702911196-06180218669,omid:br/061702911196 doi:10.1109/iros.2013.6697043 openalex:W2090314309,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-11,P4Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06103153888-06180218669,omid:br/06103153888 doi:10.1007/s10514-019-09828-5 openalex:W2914661444,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019-01-29,P9Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062603503023-06180218669,omid:br/062603503023 doi:10.1007/978-981-19-3998-3_22 openalex:W4288714176,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-07-29,P12Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0607245712-06180218669,omid:br/0607245712 doi:10.3390/drones9010075 openalex:W4406612975,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-01-19,P15Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06390192485-06180218669,omid:br/06390192485 doi:10.2514/6.2023-2531 openalex:W4317651110,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-01-19,P13Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061402165444-06180218669,omid:br/061402165444 doi:10.2514/1.i010452 openalex:W2560869081,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016-12,P7Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06310452423-06180218669,omid:br/06310452423 doi:10.1007/978-981-97-1091-1_42 openalex:W4394874729,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024,P14Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06401297994-06180218669,omid:br/06401297994 doi:10.1017/s0263574721000102 openalex:W3156381931,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-04-08,P11Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062403148784-06180218669,omid:br/062403148784 doi:10.1109/iros.2010.5652799 openalex:W2141094626,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2010-10,P1Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06290575174-06180218669,omid:br/06290575174 doi:10.1007/s10514-023-10142-4 openalex:W4388930838,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-11-23,P14Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06404695927-06180218669,omid:br/06404695927 doi:10.1109/raiic59453.2023.10281064 openalex:W4387713509,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-08-11,P14Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06304778392-06180218669,omid:br/06304778392 doi:10.23919/acc60939.2024.10644632 openalex:W4402263811,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-07-10,P14Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062202588038-06180218669,omid:br/062202588038 doi:10.1109/lra.2019.2944060 openalex:W2976416243,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-01,P10Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06280598114-06180218669,omid:br/06280598114 doi:10.3390/rs16183459 openalex:W4402598610,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-09-18,P15Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06804639506-06180218669,omid:br/06804639506 doi:10.1016/j.ifacol.2023.10.551 openalex:W4388917627,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023,P13Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06902329846-06180218669,omid:br/06902329846 doi:10.1109/icdmw.2018.00087 openalex:W2913754491,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-11,P9Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062302325071-06180218669,omid:br/062302325071 doi:10.23919/acc.2018.8430865 openalex:W2963125851,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-06,P8Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06180218669-06180218669,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2009-08,P0Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013375650-06180218669,omid:br/06013375650 doi:10.1109/iros60139.2025.11246169,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-10-19,P16Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0606919085-06180218669,omid:br/0606919085 doi:10.1109/isas64331.2024.10845506 openalex:W4406728355,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-12-06,P15Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06230452554-06180218669,omid:br/06230452554 doi:10.3390/s22124486 openalex:W4282969947 pmid:35746266,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-06-14,P12Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06450102661-06180218669,omid:br/06450102661 doi:10.3390/app12146951 openalex:W4284975089,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022,P12Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0606479711-06180218669,omid:br/0606479711 doi:10.1109/cac63892.2024.10865731 openalex:W4407563519,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-11-01,P15Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06015338018-06180218669,omid:br/06015338018 doi:10.1109/tii.2025.3609223,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026-01,P16Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06110814584-06180218669,omid:br/06110814584 doi:10.1016/j.comcom.2020.07.011 openalex:W3041246526,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-07,P10Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062603353211-06180218669,omid:br/062603353211 doi:10.1016/j.isatra.2020.03.004 openalex:W3009439954 pmid:32169290,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-07,P10Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06022966108-06180218669,omid:br/06022966108 arxiv:2106.03548,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021,P11Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062101764409-06180218669,omid:br/062101764409 doi:10.1109/tnnls.2021.3082528 openalex:W3164680618 pmid:34077371,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-12,P12Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06270499313-06180218669,omid:br/06270499313 doi:10.1561/2300000073 openalex:W4389402792,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,,,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06701295054-06180218669,omid:br/06701295054 doi:10.1093/iwc/iws011 openalex:W1920314056,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-01,P3Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061802893773-06180218669,omid:br/061802893773 doi:10.1109/cdc.2013.6760871 openalex:W2963420017,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-12,P4Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06140362650-06180218669,omid:br/06140362650 doi:10.1007/s10846-012-9805-3 openalex:W2087289557,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-01-30,P3Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061404142678-06180218669,omid:br/061404142678 doi:10.1109/tro.2023.3335656 openalex:W4388983790,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024,P14Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061101287368-06180218669,omid:br/061101287368 doi:10.1177/17298814211060650 openalex:W4200494456,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-11-01,P12Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061301140749-06180218669,omid:br/061301140749 doi:10.1109/access.2021.3096229 openalex:W3182757709,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021,P11Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061803897143-06180218669,omid:br/061803897143 doi:10.1007/s10846-023-01833-2 openalex:W4360831346,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-03,P13Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06802657381-06180218669,omid:br/06802657381 doi:10.1109/wsc52266.2021.9715292 openalex:W4213436558,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-12-12,P12Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061402889997-06180218669,omid:br/061402889997 doi:10.1109/iciba50161.2020.9276497 openalex:W3123563326,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-11-06,P11Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06903546783-06180218669,omid:br/06903546783 doi:10.1016/j.robot.2022.104314 openalex:W4309818899,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-03,P13Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06220359830-06180218669,omid:br/06220359830 doi:10.1016/j.robot.2018.08.015 openalex:W2892093286,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-12,P9Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0609384352-06180218669,omid:br/0609384352 doi:10.2139/ssrn.5239642 openalex:W4410020199,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025,P15Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06802902003-06180218669,omid:br/06802902003 doi:10.1109/acc.2016.7526789 openalex:W2963435916,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016-07,P6Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06140362336-06180218669,omid:br/06140362336 doi:10.1007/s10846-014-0154-2 openalex:W2024940818,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2014-11-14,P5Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061801428339-06180218669,omid:br/061801428339 doi:10.1109/jsac.2012.120603 openalex:W2157464905,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2012-06,P2Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013326576-06180218669,omid:br/06013326576 doi:10.1109/tmech.2024.3477307,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-10,P16Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062403451225-06180218669,omid:br/062403451225 doi:10.3390/drones6090226 openalex:W4293776757,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-08-30,P13Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06130362988-06180218669,omid:br/06130362988 doi:10.1007/s10846-021-01394-2 openalex:W3171695584,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-05-31,P11Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061102549882-06180218669,omid:br/061102549882 doi:10.1109/wcica.2014.7053221 openalex:W2018513732,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2014-06,P4Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0607241587-06180218669,omid:br/0607241587 doi:10.1109/cac63892.2024.10865375 openalex:W4407468120,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-11-01,P15Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06403044941-06180218669,omid:br/06403044941 doi:10.1109/tmech.2020.3028200 openalex:W3090387378,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020,P10Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013999174-06180218669,omid:br/06013999174 doi:10.1007/978-981-95-6730-0_2,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026,P16Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06902782773-06180218669,omid:br/06902782773 doi:10.1109/tcyb.2015.2418052 openalex:W2076422387 pmid:25879980,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016-04,P6Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061602281475-06180218669,omid:br/061602281475 doi:10.1109/iros40897.2019.8968197 openalex:W3003178046,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019-11,P10Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061502960415-06180218669,omid:br/061502960415 doi:10.1109/itst.2012.6425165 openalex:W1963801421,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2012-11,P3Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061302885115-06180218669,omid:br/061302885115 doi:10.1109/pdp.2014.87 openalex:W2058818068,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2014-02,P4Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06804657048-06180218669,omid:br/06804657048 doi:10.1007/978-981-99-8391-9_20 openalex:W4389009091,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-11-27,P14Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06140903253-06180218669,omid:br/06140903253 doi:10.1109/tnsm.2020.3036926 openalex:W3099117844,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-03,P11Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061302306495-06180218669,omid:br/061302306495 doi:10.1109/cdc.2018.8619166 openalex:W2913321117,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-12,P9Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06901585441-06180218669,omid:br/06901585441 doi:10.1137/16m1076629 openalex:W2771477296,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2017-01,P7Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06170763288-06180218669,omid:br/06170763288 doi:10.1007/s40747-020-00252-2 openalex:W3121108808,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-01-05,P11Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06902590266-06180218669,omid:br/06902590266 doi:10.1109/acc.2011.5991162 openalex:W2099881200,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2011-06,P1Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06210686278-06180218669,omid:br/06210686278 doi:10.1177/0018720810368674 openalex:W2096469750 pmid:20653222,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2010-02,P0Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062403556731-06180218669,omid:br/062403556731 doi:10.1109/icuas54217.2022.9836176 openalex:W4288047779,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-06-21,P12Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06402896153-06180218669,omid:br/06402896153 doi:10.2514/6.2017-1921 openalex:W2570545722,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2017-01-05,P7Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06280598668-06180218669,omid:br/06280598668 doi:10.3390/rs16122184 openalex:W4399749835,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-06-16,P14Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062502953876-06180218669,omid:br/062502953876 doi:10.2514/6.2010-3349 openalex:W2144889379,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2010-04-20,P0Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06029409412-06180218669,omid:br/06029409412 pmid:38067913,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023,P13Y,opencitations
