idea_id,source_unit_id,corpus,path,source_sha256,kind,locator,depth,title,normalized_title,title_overlap_group,title_overlap_status,sp_target,claim_ids,claim_relation,evidence_status,destination,incorporation_mode,formal_context_result_ids,formal_context_verdicts,formal_context_claim_ids,formal_context_status,semantic_review_status,rationale
IDEA-0ba971e3122951768992,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:7:heading:2,0,2. Cierre: incluso un redondeo entero puede violar cuotas/traits,2 cierre incluso un redondeo entero puede violar cuotas traits,TITLE-44173e6da3ef,repeated-within-source,SP1,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-7132583b09b13cda2cd6,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:7:heading:3,0,3. Reachability: dos asignaciones factibles pueden pertenecer a,3 reachability dos asignaciones factibles pueden pertenecer a,TITLE-665db7f6f91c,repeated-within-source,SP1,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-984e5ee6bb4744cb030d,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:7:heading:4,0,10. CFRD: fibra factible y grafo de revisión,10 cfrd fibra factible y grafo de revision,TITLE-2869c8a834bc,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-9585bf6ef7144981f763,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:7:heading:5,0,11. Descomposición exacta: gap topológico + gap dinámico,11 descomposicion exacta gap topologico gap dinamico,TITLE-e2855be0573c,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-2b1a4f911340d6a9e13f,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:80:heading:1,0,6.11.3. Métodos de comparación,6 11 3 metodos de comparacion,TITLE-1e0abdff8971,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-8f9b81b00450722ab3bf,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:80:heading:2,0,4096 perfiles,4096 perfiles,TITLE-91c9f12683a9,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-0b7ffe76236c0f72d292,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:80:heading:3,0,6.11.4. Juego sobre información visible,6 11 4 juego sobre informacion visible,TITLE-2b0d059249f9,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-29a092aaed34e0de6a31,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:80:heading:4,0,8 (r) =,8 r,,unique-title,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-fc0f975e75ff196c9f95,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:80:heading:5,0,"8 (A8, r−8) = −18",8 a8 r 8 18,TITLE-cf3d3d835080,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-2c2ce1ccf176e6419063,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:80:heading:6,0,9 ∈N 8,9 n 8,,unique-title,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-81470678a88c71d64578,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:81:heading:1,0,8 |R 8,8 r 8,,unique-title,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-a013dfaa07d1a6f9111a,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:81:heading:2,0,8 | − 1 cambios acepta,8 1 cambios acepta,TITLE-fbb7104c4d7e,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-2a4f1b3a52bdcf3dadc6,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:81:heading:3,0,6.11.5. Protocolo de comunicación,6 11 5 protocolo de comunicacion,TITLE-7aa3c741d8fb,repeated-within-source,SP3,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-65763c68f5c435c73cc0,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:81:heading:4,0,6.11.6. Diseño experimental,6 11 6 diseno experimental,TITLE-c1dc764a3e96,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-824d47de3104fa81dcec,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:82:heading:1,0,6.11.7. Resultados,6 11 7 resultados,TITLE-86fcba39ce22,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-f97056478549a3a1929f,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:82:heading:2,0,20 40 60 80 100 120,20 40 60 80 100 120,TITLE-f51f3999e6ce,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-df3368529e7abd33720e,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:83:heading:1,0,6.11.8. Síntesis,6 11 8 sintesis,TITLE-5cc301ed2b4f,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-85def0eb9826b9c1a768,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:84:heading:1,0,6.12. Validación integrada de la cadena Cargo,6 12 validacion integrada de la cadena cargo,TITLE-9f7f3ef4e96f,repeated-within-source,SP2,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-b12986f6c2c882271919,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:84:heading:2,0,6.12.1. Ejecución común,6 12 1 ejecucion comun,TITLE-14efc60457e4,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-f7b96ad45fb41803ab05,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:84:heading:3,0,6.12.2. Protocolo confirmatorio,6 12 2 protocolo confirmatorio,TITLE-bb61455fac8f,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-3bfbc9fbf6b7cffff01d,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:85:heading:1,0,6.12.3. Resultados,6 12 3 resultados,TITLE-b7f4cb969155,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-f84274e2a66382d85ab8,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:85:heading:2,0,"360 misiones (0,997), sin colisiones; la única pérdida fue un reemplazo que no",360 misiones 0 997 sin colisiones la unica perdida fue un reemplazo que no,TITLE-c9a857739f25,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-894be9b314155c972ce2,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:85:heading:3,0,"360. Bajo red degradada, el método vecinal y su gemelo con información perfecta",360 bajo red degradada el metodo vecinal y su gemelo con informacion perfecta,TITLE-e83b01ae265c,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-0ddbaa8f134f085b954e,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:86:heading:1,0,1.00 1.00 1.00 0.99,1 00 1 00 1 00 0 99,TITLE-367e53495d23,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-e071f512f5578d8c6b60,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:86:heading:2,0,1.00 1.00 1.00 0.90,1 00 1 00 1 00 0 90,TITLE-67edeb617431,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-31fb495e69523a76b8dc,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:86:heading:3,0,0.99 0.00 0.00 0.00,0 99 0 00 0 00 0 00,TITLE-0da03cc5d2c8,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-5d29d0fc007cda0b9b44,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:86:heading:4,0,1.00 1.00 1.00 0.00,1 00 1 00 1 00 0 00,TITLE-6fb4cb066f75,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-47325fba1287d1b61f9e,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:86:heading:5,0,1.00 1.00 1.00 1.00,1 00 1 00 1 00 1 00,TITLE-33f7dc9c8a33,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-793167f068bd08e17544,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:87:heading:1,0,6.13. Discusión transversal,6 13 discusion transversal,TITLE-745e7e92ac3b,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-b51b9700c0602149c1b7,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:89:heading:1,0,7. Conclusiones y recomendaciones,7 conclusiones y recomendaciones,TITLE-59ab920e11e5,candidate-cross-source-overlap,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-d93ddd9cb4c03924cd3a,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:89:heading:2,0,7.1. Contribución y resultados principales,7 1 contribucion y resultados principales,TITLE-0dd102352cc2,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-70563ba72f1075d8a439,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:8:heading:1,0,C = min,c min,,unique-title,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-a029e10d4ddc76c92062,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:8:heading:2,0,C − J ⋆,c j,,unique-title,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-8280e1dab710fd23d460,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:8:heading:3,0,V alue of flexibility . El dossier define,v alue of flexibility el dossier define,TITLE-8503dcbdfb80,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-d2d529715053d08ab290,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:8:heading:4,0,"12. κF , h⋆",12 f h,,unique-title,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-5a1a8ebd75d8e112f004,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:8:heading:5,0,13. Topology before learning: Metropolis/Gibbs sobre un soporte conectado,13 topology before learning metropolis gibbs sobre un soporte conectado,TITLE-c829664dd57f,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-7fa17fac8f0ad723c016,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:90:heading:1,0,328 mensajes y unos 90 kB por mundo,328 mensajes y unos 90 kb por mundo,TITLE-dea30c91a3b2,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-8b590c7c3acde42b2e90,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:90:heading:2,0,7.2. Cumplimiento de los objetivos,7 2 cumplimiento de los objetivos,TITLE-4f153594419a,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-bb648e4fa26bc0887a6f,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:91:heading:1,0,1. La formación de coaliciones quedó formalizada desde asignación homogé,1 la formacion de coaliciones quedo formalizada desde asignacion homoge,TITLE-f680a9f5d3ed,repeated-within-source,SP1,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-72b87605afaf43c0588b,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:91:heading:2,0,"2. La modalidad Cargo incorporó matriz de agarre, geometría, límites de contacto,",2 la modalidad cargo incorporo matriz de agarre geometria limites de contacto,TITLE-0fa21b75955a,repeated-within-source,SP2,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-b9e85fd9ed0bbe3ee4a5,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:91:heading:3,0,"3. La operación adversa se evaluó mediante obstáculo, fallo simple y tráfico",3 la operacion adversa se evaluo mediante obstaculo fallo simple y trafico,TITLE-10326e02fd5c,repeated-within-source,SP3,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-66ea85262ca3e20ab9c5,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:91:heading:4,0,"4. El efecto de escala y red se midió mediante calidad, CPU, mensajes, bytes,",4 el efecto de escala y red se midio mediante calidad cpu mensajes bytes,TITLE-3a9a9bfdcf00,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-7596ab735638c6aa59e8,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:91:heading:5,0,"5. Los experimentos se implementaron en Python con semillas explícitas, mun",5 los experimentos se implementaron en python con semillas explicitas mun,TITLE-aa4964f71598,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-b5f5e8e10356e6bd053e,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:91:heading:6,0,7.3. Respuesta a las preguntas de investigación,7 3 respuesta a las preguntas de investigacion,TITLE-26f7c2fe2b71,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-eb9f273f04e9432b8363,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:92:heading:1,0,7.4. Estado de las hipótesis,7 4 estado de las hipotesis,TITLE-88ffa3aefa93,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-fd17f228926b2d840f9c,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:93:heading:1,0,ID Estado Evidencia principal Límite,id estado evidencia principal limite,TITLE-1f935b926193,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-391f0b982f2decf0dc32,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:93:heading:2,0,7.5. Limitaciones,7 5 limitaciones,TITLE-797d28d2ec7f,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-03d72fd82bbc871e9aea,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:94:heading:1,0,7.6. Recomendaciones y trabajo futuro,7 6 recomendaciones y trabajo futuro,TITLE-4ce3fdca75be,repeated-within-source,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-35cf4b314e0fe5e3a165,SRC-ca9fecb0fd11eb9e,work,material/compendios/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,31724b4b05d7789383128aa6cd95f9da09ebd1943f86b8f031bacf24befacbe8,pdf-heading-candidate,page:95:heading:1,0,8. Referencias bibliográficas,8 referencias bibliograficas,TITLE-a7e4a25d90b7,candidate-cross-source-overlap,SP1;SP2;SP3;transversal,,none,candidate,archive-only,curated-exclusion,,,,not-applicable,archive-only,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
