unit_id,path,corpus,sha256,canonical_path,is_exact_duplicate,destination,incorporation_mode,sp_target,claim_ids,claim_link_status,claim_relation,claim_link_reason,evidence_locator,evidence_status,evidence_status_note,rationale
SRC-ec6d6494d17ca010,paper/figs/sim_price.pdf,paper,14dda6fc50a1043a365a027512e0eb3f23e3a75422d6ad9b5e4fa16aa2390695,paper/figs/sim_price.pdf,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-a1060b0d1dfe8797,paper/figs/sim_ref.pdf,paper,6cca673dd70352714ffaac4165affb066f1a00cd728ba26afea7a900222f4d8f,paper/figs/sim_ref.pdf,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-2c55f15a7349310f,paper/figs/sim_ref_timeline.pdf,paper,751f8acd5397477f55cee3e487dc9c38c986edca66b79adf386cac69182048dc,paper/figs/sim_ref_timeline.pdf,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-be89b6231b2f3fa7,paper/figs/sim_replicator.pdf,paper,c38300e39abd0f7d941303c2bf790961d66f086152e77b53e1ccf377ab46a8f7,paper/figs/sim_replicator.pdf,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-9711520423b780fc,paper/megajuego.aux,paper,22780806ef3894a1548e1d00aff478cfacc94fdc0c8c7b72904e595b722a345f,paper/megajuego.aux,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-cc9bf7703ec64d12,paper/megajuego.log,paper,798b7055ea0188d532ae3425555be2d5901870535788fef4da8c8e7c079ad542,paper/megajuego.log,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-6602771819d4536e,paper/megajuego.out,paper,c11979ee2f738e27f6f2ba073083133aa25953a949a33b5ac5bef7c60a36e200,paper/megajuego.out,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-e0b3bb0a0bb5eb81,paper/megajuego.pdf,paper,6685760f79cc990c4f493a0bc95d60ed0f3405f776db55546f4bbc797cc66ae5,paper/megajuego.pdf,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-3682db89dcaea749,paper/megajuego.tex,paper,d210316a46947b880bc231a5a0ef30d5766e0398007139f415028ccbf05a17ad,paper/megajuego.tex,no,monograph,candidate-extraction,transversal,C-SP2-EL-CONTACT-MODEL;C1B-SP1,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C-SP2-EL-CONTACT-MODEL;C1B-SP1,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-f9e27cf093aaddef,paper/megajuego.toc,paper,9a5d11d8aa629652498e3428b718c7c5361388078c21a973f0820070751eda17,paper/megajuego.toc,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-20efb1a6af04dda9,paper/megajuego_v2.bak,paper,cde8822928b02883e8652d97e68e20f3df45a1fbe5d84a2939c26092f276722d,paper/megajuego_v2.bak,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-d017cfdc48b76f8f,paper/megajuego_v3.bak,paper,45c424fc036852b14658eedc9c4721096b57beae0d06e065981ecca567ffca94,paper/megajuego_v3.bak,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-d63f1c9cdb1c6d20,paper/megajuego_v4.bak,paper,c03cb99a897868b43bf2cb9819c34e60e1d10d52b73e06daecd643fc30609338,paper/megajuego_v4.bak,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-b8bca9a646427452,paper/megajuego_v5.bak,paper,a7418a7dbb011e862c2f605cdbd682c428709d4fbf39dd76ad71ef6569bc9ed4,paper/megajuego_v5.bak,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-06e2105f775b482f,paper/megajuego_v6.bak,paper,4d7818d4c87aee550ef16f576debb1948477b9ee1c22dab518183c30d551dc4c,paper/megajuego_v6.bak,no,archive-only,build-reference,transversal,,not-applicable,none,"Unidad estructural, editorial o auxiliar sin claim propio en el uso actual.",,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,Artefacto de compilación o respaldo; no se concatena al documento nuevo.
SRC-60529e9ce21b4c1c,paper/sec_alcance.tex,paper,1430061f68358e7bb21efaa3f8ff91373fdd506b12ef632da302933f34a5d73c,paper/sec_alcance.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-60529e9ce21b4c1c,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-9182bdb312db3b32,paper/sec_auditoria.tex,paper,4f4eaddd0c5d29df4fd5d1b1711c3d25a7f2a3844915b5b7c10a4cb7298e8753,paper/sec_auditoria.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-context-candidate`: La fuente organiza auditoría bibliográfica o posicionamiento. Su función es contextual y las referencias se gobiernan por el ledger bibliográfico, no por un claim propio del archivo. Límite: No se usa para afirmar novedad universal, estado del arte o validez del método; cada cita y comparación conserva su comprobación independiente.",pre-thesis/evidence/source-claim-review.csv::SRC-9182bdb312db3b32,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-219a6cb5fdb36944,paper/sec_autoridad.tex,paper,0d15f5f00a896a351bd7a0c88f6c97701b0be20ee41da4531606d1d21ba14552,paper/sec_autoridad.tex,no,monograph,candidate-extraction,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-219a6cb5fdb36944,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-02418a1f87c67ab6,paper/sec_cfrd.tex,paper,fe584d5504689a7f21be53504f674e135f9fbd0e26245e194d381e241d955297,paper/sec_cfrd.tex,no,monograph,candidate-extraction,SP1,C-SP1-N4-DMIS-TX,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C-SP1-N4-DMIS-TX,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-d9ad7b569ebd9e86,paper/sec_cierre.tex,paper,2b6e937593430f4063b49c8953ba614a37fdcb358908975e8e1e8436843738cb,paper/sec_cierre.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-d9ad7b569ebd9e86,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-afcb8693425a1181,paper/sec_clusters.tex,paper,83e0db86953bedccde87c63129f7035a5027bb9c4d403d36d1d223131a9e6309,paper/sec_clusters.tex,no,monograph,candidate-extraction,SP2,C-SP2-CROSS-MONO-FORMAL,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C-SP2-CROSS-MONO-FORMAL,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-1a456bd458421bc8,paper/sec_comunicacion.tex,paper,43cf5bbc44d5ba319ce81ff2e46944a93e6bc5fa4c4547e9ec5dcd26850556b3,paper/sec_comunicacion.tex,no,monograph,candidate-extraction,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-1a456bd458421bc8,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-d9a88ac6914a6bf6,paper/sec_continuacion.tex,paper,1ba358c3226efd665657f3fd03ecfcec5320c3ed8d4e0a56eaac13ec6bd57f91,paper/sec_continuacion.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-d9a88ac6914a6bf6,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-f141a29c49668c4d,paper/sec_degradacion.tex,paper,0bac0828e6c709e55e1c7a0eb7b08e12ea8778d9d13116223539cb4e89547b47,paper/sec_degradacion.tex,no,monograph,candidate-extraction,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-f141a29c49668c4d,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-ab5a52d833ca4d37,paper/sec_ensayo_cierre.tex,paper,a2d2bf9265a371dd917c3dcd93eeeaa974d7ee510de05562901e68fe300c8f96,paper/sec_ensayo_cierre.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-ab5a52d833ca4d37,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-afc2c81571ed7321,paper/sec_ensayo_cierre_figs.tex,paper,1b6e0f8613312019d9cfc45e768fd70fbee081f03df074e23935f928d395a5b4,paper/sec_ensayo_cierre_figs.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-afc2c81571ed7321,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-685c6ab29f44b9dd,paper/sec_ensayo_cierre_interp.tex,paper,836d6c27a109138d91062c640a4104e9ded6e9b0d0f3a41bb94dbc08574b2c0e,paper/sec_ensayo_cierre_interp.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-685c6ab29f44b9dd,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-37b1417d7eba061d,paper/sec_ensayo_cierre_plan.tex,paper,3994bee833744eb7c0f846e63f51cf20c62e98b5335ee9ef82b8c22bcd13c183,paper/sec_ensayo_cierre_plan.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-37b1417d7eba061d,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-2a35cf206beee671,paper/sec_ensayo_cierre_resultados.tex,paper,fd6a5d9c5013be901907bba55f1700fa64a9afe7fd6af0e7417c172d71bb1362,paper/sec_ensayo_cierre_resultados.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-2a35cf206beee671,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-00643212f1487a15,paper/sec_ensayos.tex,paper,9f3168214d1f0bb5388bcf2c7ec786730b0c076a09c07693509164928541b41f,paper/sec_ensayos.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-00643212f1487a15,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-0ac4cf50037738da,paper/sec_estimacion.tex,paper,8aeb97ae816afb8b3fb8c39ee364308dac43993255efe64ba01a31747e7e42cd,paper/sec_estimacion.tex,no,monograph,candidate-extraction,SP1,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-0ac4cf50037738da,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-86be33d1c4858990,paper/sec_figuras.tex,paper,5b575d4d68f275841d106574970584a8c155c6cd5d6791b0c412b978a8a16d6e,paper/sec_figuras.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-empirical-candidate`: La fuente reúne protocolo, interpretación, tablas o figuras candidatas, pero no está vinculada por localizador a datos, configuración y claim activos en el ledger canónico. Límite: Las observaciones y visualizaciones permanecen pendientes por fragmento; no se infiere soporte a partir de cifras narradas, pies de figura o proximidad con otra sección.",pre-thesis/evidence/source-claim-review.csv::SRC-86be33d1c4858990,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-ab049632b572c6a4,paper/sec_fundamentos.tex,paper,4c9bf304be806e2e751af0be6f748b0c4562b1eabbb2150a0a8e6f665d598f56,paper/sec_fundamentos.tex,no,monograph,candidate-extraction,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-ab049632b572c6a4,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-38cef13b2d7db6fd,paper/sec_informacion.tex,paper,6e9b7f0fae9b769c530c7361cd5977b497f9ac3c808dd8e2306cd87d5b4d31f2,paper/sec_informacion.tex,no,monograph,candidate-extraction,SP1,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-38cef13b2d7db6fd,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-d34d447761142373,paper/sec_informacion2.tex,paper,af782b5c1c487a852facddb385a14aa9534c24c8c89131df330f666610242749,paper/sec_informacion2.tex,no,monograph,candidate-extraction,SP1,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-d34d447761142373,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-cc161612af623bc0,paper/sec_mision.tex,paper,9d79520dec5c4213e9411dfcbd4067bc4c58a74dcb5b969f5594b89661b23571,paper/sec_mision.tex,no,monograph,candidate-extraction,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-cc161612af623bc0,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-2cf818a31b955980,paper/sec_modelo_fisico.tex,paper,873ba87a787fda916d27de4ac3278a2b6dabf83c6ab8c139ecbdfb5fe8b38209,paper/sec_modelo_fisico.tex,no,monograph,candidate-extraction,SP2,C-SP2-N1-KIN-FORMAL,linked,mentions,"La unidad participa en el claim indicado; el tipo y el nivel de evidencia se resuelven en el ledger, no por el archivo completo.",docs/04_CLAIMS_EVIDENCE.md::C-SP2-N1-KIN-FORMAL,supported,Al menos un claim enlazado está SOPORTADA; el estado no valida todas las afirmaciones de una unidad mixta.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-783fa98d99065ee1,paper/sec_multiclase.tex,paper,7e961275af80c595a4661661ccd76ceb5779647374ce2ed26a159d6f5aeebc41,paper/sec_multiclase.tex,no,monograph,candidate-extraction,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-783fa98d99065ee1,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-7071178cfe936094,paper/sec_nucleo.tex,paper,33b0151eebdfffd1657ab612e7fff773c3ef53c11c0d732b545123edf48bcd40,paper/sec_nucleo.tex,no,monograph,candidate-extraction,transversal,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-7071178cfe936094,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-7a35c4395568fdb5,paper/sec_operacion.tex,paper,978d65b5634d1699122aabb6c74755ad5af2452d045c1afbd09e6f82e6786c02,paper/sec_operacion.tex,no,monograph,candidate-extraction,SP3,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-formal-candidate`: La fuente contiene resultados formales auditados individualmente, pero ninguno posee un claim-ID activo. El archivo completo permanece como cantera de monografía y no adquiere una relación de soporte. Límite: Los veredictos PASS, LIMITED, FAIL, DUPLICATE o CONJECTURE pertenecen a cada resultado; incluso un PASS sin claim-ID no puede sostener una conclusión activa.",pre-thesis/evidence/source-claim-review.csv::SRC-7a35c4395568fdb5,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
SRC-8948b0a54914e552,paper/sec_posicionamiento.tex,paper,65d454ee27479d9a16a47d011e2601bef5325be954d957f94e548c4a45d6fa4b,paper/sec_posicionamiento.tex,no,monograph,candidate-extraction,SP2,,reviewed-unlinked,candidate-only,"Auditoría de fuente `paper-context-candidate`: La fuente organiza auditoría bibliográfica o posicionamiento. Su función es contextual y las referencias se gobiernan por el ledger bibliográfico, no por un claim propio del archivo. Límite: No se usa para afirmar novedad universal, estado del arte o validez del método; cada cita y comparación conserva su comprobación independiente.",pre-thesis/evidence/source-claim-review.csv::SRC-8948b0a54914e552,candidate,Fuente candidata o contextual; no constituye evidencia independiente hasta completar la auditoría aplicable.,"Cantera técnica; etiquetas, pruebas y citas requieren auditoría antes de migrar."
